shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),United National Movement,Industrialists - Our Homeland,Free Democrats,Georgian Dream,Initiative Group
Precinct,04.05,07.04.05,336,26.25,,,,,2.33,,,,0,,,,0,0.42,0.52,0.48,,,,,,,25.6,0.0,0.0,74.4,0.0
Precinct,04.06,07.04.06,372,25.89,,,,,3.38,,,,0,,,,0,0.41,0.67,0.48,,,,,,,24.46,0.0,0.0,75.54,0.0
Precinct,04.07,07.04.07,403,31.29,,,,,0.49,,,,0,,,,0,0.55,0.64,0.46,,,,,,,25.81,0.0,0.0,74.19,0.0
Precinct,04.08,07.04.08,459,33.58,,,,,1.71,,,,0,,,,0,0.55,0.81,0.52,,,,,,,22.0,0.0,0.0,78.0,0.0
Precinct,04.09,07.04.09,308,29.56,,,,,3.14,,,,0,,,,0,0.55,0.41,0.34,,,,,,,26.3,0.0,0.0,73.7,0.0
Precinct,04.10,07.04.10,417,31.57,,,,,0.95,,,,0,,,,0,0.59,0.7,0.39,,,,,,,37.41,0.0,0.0,62.59,0.0
Precinct,04.11,07.04.11,341,32.35,,,,,2.29,,,,0,,,,0,0.39,0.66,0.32,,,,,,,34.9,0.0,0.0,65.1,0.0
Precinct,04.12,07.04.12,574,36.15,,,,,2.21,,,,0,,,,0,0.74,0.96,0.67,,,,,,,36.24,0.0,0.0,63.76,0.0
Precinct,04.13,07.04.13,508,32.84,,,,,1.93,,,,0,,,,0,0.65,0.77,0.73,,,,,,,21.06,0.0,0.0,78.94,0.0
Precinct,04.14,07.04.14,617,37.51,,,,,1.91,,,,0,,,,0,0.76,1.06,0.72,,,,,,,22.53,0.0,0.0,77.47,0.0
Precinct,04.15,07.04.15,556,38.45,,,,,1.07,,,,0,,,,0,0.58,0.95,0.76,,,,,,,23.56,0.0,0.0,76.44,0.0
Precinct,04.16,07.04.16,648,42.35,,,,,1.52,,,,1,,,,0,0.72,0.94,1.13,,,,,,,20.37,0.0,0.0,79.48,0.0
Precinct,04.17,07.04.17,563,39.4,,,,,2.09,,,,0,,,,0,0.71,1.04,0.52,,,,,,,23.45,0.0,0.0,76.55,0.0
Precinct,04.18,07.04.18,462,38.82,,,,,1.91,,,,0,,,,0,0.75,0.79,0.29,,,,,,,34.2,0.0,0.0,65.8,0.0
Precinct,04.19,07.04.19,477,34.72,,,,,2.25,,,,0,,,,0,0.63,0.76,0.61,,,,,,,28.51,0.0,0.0,71.49,0.0
Precinct,04.20,07.04.20,450,34.88,,,,,4.05,,,,0,,,,0,0.82,0.61,0.49,,,,,,,33.78,0.0,0.0,66.22,0.0
Precinct,04.21,07.04.21,452,37.48,,,,,1.53,,,,0,,,,0,0.49,0.83,0.51,,,,,,,33.41,0.0,0.0,66.59,0.0
Precinct,04.22,07.04.22,343,33.96,,,,,2.56,,,,0,,,,0,0.58,0.53,0.31,,,,,,,29.45,0.0,0.0,70.55,0.0
Precinct,04.23,07.04.23,568,38.67,,,,,1.39,,,,0,,,,0,0.78,0.99,0.51,,,,,,,24.65,0.0,0.0,75.35,0.0
Precinct,04.24,07.04.24,367,26.18,,,,,2.91,,,,8,,,,0,0.61,0.52,0.41,,,,,,,31.06,0.0,0.0,66.76,0.0
Precinct,04.25,07.04.25,423,30.54,,,,,2.53,,,,1,,,,0,0.76,0.65,0.32,,,,,,,29.79,0.0,0.0,69.98,0.0
Precinct,04.26,07.04.26,497,38.38,,,,,1.58,,,,1,,,,0,0.7,0.8,0.54,,,,,,,31.39,0.0,0.0,68.41,0.0
Precinct,04.27,07.04.27,491,35.43,,,,,1.21,,,,0,,,,0,0.82,0.73,0.45,,,,,,,25.66,0.0,0.0,74.34,0.0
Precinct,04.28,07.04.28,613,40.07,,,,,2.85,,,,0,,,,0,0.98,0.95,0.61,,,,,,,23.65,0.0,0.0,76.35,0.0
Precinct,04.29,07.04.29,437,31.6,,,,,1.8,,,,0,,,,0,0.61,0.68,0.52,,,,,,,25.4,0.0,0.0,74.6,0.0
Precinct,04.30,07.04.30,434,30.74,,,,,2.47,,,,0,,,,0,0.61,0.6,0.66,,,,,,,31.57,0.0,0.0,68.43,0.0
Precinct,04.31,07.04.31,385,30.73,,,,,1.28,,,,0,,,,0,0.51,0.68,0.35,,,,,,,25.45,0.0,0.0,74.55,0.0
Precinct,04.32,07.04.32,429,47.3,,,,,2.28,,,,0,,,,0,0.5,0.77,0.48,,,,,,,34.03,0.0,0.0,65.97,0.0
Precinct,05.47,08.05.47,445,30.5,,,,,2.84,,,,0,,,,0,0.47,1.0,0.25,,,,,,,28.99,0.0,0.0,71.01,0.0
Precinct,05.48,08.05.48,362,28.19,,,,,3.47,,,,0,,,,0,0.54,0.57,0.41,,,,,,,20.99,0.0,0.0,79.01,0.0
Precinct,05.49,08.05.49,298,24.03,,,,,1.97,,,,0,,,,0,0.38,0.58,0.21,,,,,,,26.85,0.0,0.0,73.15,0.0
Precinct,05.50,08.05.50,356,24.04,,,,,4.81,,,,0,,,,0,0.52,0.54,0.48,,,,,,,33.15,0.0,0.0,66.85,0.0
Precinct,05.51,08.05.51,432,27.17,,,,,2.26,,,,3,,,,0,0.59,0.69,0.52,,,,,,,18.29,0.0,0.0,81.02,0.0
Precinct,05.52,08.05.52,457,29.0,,,,,1.72,,,,1,,,,0,0.63,0.73,0.53,,,,,,,26.7,0.0,0.0,73.09,0.0
Precinct,05.53,08.05.53,420,26.22,,,,,2.33,,,,0,,,,0,0.64,0.61,0.52,,,,,,,32.14,0.0,0.0,67.86,0.0
Precinct,05.54,08.05.54,446,33.58,,,,,3.67,,,,1,,,,0,0.6,0.78,0.46,,,,,,,20.4,0.0,0.0,79.37,0.0
Precinct,05.55,08.05.55,356,26.25,,,,,2.73,,,,0,,,,0,0.5,0.64,0.3,,,,,,,26.12,0.0,0.0,73.88,0.0
Precinct,05.56,08.05.56,375,26.48,,,,,2.6,,,,0,,,,0,0.61,0.58,0.36,,,,,,,17.87,0.0,0.0,82.13,0.0
Precinct,05.57,08.05.57,338,26.0,,,,,2.59,,,,0,,,,0,0.36,0.64,0.38,,,,,,,24.26,0.0,0.0,75.74,0.0
Precinct,05.58,08.05.58,379,28.24,,,,,3.56,,,,0,,,,0,0.46,0.71,0.39,,,,,,,36.15,0.0,0.0,63.85,0.0
Precinct,05.59,08.05.59,434,30.35,,,,,1.81,,,,0,,,,0,0.74,0.69,0.32,,,,,,,27.42,0.0,0.0,72.58,0.0
Precinct,05.60,08.05.60,434,33.31,,,,,2.03,,,,0,,,,0,0.66,0.73,0.37,,,,,,,24.65,0.0,0.0,75.35,0.0
Precinct,05.61,08.05.61,365,26.51,,,,,2.41,,,,0,,,,0,0.58,0.64,0.23,,,,,,,29.32,0.0,0.0,70.68,0.0
Precinct,05.62,08.05.62,402,29.52,,,,,2.43,,,,0,,,,0,0.47,0.8,0.33,,,,,,,22.39,0.0,0.0,77.61,0.0
Precinct,05.63,08.05.63,559,40.42,,,,,2.44,,,,1,,,,0,0.91,0.76,0.71,,,,,,,30.05,0.0,0.0,69.77,0.0
Precinct,05.64,08.05.64,415,29.39,,,,,2.81,,,,0,,,,0,0.67,0.65,0.41,,,,,,,22.65,0.0,0.0,77.35,0.0
Precinct,05.65,08.05.65,335,24.78,,,,,1.76,,,,0,,,,0,0.46,0.57,0.34,,,,,,,25.67,0.0,0.0,74.33,0.0
Precinct,05.66,08.05.66,363,26.61,,,,,2.68,,,,0,,,,0,0.49,0.66,0.31,,,,,,,23.14,0.0,0.0,76.86,0.0
Precinct,05.67,08.05.67,414,29.83,,,,,1.9,,,,0,,,,0,0.31,0.96,0.32,,,,,,,26.81,0.0,0.0,73.19,0.0
Precinct,05.68,08.05.68,435,31.52,,,,,3.12,,,,0,,,,0,0.66,0.7,0.45,,,,,,,21.15,0.0,0.0,78.85,0.0
Precinct,05.69,08.05.69,415,32.37,,,,,3.26,,,,0,,,,0,0.64,0.64,0.46,,,,,,,29.4,0.0,0.0,70.6,0.0
Precinct,05.70,08.05.70,349,24.61,,,,,2.24,,,,0,,,,0,0.45,0.57,0.43,,,,,,,22.92,0.0,0.0,77.08,0.0
Precinct,05.71,08.05.71,375,28.41,,,,,3.1,,,,0,,,,0,0.63,0.56,0.38,,,,,,,18.67,0.0,0.0,81.33,0.0
Precinct,05.73,08.05.73,306,24.46,,,,,0.97,,,,0,,,,0,0.51,0.5,0.21,,,,,,,30.07,0.0,0.0,69.93,0.0
Precinct,05.74,08.05.74,406,29.02,,,,,2.87,,,,0,,,,0,0.48,0.78,0.39,,,,,,,20.2,0.0,0.0,79.8,0.0
Precinct,05.75,08.05.75,381,28.75,,,,,3.05,,,,2,,,,0,0.69,0.59,0.28,,,,,,,16.54,0.0,0.0,82.94,0.0
Precinct,06.38,08.06.38,413,26.17,,,,,3.05,,,,0,,,,0,0.57,0.74,0.37,,,,,,,26.88,0.0,0.0,73.12,0.0
Precinct,06.39,08.06.39,378,32.45,,,,,4.79,,,,0,,,,0,0.52,0.67,0.39,,,,,,,19.05,0.0,0.0,80.95,0.0
Precinct,06.40,08.06.40,270,27.38,,,,,1.46,,,,0,,,,0,0.43,0.46,0.19,,,,,,,23.33,0.0,0.0,76.67,0.0
Precinct,06.41,08.06.41,286,20.4,,,,,2.39,,,,0,,,,0,0.31,0.47,0.42,,,,,,,26.57,0.0,0.0,73.43,0.0
Precinct,05.01,09.05.01,373,25.43,,,,,2.36,,,,1,,,,0,0.45,0.6,0.53,,,,,,,18.23,0.0,0.0,81.5,0.0
Precinct,05.02,09.05.02,440,26.67,,,,,2.22,,,,0,,,,0,0.52,0.7,0.65,,,,,,,30.0,0.0,0.0,70.0,0.0
Precinct,05.03,09.05.03,411,26.6,,,,,1.44,,,,0,,,,0,0.36,0.77,0.56,,,,,,,30.17,0.0,0.0,69.83,0.0
Precinct,05.04,09.05.04,433,27.46,,,,,1.59,,,,0,,,,0,0.37,0.77,0.66,,,,,,,22.4,0.0,0.0,77.6,0.0
Precinct,05.05,09.05.05,353,23.46,,,,,1.67,,,,0,,,,0,0.5,0.57,0.38,,,,,,,30.31,0.0,0.0,69.69,0.0
Precinct,05.06,09.05.06,342,22.11,,,,,3.39,,,,0,,,,0,0.43,0.58,0.43,,,,,,,28.07,0.0,0.0,71.93,0.0
Precinct,05.07,09.05.07,449,27.91,,,,,3.44,,,,0,,,,0,0.64,0.74,0.51,,,,,,,23.39,0.0,0.0,76.61,0.0
Precinct,05.08,09.05.08,402,27.8,,,,,3.13,,,,0,,,,0,0.53,0.67,0.49,,,,,,,34.08,0.0,0.0,65.92,0.0
Precinct,05.09,09.05.09,360,26.18,,,,,3.23,,,,2,,,,0,0.45,0.6,0.46,,,,,,,19.44,0.0,0.0,80.0,0.0
Precinct,05.10,09.05.10,385,26.32,,,,,1.28,,,,0,,,,0,0.58,0.6,0.38,,,,,,,31.17,0.0,0.0,68.83,0.0
Precinct,05.11,09.05.11,456,29.03,,,,,3.18,,,,0,,,,0,0.59,0.75,0.58,,,,,,,36.62,0.0,0.0,63.38,0.0
Precinct,05.12,09.05.12,477,29.89,,,,,2.25,,,,0,,,,0,0.53,0.9,0.51,,,,,,,27.67,0.0,0.0,72.33,0.0
Precinct,05.13,09.05.13,398,26.27,,,,,5.01,,,,0,,,,0,0.34,0.83,0.49,,,,,,,26.88,0.0,0.0,73.12,0.0
Precinct,05.14,09.05.14,281,24.16,,,,,4.1,,,,0,,,,0,0.34,0.47,0.38,,,,,,,29.54,0.0,0.0,70.46,0.0
Precinct,05.15,09.05.15,227,27.19,,,,,0.44,,,,0,,,,0,0.31,0.32,0.32,,,,,,,22.47,0.0,0.0,77.53,0.0
Precinct,05.38,09.05.38,576,33.76,,,,,2.21,,,,0,,,,0,0.79,0.96,0.62,,,,,,,21.18,0.0,0.0,78.82,0.0
Precinct,05.39,09.05.39,431,27.7,,,,,3.58,,,,2,,,,0,0.56,0.68,0.59,,,,,,,21.81,0.0,0.0,77.73,0.0
Precinct,05.40,09.05.40,435,26.97,,,,,3.12,,,,0,,,,0,0.45,0.78,0.59,,,,,,,27.82,0.0,0.0,72.18,0.0
Precinct,05.41,09.05.41,311,21.14,,,,,3.12,,,,0,,,,0,0.56,0.4,0.37,,,,,,,22.83,0.0,0.0,77.17,0.0
Precinct,05.42,09.05.42,418,25.83,,,,,1.65,,,,0,,,,0,0.57,0.76,0.33,,,,,,,31.1,0.0,0.0,68.9,0.0
Precinct,05.43,09.05.43,351,22.15,,,,,1.4,,,,0,,,,0,0.45,0.52,0.51,,,,,,,19.94,0.0,0.0,80.06,0.0
Precinct,05.44,09.05.44,320,20.14,,,,,3.9,,,,0,,,,0,0.42,0.58,0.32,,,,,,,27.81,0.0,0.0,72.19,0.0
Precinct,05.45,09.05.45,333,21.51,,,,,1.19,,,,0,,,,0,0.42,0.51,0.46,,,,,,,23.42,0.0,0.0,76.58,0.0
Precinct,05.46,09.05.46,276,24.38,,,,,3.16,,,,0,,,,0,0.34,0.44,0.39,,,,,,,24.28,0.0,0.0,75.72,0.0
Precinct,05.78,09.05.78,220,30.94,,,,,3.08,,,,0,,,,0,0.34,0.31,0.29,,,,,,,22.73,0.0,0.0,77.27,0.0
Precinct,07.04,09.07.04,467,30.03,,,,,4.11,,,,0,,,,0,0.53,0.93,0.44,,,,,,,22.27,0.0,0.0,77.73,0.0
Precinct,07.05,09.07.05,264,18.82,,,,,2.22,,,,0,,,,0,0.29,0.45,0.37,,,,,,,24.62,0.0,0.0,75.38,0.0
Precinct,07.06,09.07.06,512,34.81,,,,,3.21,,,,0,,,,0,0.69,0.86,0.59,,,,,,,14.65,0.0,0.0,85.35,0.0
Precinct,07.25,09.07.25,401,34.22,,,,,1.96,,,,0,,,,0,0.44,0.72,0.48,,,,,,,18.2,0.0,0.0,81.8,0.0
Precinct,07.26,09.07.26,422,30.23,,,,,2.09,,,,0,,,,0,0.5,0.68,0.58,,,,,,,25.36,0.0,0.0,74.64,0.0
Precinct,07.35,09.07.35,437,31.94,,,,,2.46,,,,0,,,,0,0.5,0.79,0.51,,,,,,,28.38,0.0,0.0,71.62,0.0
Precinct,05.16,10.05.16,438,27.19,,,,,1.35,,,,0,,,,0,0.53,0.71,0.58,,,,,,,26.71,0.0,0.0,73.29,0.0
Precinct,05.17,10.05.17,391,28.35,,,,,2.01,,,,0,,,,0,0.41,0.73,0.46,,,,,,,19.18,0.0,0.0,80.82,0.0
Precinct,05.18,10.05.18,409,28.84,,,,,2.39,,,,0,,,,0,0.46,0.72,0.52,,,,,,,28.36,0.0,0.0,71.64,0.0
Precinct,05.19,10.05.19,400,29.2,,,,,2.91,,,,0,,,,0,0.48,0.77,0.36,,,,,,,24.75,0.0,0.0,75.25,0.0
Precinct,05.20,10.05.20,312,23.23,,,,,4.0,,,,0,,,,0,0.35,0.54,0.44,,,,,,,34.62,0.0,0.0,65.38,0.0
Precinct,05.21,10.05.21,424,26.48,,,,,1.85,,,,0,,,,0,0.43,0.77,0.54,,,,,,,25.71,0.0,0.0,74.29,0.0
Precinct,05.22,10.05.22,570,34.05,,,,,2.23,,,,2,,,,0,0.79,0.99,0.54,,,,,,,18.77,0.0,0.0,80.88,0.0
Precinct,05.23,10.05.23,365,26.0,,,,,2.41,,,,0,,,,0,0.54,0.61,0.35,,,,,,,23.56,0.0,0.0,76.44,0.0
Precinct,05.24,10.05.24,447,28.47,,,,,1.32,,,,0,,,,0,0.61,0.71,0.52,,,,,,,28.86,0.0,0.0,71.14,0.0
Precinct,05.25,10.05.25,468,28.57,,,,,1.68,,,,0,,,,0,0.67,0.81,0.4,,,,,,,30.56,0.0,0.0,69.44,0.0
Precinct,05.26,10.05.26,505,30.87,,,,,2.51,,,,3,,,,0,0.5,0.92,0.69,,,,,,,27.92,0.0,0.0,71.49,0.0
Precinct,05.27,10.05.27,434,27.31,,,,,2.25,,,,0,,,,0,0.48,0.86,0.39,,,,,,,23.5,0.0,0.0,76.5,0.0
Precinct,05.28,10.05.28,424,26.19,,,,,1.62,,,,0,,,,0,0.55,0.72,0.46,,,,,,,28.77,0.0,0.0,71.23,0.0
Precinct,05.29,10.05.29,367,24.39,,,,,2.13,,,,0,,,,0,0.5,0.56,0.48,,,,,,,16.35,0.0,0.0,83.65,0.0
Precinct,05.30,10.05.30,535,32.86,,,,,1.11,,,,0,,,,0,0.59,0.9,0.72,,,,,,,26.17,0.0,0.0,73.83,0.0
Precinct,05.31,10.05.31,401,25.27,,,,,1.72,,,,0,,,,0,0.55,0.69,0.38,,,,,,,20.2,0.0,0.0,79.8,0.0
Precinct,05.32,10.05.32,314,18.68,,,,,1.88,,,,0,,,,0,0.42,0.5,0.39,,,,,,,37.26,0.0,0.0,62.74,0.0
Precinct,05.33,10.05.33,342,23.64,,,,,4.74,,,,0,,,,0,0.63,0.53,0.28,,,,,,,19.88,0.0,0.0,80.12,0.0
Precinct,05.34,10.05.34,546,36.42,,,,,1.62,,,,0,,,,0,0.7,0.89,0.67,,,,,,,20.88,0.0,0.0,79.12,0.0
Precinct,05.35,10.05.35,417,27.93,,,,,2.57,,,,0,,,,0,0.57,0.68,0.48,,,,,,,28.78,0.0,0.0,71.22,0.0
Precinct,05.36,10.05.36,534,38.2,,,,,2.02,,,,0,,,,0,0.74,0.86,0.6,,,,,,,38.2,0.0,0.0,61.8,0.0
Precinct,05.37,10.05.37,478,35.04,,,,,3.24,,,,0,,,,0,0.65,0.85,0.46,,,,,,,26.99,0.0,0.0,73.01,0.0
Precinct,05.76,10.05.76,479,35.53,,,,,2.05,,,,0,,,,0,0.59,0.77,0.64,,,,,,,28.39,0.0,0.0,71.61,0.0
Precinct,05.77,10.05.77,226,35.48,,,,,1.31,,,,0,,,,0,0.35,0.32,0.27,,,,,,,23.01,0.0,0.0,76.99,0.0
Precinct,06.102,10.06.102,291,30.83,,,,,2.02,,,,0,,,,5,0.45,0.46,0.28,,,,,,,38.83,0.0,0.0,62.89,0.0
Precinct,06.103,10.06.103,298,30.04,,,,,1.97,,,,0,,,,0,0.3,0.55,0.37,,,,,,,28.52,0.0,0.0,71.48,0.0
Precinct,06.104,10.06.104,241,27.86,,,,,0.82,,,,0,,,,0,0.4,0.4,0.16,,,,,,,24.48,0.0,0.0,75.52,0.0
Precinct,06.105,10.06.105,301,27.36,,,,,1.63,,,,0,,,,0,0.48,0.43,0.35,,,,,,,31.23,0.0,0.0,68.77,0.0
Precinct,06.106,10.06.106,353,30.22,,,,,2.22,,,,0,,,,0,0.52,0.54,0.41,,,,,,,24.08,0.0,0.0,75.92,0.0
Precinct,06.107,10.06.107,425,34.44,,,,,3.41,,,,0,,,,0,0.55,0.75,0.46,,,,,,,19.29,0.0,0.0,80.71,0.0
Precinct,06.110,10.06.110,294,31.44,,,,,1.67,,,,0,,,,0,0.36,0.55,0.26,,,,,,,22.79,0.0,0.0,77.21,0.0
Precinct,06.111,10.06.111,337,22.44,,,,,1.46,,,,0,,,,0,0.42,0.59,0.36,,,,,,,32.94,0.0,0.0,67.06,0.0
Precinct,06.94,10.06.94,275,32.2,,,,,1.43,,,,0,,,,0,0.35,0.51,0.24,,,,,,,26.18,0.0,0.0,73.82,0.0
Precinct,06.01,11.06.01,322,24.34,,,,,2.72,,,,1,,,,0,0.5,0.55,0.25,,,,,,,32.61,0.0,0.0,67.08,0.0
Precinct,06.02,11.06.02,334,28.45,,,,,2.05,,,,0,,,,0,0.5,0.53,0.34,,,,,,,29.94,0.0,0.0,70.06,0.0
Precinct,06.03,11.06.03,394,29.34,,,,,1.75,,,,0,,,,0,0.51,0.73,0.33,,,,,,,31.22,0.0,0.0,68.78,0.0
Precinct,06.04,11.06.04,252,25.79,,,,,1.18,,,,0,,,,0,0.38,0.42,0.21,,,,,,,26.19,0.0,0.0,73.81,0.0
Precinct,06.05,11.06.05,327,30.0,,,,,1.8,,,,0,,,,0,0.6,0.48,0.26,,,,,,,25.38,0.0,0.0,74.62,0.0
Precinct,06.06,11.06.06,320,26.62,,,,,2.14,,,,1,,,,0,0.51,0.52,0.27,,,,,,,30.31,0.0,0.0,69.38,0.0
Precinct,06.07,11.06.07,289,29.52,,,,,1.03,,,,0,,,,0,0.49,0.45,0.22,,,,,,,17.3,0.0,0.0,82.7,0.0
Precinct,06.08,11.06.08,334,27.44,,,,,3.47,,,,0,,,,0,0.53,0.53,0.32,,,,,,,23.95,0.0,0.0,76.05,0.0
Precinct,06.09,11.06.09,308,23.0,,,,,1.6,,,,0,,,,0,0.45,0.51,0.29,,,,,,,19.81,0.0,0.0,80.19,0.0
Precinct,06.10,11.06.10,338,32.07,,,,,1.46,,,,0,,,,0,0.42,0.66,0.25,,,,,,,25.15,0.0,0.0,74.85,0.0
Precinct,06.11,11.06.11,259,26.4,,,,,2.26,,,,0,,,,0,0.38,0.46,0.21,,,,,,,23.17,0.0,0.0,76.83,0.0
Precinct,06.118,11.06.118,406,38.34,,,,,0.98,,,,0,,,,0,0.46,0.73,0.46,,,,,,,16.01,0.0,0.0,83.99,0.0
Precinct,06.12,11.06.12,355,28.11,,,,,3.79,,,,0,,,,0,0.46,0.6,0.43,,,,,,,26.2,0.0,0.0,73.8,0.0
Precinct,06.13,11.06.13,321,25.46,,,,,1.23,,,,0,,,,0,0.49,0.52,0.29,,,,,,,35.2,0.0,0.0,64.8,0.0
Precinct,06.14,11.06.14,322,27.73,,,,,3.59,,,,1,,,,0,0.48,0.5,0.38,,,,,,,28.88,0.0,0.0,70.81,0.0
Precinct,06.15,11.06.15,345,28.42,,,,,3.63,,,,0,,,,0,0.53,0.62,0.24,,,,,,,30.14,0.0,0.0,69.86,0.0
Precinct,06.16,11.06.16,418,28.0,,,,,2.34,,,,0,,,,0,0.58,0.7,0.43,,,,,,,17.7,0.0,0.0,82.3,0.0
Precinct,06.17,11.06.17,427,30.46,,,,,2.06,,,,0,,,,0,0.57,0.65,0.57,,,,,,,36.3,0.0,0.0,63.7,0.0
Precinct,06.18,11.06.18,337,26.02,,,,,2.32,,,,0,,,,0,0.56,0.51,0.32,,,,,,,33.83,0.0,0.0,66.17,0.0
Precinct,06.19,11.06.19,377,29.52,,,,,1.82,,,,0,,,,0,0.52,0.65,0.36,,,,,,,31.3,0.0,0.0,68.7,0.0
Precinct,06.20,11.06.20,407,30.83,,,,,2.86,,,,0,,,,0,0.55,0.73,0.38,,,,,,,22.36,0.0,0.0,77.64,0.0
Precinct,06.21,11.06.21,335,24.28,,,,,1.76,,,,0,,,,0,0.43,0.57,0.38,,,,,,,27.46,0.0,0.0,72.54,0.0
Precinct,06.22,11.06.22,359,26.99,,,,,1.64,,,,0,,,,0,0.52,0.6,0.34,,,,,,,28.69,0.0,0.0,71.31,0.0
Precinct,06.23,11.06.23,367,32.0,,,,,2.65,,,,0,,,,0,0.55,0.56,0.43,,,,,,,26.98,0.0,0.0,73.02,0.0
Precinct,06.24,11.06.24,347,29.06,,,,,1.14,,,,0,,,,0,0.42,0.58,0.42,,,,,,,31.7,0.0,0.0,68.3,0.0
Precinct,06.25,11.06.25,349,30.72,,,,,1.69,,,,0,,,,0,0.46,0.58,0.39,,,,,,,29.51,0.0,0.0,70.49,0.0
Precinct,06.26,11.06.26,395,29.61,,,,,1.25,,,,1,,,,0,0.43,0.66,0.55,,,,,,,27.09,0.0,0.0,72.66,0.0
Precinct,06.27,11.06.27,407,29.95,,,,,0.73,,,,0,,,,0,0.5,0.71,0.42,,,,,,,21.38,0.0,0.0,78.62,0.0
Precinct,06.28,11.06.28,333,25.38,,,,,2.92,,,,0,,,,0,0.43,0.62,0.3,,,,,,,33.33,0.0,0.0,66.67,0.0
Precinct,06.29,11.06.29,314,27.62,,,,,1.26,,,,0,,,,0,0.4,0.54,0.33,,,,,,,27.07,0.0,0.0,72.93,0.0
Precinct,06.30,11.06.30,334,24.34,,,,,0.89,,,,0,,,,0,0.37,0.63,0.32,,,,,,,30.24,0.0,0.0,69.76,0.0
Precinct,06.31,11.06.31,392,26.47,,,,,3.45,,,,0,,,,0,0.48,0.67,0.51,,,,,,,22.19,0.0,0.0,77.81,0.0
Precinct,06.32,11.06.32,340,27.49,,,,,2.3,,,,0,,,,0,0.48,0.59,0.32,,,,,,,28.53,0.0,0.0,71.47,0.0
Precinct,06.34,11.06.34,244,23.44,,,,,2.01,,,,0,,,,0,0.34,0.36,0.33,,,,,,,23.77,0.0,0.0,76.23,0.0
Precinct,06.35,11.06.35,262,23.65,,,,,3.32,,,,0,,,,0,0.31,0.49,0.28,,,,,,,30.53,0.0,0.0,69.47,0.0
Precinct,06.36,11.06.36,349,29.38,,,,,1.97,,,,0,,,,0,0.45,0.63,0.33,,,,,,,25.21,0.0,0.0,74.79,0.0
Precinct,06.76,11.06.76,214,42.71,,,,,0.93,,,,0,,,,0,0.25,0.42,0.17,,,,,,,19.63,0.0,0.0,80.37,0.0
Precinct,06.77,11.06.77,391,32.64,,,,,2.98,,,,0,,,,0,0.54,0.68,0.38,,,,,,,19.69,0.0,0.0,80.31,0.0
Precinct,06.78,11.06.78,409,31.37,,,,,1.68,,,,0,,,,0,0.71,0.58,0.39,,,,,,,22.98,0.0,0.0,77.02,0.0
Precinct,06.100,12.06.100,494,31.59,,,,,4.08,,,,2,,,,0,0.58,0.81,0.73,,,,,,,34.62,0.0,0.0,64.98,0.0
Precinct,06.101,12.06.101,436,26.68,,,,,2.46,,,,0,,,,0,0.51,0.68,0.67,,,,,,,28.67,0.0,0.0,71.33,0.0
Precinct,06.108,12.06.108,359,32.31,,,,,1.64,,,,0,,,,0,0.54,0.51,0.46,,,,,,,37.88,0.0,0.0,62.12,0.0
Precinct,06.109,12.06.109,330,35.48,,,,,2.65,,,,0,,,,0,0.55,0.34,0.58,,,,,,,34.55,0.0,0.0,65.45,0.0
Precinct,06.112,12.06.112,427,28.43,,,,,1.39,,,,0,,,,0,0.52,0.74,0.48,,,,,,,31.15,0.0,0.0,68.85,0.0
Precinct,06.33,12.06.33,246,24.92,,,,,0.81,,,,0,,,,0,0.36,0.35,0.32,,,,,,,25.2,0.0,0.0,74.8,0.0
Precinct,06.37,12.06.37,261,23.71,,,,,3.69,,,,0,,,,0,0.33,0.44,0.33,,,,,,,26.82,0.0,0.0,73.18,0.0
Precinct,06.42,12.06.42,351,23.49,,,,,0.85,,,,0,,,,0,0.43,0.61,0.37,,,,,,,21.37,0.0,0.0,78.63,0.0
Precinct,06.43,12.06.43,319,27.81,,,,,2.74,,,,0,,,,0,0.56,0.48,0.28,,,,,,,22.26,0.0,0.0,77.74,0.0
Precinct,06.44,12.06.44,318,26.54,,,,,0.93,,,,0,,,,0,0.45,0.54,0.29,,,,,,,25.47,0.0,0.0,74.53,0.0
Precinct,06.45,12.06.45,281,28.47,,,,,2.43,,,,0,,,,0,0.38,0.51,0.26,,,,,,,23.49,0.0,0.0,76.51,0.0
Precinct,06.46,12.06.46,321,24.23,,,,,2.43,,,,0,,,,0,0.45,0.49,0.42,,,,,,,23.99,0.0,0.0,76.01,0.0
