shape,common_id,common_name,Average age of registered voters,Numbers of voters over 99 years old,Number of voters between 85 and 99 years old,Total Voters,Number of potential voter duplications
Precinct,40.22,46.40.22,45.98,0,8,269,0
Precinct,40.23,46.40.23,41.13,0,1,112,1
Precinct,40.24,46.40.24,46.04,0,16,647,0
Precinct,40.25,46.40.25,45.87,0,23,1340,0
Precinct,40.26,46.40.26,46.24,0,13,447,0
Precinct,40.27,46.40.27,43.09,0,5,311,1
Precinct,40.28,46.40.28,49.33,0,13,398,0
Precinct,40.29,46.40.29,47.9,0,11,421,0
Precinct,40.30,46.40.30,44.29,0,10,430,0
Precinct,40.31,46.40.31,46.44,0,16,765,0
Precinct,40.32,46.40.32,44.97,0,15,580,0
Precinct,40.33,46.40.33,46.7,0,4,122,0
Precinct,40.34,46.40.34,44.61,0,19,1175,0
Precinct,40.35,46.40.35,47.98,0,24,976,0
Precinct,40.36,46.40.36,44.81,0,5,408,0
Precinct,40.37,46.40.37,45.24,0,16,764,0
Precinct,40.38,46.40.38,44.6,0,3,129,0
Precinct,40.39,46.40.39,50.12,0,3,68,0
Precinct,40.40,46.40.40,45.56,1,14,620,0
Precinct,40.41,46.40.41,43.52,0,2,54,0
Precinct,40.42,46.40.42,44.14,0,13,356,1
Precinct,40.49,46.40.49,45.68,0,20,821,0
Precinct,40.50,46.40.50,45.4,0,6,305,0
Precinct,40.51,46.40.51,42.49,0,7,407,0
Precinct,40.52,46.40.52,42.6,0,2,141,0
Precinct,40.53,46.40.53,39.09,0,0,119,1
Precinct,40.55,46.40.55,46.54,0,14,642,0
Precinct,40.56,46.40.56,46.09,0,15,646,0
Precinct,40.57,46.40.57,46.22,0,3,125,0
Precinct,40.58,46.40.58,43.57,0,2,93,0
Precinct,40.59,46.40.59,45.38,0,18,750,0
Precinct,40.61,46.40.61,43.9,0,5,381,0
Precinct,40.62,46.40.62,49.58,0,25,1038,0
Precinct,40.63,46.40.63,45.01,0,9,549,0
Precinct,40.64,46.40.64,47.25,0,11,676,0
Precinct,40.65,46.40.65,44.09,0,0,383,0
Precinct,40.66,46.40.66,43.94,0,7,621,0
Precinct,40.67,46.40.67,46.73,0,18,1020,0
Precinct,40.68,46.40.68,45.62,0,29,1251,1
Precinct,40.69,46.40.69,43.86,1,10,699,0
Precinct,40.70,46.40.70,48.68,0,22,874,0
Precinct,41.01,46.41.01,44.54,0,14,1404,0
Precinct,41.02,46.41.02,46.52,0,34,1606,0
Precinct,41.03,46.41.03,46.6,0,31,1316,0
Precinct,41.04,46.41.04,43.77,0,17,1574,0
Precinct,41.05,46.41.05,44.53,0,19,976,0
Precinct,41.06,46.41.06,40.48,0,0,61,0
Precinct,41.07,46.41.07,44.0,0,13,818,0
Precinct,41.08,46.41.08,42.73,0,8,421,0
Precinct,41.09,46.41.09,44.46,0,16,932,0
Precinct,41.10,46.41.10,47.23,0,11,406,0
Precinct,41.11,46.41.11,46.04,0,14,479,0
Precinct,41.12,46.41.12,42.02,0,8,745,0
Precinct,41.13,46.41.13,44.03,0,6,146,0
Precinct,41.14,46.41.14,43.46,0,4,325,0
Precinct,41.15,46.41.15,41.23,0,0,61,0
Precinct,41.16,46.41.16,40.53,0,1,210,0
Precinct,41.17,46.41.17,40.77,0,0,105,0
Precinct,41.18,46.41.18,46.22,1,30,1107,0
Precinct,41.19,46.41.19,45.16,0,11,466,0
Precinct,41.20,46.41.20,45.23,0,3,212,0
Precinct,41.21,46.41.21,46.41,1,15,802,0
Precinct,41.22,46.41.22,46.09,0,9,378,0
Precinct,41.23,46.41.23,45.79,0,10,228,0
Precinct,41.24,46.41.24,46.21,0,7,239,0
Precinct,41.25,46.41.25,46.68,0,36,1329,0
Precinct,41.26,46.41.26,47.2,0,25,719,0
Precinct,41.27,46.41.27,44.08,0,14,563,0
Precinct,41.28,46.41.28,44.75,0,6,354,0
Precinct,41.29,46.41.29,46.68,0,3,146,0
Precinct,41.30,46.41.30,42.5,0,5,224,0
Precinct,41.31,46.41.31,49.51,0,4,55,0
Precinct,41.32,46.41.32,43.88,0,18,1223,0
Precinct,41.33,46.41.33,40.4,0,0,57,0
Precinct,41.34,46.41.34,46.6,0,16,733,0
Precinct,41.35,46.41.35,47.46,0,17,718,0
Precinct,41.36,46.41.36,41.71,0,2,78,0
Precinct,49.09,47.49.09,48.57,0,22,1108,0
Precinct,49.10,47.49.10,51.56,0,22,571,2
Precinct,49.17,47.49.17,49.18,0,35,1213,0
Precinct,49.25,47.49.25,47.51,0,26,1375,0
Precinct,49.33,47.49.33,50.19,0,4,290,0
Precinct,59.01,47.59.01,46.61,0,14,923,1
Precinct,59.02,47.59.02,45.68,0,17,1363,3
Precinct,59.03,47.59.03,46.12,0,17,1411,0
Precinct,59.04,47.59.04,44.33,0,6,1166,2
Precinct,59.05,47.59.05,44.14,0,9,1388,4
Precinct,59.06,47.59.06,47.28,0,16,1129,0
Precinct,59.07,47.59.07,45.34,0,10,1258,1
Precinct,59.08,47.59.08,45.2,0,9,1367,2
Precinct,59.09,47.59.09,47.37,0,17,1206,2
Precinct,59.10,47.59.10,47.52,0,17,1136,1
Precinct,59.105,47.59.105,44.37,0,3,1391,1
Precinct,59.106,47.59.106,45.37,0,3,1370,1
Precinct,59.107,47.59.107,45.96,0,3,1154,0
Precinct,59.108,47.59.108,45.21,0,8,1425,1
Precinct,59.109,47.59.109,45.99,0,3,1483,1
Precinct,59.11,47.59.11,47.17,0,22,1094,2
Precinct,59.110,47.59.110,47.3,0,5,1410,0
Precinct,59.111,47.59.111,46.9,0,8,1133,3
Precinct,59.112,47.59.112,43.26,0,11,1564,1
Precinct,59.113,47.59.113,45.3,0,4,968,0
Precinct,59.114,47.59.114,46.64,0,12,945,1
Precinct,59.12,47.59.12,48.2,0,21,1317,2
Precinct,59.13,47.59.13,47.5,0,19,1363,0
Precinct,59.14,47.59.14,48.02,0,26,1452,2
Precinct,59.15,47.59.15,47.23,0,19,1258,0
Precinct,59.16,47.59.16,48.09,0,18,1203,2
Precinct,59.17,47.59.17,47.02,0,21,1322,1
Precinct,59.18,47.59.18,46.93,0,5,226,0
Precinct,59.20,47.59.20,47.14,0,17,1352,2
Precinct,59.21,47.59.21,47.36,0,26,1462,4
Precinct,59.22,47.59.22,47.63,0,23,1448,1
Precinct,59.23,47.59.23,47.04,0,14,914,0
Precinct,59.24,47.59.24,48.09,0,36,1456,0
Precinct,59.25,47.59.25,47.99,0,26,1420,0
Precinct,59.26,47.59.26,47.21,0,17,1234,0
Precinct,59.27,47.59.27,47.84,0,24,1262,1
Precinct,59.28,47.59.28,48.5,0,33,1290,0
Precinct,59.29,47.59.29,48.5,0,21,1210,1
Precinct,59.30,47.59.30,46.9,1,12,1008,3
Precinct,59.115,48.59.115,45.98,0,24,1325,3
Precinct,59.116,48.59.116,47.72,0,23,1384,1
Precinct,59.117,48.59.117,47.15,0,17,894,0
Precinct,59.118,48.59.118,48.14,0,18,844,0
Precinct,59.119,48.59.119,47.66,0,25,1531,0
Precinct,59.120,48.59.120,47.67,0,19,1387,3
Precinct,59.121,48.59.121,48.35,0,19,1161,1
Precinct,59.122,48.59.122,46.99,0,19,1504,1
Precinct,59.123,48.59.123,46.75,0,24,1331,0
Precinct,59.124,48.59.124,46.23,0,27,1447,3
Precinct,59.125,48.59.125,46.36,0,13,1491,1
Precinct,59.126,48.59.126,46.44,0,23,1573,5
Precinct,59.31,48.59.31,46.22,0,19,1184,0
Precinct,59.32,48.59.32,46.86,0,15,820,0
Precinct,59.33,48.59.33,47.91,0,16,899,0
Precinct,59.34,48.59.34,46.62,0,19,1314,2
Precinct,59.35,48.59.35,48.82,0,33,1371,1
Precinct,59.36,48.59.36,47.47,0,31,1284,1
Precinct,59.37,48.59.37,48.61,0,27,1443,0
Precinct,59.38,48.59.38,45.82,0,15,1490,3
Precinct,59.39,48.59.39,49.14,0,27,1459,2
Precinct,59.40,48.59.40,48.58,0,33,1516,1
Precinct,59.41,48.59.41,48.84,0,31,1298,2
Precinct,59.42,48.59.42,48.9,0,26,1410,1
Precinct,59.43,48.59.43,48.36,0,29,1410,1
Precinct,59.44,48.59.44,48.03,1,20,1485,1
Precinct,59.45,48.59.45,47.34,0,21,1384,2
Precinct,59.46,48.59.46,47.48,0,25,1554,3
Precinct,59.47,48.59.47,48.18,1,21,1560,1
Precinct,59.48,48.59.48,47.28,0,24,1456,1
Precinct,59.49,48.59.49,47.13,0,10,983,0
Precinct,59.50,48.59.50,47.19,0,14,1211,0
Precinct,59.51,48.59.51,46.42,0,10,1398,1
Precinct,59.52,48.59.52,47.24,0,8,626,0
Precinct,59.53,48.59.53,45.81,0,10,1006,0
Precinct,59.54,48.59.54,46.47,0,12,1473,2
Precinct,59.55,48.59.55,46.49,0,17,1442,3
Precinct,59.56,48.59.56,47.09,0,31,1335,2
Precinct,59.57,48.59.57,46.33,0,17,1525,0
Precinct,59.58,48.59.58,47.04,0,22,1460,2
Precinct,59.59,48.59.59,46.42,0,14,1471,5
Precinct,59.100,49.59.100,47.65,0,10,1038,1
Precinct,59.101,49.59.101,46.24,0,15,1142,1
Precinct,59.102,49.59.102,46.95,0,15,1261,2
Precinct,59.103,49.59.103,45.6,0,17,1337,1
Precinct,59.104,49.59.104,46.48,0,14,1166,0
Precinct,59.60,49.59.60,47.24,0,25,1422,1
Precinct,59.61,49.59.61,46.74,0,14,1317,1
Precinct,59.62,49.59.62,45.64,0,8,1359,0
Precinct,59.63,49.59.63,46.11,1,18,1470,0
Precinct,59.64,49.59.64,45.8,0,13,1539,3
Precinct,59.65,49.59.65,45.16,0,16,1530,2
Precinct,59.66,49.59.66,45.02,0,15,1460,2
Precinct,59.67,49.59.67,45.2,0,19,1046,2
Precinct,59.68,49.59.68,42.9,0,4,1354,1
Precinct,59.69,49.59.69,45.72,0,10,964,1
Precinct,59.70,49.59.70,43.0,0,1,1137,1
Precinct,59.71,49.59.71,43.33,0,0,1269,1
Precinct,59.72,49.59.72,44.57,0,3,1183,0
Precinct,59.73,49.59.73,47.0,0,22,1449,1
Precinct,59.74,49.59.74,45.24,0,4,1274,1
Precinct,59.76,49.59.76,46.75,0,19,1335,3
Precinct,59.77,49.59.77,45.54,0,15,1501,4
Precinct,59.78,49.59.78,46.1,0,11,1393,1
Precinct,59.79,49.59.79,46.19,0,9,1455,1
Precinct,59.80,49.59.80,46.15,0,7,1259,0
Precinct,59.81,49.59.81,45.81,0,5,1338,6
Precinct,59.82,49.59.82,45.64,0,7,1133,1
Precinct,59.83,49.59.83,44.54,0,4,1392,2
Precinct,59.85,49.59.85,46.62,0,11,1317,1
Precinct,59.86,49.59.86,44.85,0,4,1386,0
Precinct,59.87,49.59.87,44.33,0,6,1293,0
Precinct,59.88,49.59.88,45.03,0,7,1286,1
Precinct,59.89,49.59.89,44.12,0,3,950,1
Precinct,59.90,49.59.90,44.65,0,3,1230,2
Precinct,59.91,49.59.91,43.94,0,9,1240,0
Precinct,59.92,49.59.92,44.35,0,1,472,0
Precinct,59.93,49.59.93,44.61,0,11,1243,0
Precinct,59.94,49.59.94,44.09,0,6,1566,1
Precinct,59.95,49.59.95,44.43,0,4,1225,0
Precinct,59.96,49.59.96,44.66,0,9,1267,2
Precinct,59.97,49.59.97,45.93,0,4,951,2
Precinct,59.98,49.59.98,45.23,0,10,1396,4
Precinct,59.99,49.59.99,45.35,0,11,1219,0
Precinct,49.01,50.49.01,45.63,0,12,1181,1
Precinct,49.02,50.49.02,47.48,0,34,1356,0
Precinct,49.03,50.49.03,47.33,0,23,1357,0
Precinct,49.04,50.49.04,47.93,0,32,1074,1
Precinct,49.05,50.49.05,47.49,0,22,1095,1
Precinct,49.06,50.49.06,48.55,1,29,1418,1
Precinct,49.07,50.49.07,49.41,0,20,682,0
Precinct,49.08,50.49.08,51.26,0,13,438,2
Precinct,49.11,50.49.11,48.12,0,33,1395,1
Precinct,49.12,50.49.12,45.41,0,33,1393,3
Precinct,49.13,50.49.13,49.6,1,21,676,0
Precinct,49.14,50.49.14,50.15,0,44,1331,1
Precinct,49.15,50.49.15,47.09,0,34,1404,3
Precinct,49.16,50.49.16,49.49,0,25,633,1
Precinct,49.18,50.49.18,47.44,0,41,1537,2
Precinct,49.19,50.49.19,48.79,0,37,1235,2
Precinct,49.20,50.49.20,48.9,0,27,1086,1
Precinct,49.21,50.49.21,48.71,0,36,1197,2
Precinct,49.22,50.49.22,46.92,0,32,1130,1
Precinct,49.23,50.49.23,49.34,0,40,1262,0
Precinct,49.24,50.49.24,48.22,0,34,1460,1
Precinct,49.26,50.49.26,48.04,0,16,1153,1
Precinct,49.27,50.49.27,47.37,0,17,826,0
Precinct,49.28,50.49.28,46.52,0,5,536,0
Precinct,49.29,50.49.29,50.37,0,31,742,3
Precinct,49.30,50.49.30,48.77,0,24,741,0
Precinct,49.31,50.49.31,46.43,0,14,705,0
Precinct,49.32,50.49.32,48.62,0,22,807,2
Precinct,57.01,50.57.01,50.24,0,10,417,0
Precinct,57.02,50.57.02,48.31,0,25,1159,0
Precinct,57.03,50.57.03,48.6,0,17,882,0
Precinct,57.04,50.57.04,47.95,0,25,858,1
Precinct,57.05,50.57.05,49.31,0,24,840,0
Precinct,57.06,50.57.06,47.01,0,19,900,1
Precinct,57.07,50.57.07,48.3,0,17,1074,1
Precinct,57.08,50.57.08,47.66,0,31,1172,5
Precinct,57.09,50.57.09,50.24,0,21,573,2
Precinct,57.10,50.57.10,48.74,0,11,322,0
Precinct,57.11,50.57.11,50.8,0,20,437,1
Precinct,57.12,50.57.12,50.05,0,22,587,1
Precinct,57.13,50.57.13,51.94,0,28,687,1
Precinct,57.14,50.57.14,53.55,0,14,309,0
Precinct,57.15,50.57.15,52.99,0,11,278,0
Precinct,57.16,50.57.16,53.47,0,24,481,0
Precinct,57.17,50.57.17,52.27,0,14,274,0
Precinct,57.18,50.57.18,50.23,0,31,1071,0
Precinct,57.19,50.57.19,50.21,0,4,123,0
Precinct,57.20,50.57.20,52.01,0,26,626,0
Precinct,57.21,50.57.21,51.01,0,24,891,2
Precinct,57.22,50.57.22,49.41,0,15,466,0
Precinct,57.23,50.57.23,49.31,0,9,435,0
Precinct,57.24,50.57.24,54.2,0,12,230,0
Precinct,57.25,50.57.25,49.01,1,8,352,2
Precinct,57.26,50.57.26,55.81,0,13,231,0
Precinct,57.27,50.57.27,53.22,0,18,425,2
Precinct,57.28,50.57.28,61.5,0,6,58,0
Precinct,57.29,50.57.29,51.2,0,29,656,0
Precinct,57.30,50.57.30,51.38,0,3,146,2
Precinct,57.31,50.57.31,47.63,0,10,924,0
Precinct,57.32,50.57.32,47.95,0,13,898,1
Precinct,57.33,50.57.33,48.58,0,14,830,0
Precinct,57.34,50.57.34,47.96,0,15,496,0
Precinct,57.35,50.57.35,46.98,0,17,951,1
Precinct,57.36,50.57.36,49.01,0,29,992,2
Precinct,57.37,50.57.37,51.65,1,22,533,0
Precinct,48.01,51.48.01,46.62,0,24,1169,0
Precinct,48.02,51.48.02,47.16,0,23,858,0
Precinct,48.03,51.48.03,51.39,1,13,554,1
Precinct,48.04,51.48.04,47.57,0,20,806,3
Precinct,48.05,51.48.05,48.18,0,6,300,0
Precinct,48.06,51.48.06,47.11,0,11,423,0
Precinct,48.07,51.48.07,50.19,0,3,267,0
Precinct,48.08,51.48.08,48.48,0,23,1046,3
Precinct,48.09,51.48.09,51.14,0,30,710,0
Precinct,48.10,51.48.10,48.52,0,19,718,2
Precinct,48.11,51.48.11,49.99,0,28,1145,2
Precinct,48.12,51.48.12,51.23,0,9,355,1
Precinct,48.13,51.48.13,52.32,0,39,796,1
Precinct,48.14,51.48.14,51.54,0,30,673,1
Precinct,48.15,51.48.15,48.62,0,17,367,0
Precinct,48.16,51.48.16,48.41,0,3,135,0
Precinct,48.17,51.48.17,49.57,0,14,574,2
Precinct,48.18,51.48.18,56.3,0,12,170,0
Precinct,48.19,51.48.19,51.68,0,14,343,0
Precinct,48.20,51.48.20,48.07,0,13,352,2
Precinct,48.21,51.48.21,54.21,0,24,340,1
Precinct,48.22,51.48.22,49.54,0,4,118,1
Precinct,48.23,51.48.23,49.42,0,13,525,1
Precinct,48.24,51.48.24,51.69,0,16,331,0
Precinct,48.25,51.48.25,49.93,0,11,302,1
Precinct,48.26,51.48.26,52.43,0,12,529,0
Precinct,48.27,51.48.27,50.37,0,22,711,1
Precinct,48.28,51.48.28,49.18,0,13,629,1
Precinct,48.29,51.48.29,49.3,1,25,880,0
Precinct,48.30,51.48.30,46.02,0,27,1004,2
Precinct,48.31,51.48.31,49.31,0,14,657,1
Precinct,48.32,51.48.32,46.41,0,11,454,3
Precinct,48.33,51.48.33,46.07,0,15,674,0
Precinct,48.34,51.48.34,46.72,0,3,199,0
Precinct,48.35,51.48.35,43.84,0,1,289,1
Precinct,48.36,51.48.36,47.85,0,3,165,0
Precinct,48.37,51.48.37,45.98,0,8,288,1
Precinct,51.16,51.51.16,48.67,0,15,877,1
Precinct,51.30,51.51.30,49.27,0,25,982,3
Precinct,51.31,51.51.31,48.98,0,8,586,0
Precinct,51.32,51.51.32,47.52,0,5,693,0
Precinct,51.39,51.51.39,49.04,0,20,823,2
Precinct,51.41,51.51.41,50.01,0,38,1025,3
Precinct,51.53,51.51.53,47.67,1,16,822,1
Precinct,52.01,51.52.01,47.51,0,25,1154,0
Precinct,52.02,51.52.02,48.56,0,17,1004,3
Precinct,52.03,51.52.03,47.77,0,14,983,0
Precinct,52.04,51.52.04,49.33,0,26,1071,1
Precinct,52.05,51.52.05,48.74,1,19,1028,3
Precinct,52.06,51.52.06,48.58,1,24,905,0
Precinct,52.07,51.52.07,50.7,0,9,571,0
Precinct,52.08,51.52.08,48.59,0,18,931,0
Precinct,52.09,51.52.09,48.3,1,19,1036,1
Precinct,52.10,51.52.10,46.79,0,4,289,0
Precinct,52.11,51.52.11,48.57,1,10,483,0
Precinct,52.12,51.52.12,47.86,0,24,1337,4
Precinct,52.13,51.52.13,49.2,0,20,814,0
Precinct,52.14,51.52.14,48.72,0,22,982,2
Precinct,52.15,51.52.15,50.95,1,43,1015,2
Precinct,52.16,51.52.16,48.71,0,29,978,1
Precinct,52.17,51.52.17,46.93,0,10,473,2
Precinct,52.18,51.52.18,47.1,0,4,302,0
Precinct,52.19,51.52.19,46.07,0,13,347,2
Precinct,52.20,51.52.20,54.09,1,13,256,0
Precinct,52.21,51.52.21,50.99,0,17,290,0
Precinct,52.22,51.52.22,48.31,0,13,554,0
Precinct,52.23,51.52.23,47.24,0,19,938,2
Precinct,52.24,51.52.24,46.8,0,15,815,1
Precinct,52.25,51.52.25,47.45,0,15,764,1
Precinct,52.26,51.52.26,48.83,0,19,792,0
Precinct,52.27,51.52.27,48.22,0,16,614,0
Precinct,52.28,51.52.28,50.31,1,22,497,0
Precinct,52.29,51.52.29,48.15,0,19,616,0
Precinct,52.30,51.52.30,49.26,0,9,614,0
Precinct,51.01,52.51.01,46.77,0,18,1254,0
Precinct,51.02,52.51.02,46.82,0,20,1152,1
Precinct,51.03,52.51.03,48.62,0,22,1282,4
Precinct,51.04,52.51.04,46.65,0,19,1169,1
Precinct,51.05,52.51.05,45.15,0,21,1117,1
Precinct,51.06,52.51.06,46.7,0,14,1400,0
Precinct,51.07,52.51.07,47.47,0,23,1301,4
Precinct,51.08,52.51.08,48.09,0,22,1114,1
Precinct,51.09,52.51.09,43.57,0,9,1380,1
Precinct,51.10,52.51.10,43.73,0,13,1372,4
Precinct,51.11,52.51.11,46.87,0,21,1142,2
Precinct,51.12,52.51.12,48.08,0,33,1353,2
Precinct,51.13,52.51.13,47.46,0,19,985,0
Precinct,51.14,52.51.14,48.36,0,18,1057,0
Precinct,51.15,52.51.15,48.75,0,20,954,1
Precinct,51.17,52.51.17,47.58,1,38,1409,0
Precinct,51.18,52.51.18,47.98,0,24,1444,1
Precinct,51.19,52.51.19,45.69,0,16,1023,0
Precinct,51.20,52.51.20,49.35,0,28,1128,0
Precinct,51.21,52.51.21,48.0,0,20,933,1
Precinct,51.22,52.51.22,48.63,0,29,1028,0
Precinct,51.23,52.51.23,48.35,0,28,932,0
Precinct,51.24,52.51.24,48.64,0,34,1293,2
Precinct,51.25,52.51.25,47.23,0,4,363,1
Precinct,51.26,52.51.26,49.43,0,16,981,0
Precinct,51.27,52.51.27,49.26,0,37,1157,1
Precinct,51.28,52.51.28,47.08,0,23,1007,2
Precinct,51.29,52.51.29,49.89,0,17,898,0
Precinct,51.33,52.51.33,49.37,0,29,1093,1
Precinct,51.34,52.51.34,47.66,0,23,1372,1
Precinct,51.35,52.51.35,47.28,0,15,934,1
Precinct,51.36,52.51.36,49.01,0,29,1068,1
Precinct,51.37,52.51.37,48.0,0,18,1215,3
Precinct,51.38,52.51.38,47.13,0,14,668,1
Precinct,51.40,52.51.40,47.61,0,28,1018,1
Precinct,51.42,52.51.42,45.06,0,11,1186,2
Precinct,51.43,52.51.43,42.65,0,1,1020,1
Precinct,51.44,52.51.44,49.05,1,22,1124,2
Precinct,51.45,52.51.45,46.17,0,22,1310,2
Precinct,51.46,52.51.46,44.24,1,5,990,4
Precinct,51.47,52.51.47,47.51,1,26,1290,1
Precinct,51.48,52.51.48,44.55,0,7,1209,2
Precinct,51.49,52.51.49,48.53,0,22,893,0
Precinct,51.50,52.51.50,48.71,0,17,747,0
Precinct,51.51,52.51.51,48.07,0,24,794,0
Precinct,51.52,52.51.52,47.94,0,13,543,0
Precinct,50.01,53.50.01,47.2,0,22,1065,2
Precinct,50.02,53.50.02,46.47,0,22,1133,1
Precinct,50.03,53.50.03,46.19,0,16,1172,2
Precinct,50.04,53.50.04,46.5,0,24,1082,1
Precinct,50.05,53.50.05,43.71,0,11,1297,2
Precinct,50.06,53.50.06,45.89,0,8,966,3
Precinct,50.07,53.50.07,48.75,0,21,539,0
Precinct,50.08,53.50.08,47.31,0,18,889,0
Precinct,50.09,53.50.09,47.38,0,15,981,0
Precinct,50.10,53.50.10,45.93,0,19,927,0
Precinct,50.11,53.50.11,47.89,0,12,441,0
Precinct,50.12,53.50.12,47.86,0,13,886,0
Precinct,50.13,53.50.13,45.5,0,7,319,1
Precinct,50.14,53.50.14,45.2,0,7,409,1
Precinct,50.15,53.50.15,47.53,0,23,1360,1
Precinct,50.16,53.50.16,50.01,0,21,744,3
Precinct,50.17,53.50.17,46.9,0,17,548,1
Precinct,50.18,53.50.18,48.15,0,21,1016,2
Precinct,50.19,53.50.19,46.45,0,23,1369,0
Precinct,50.20,53.50.20,45.53,0,10,552,0
Precinct,50.21,53.50.21,46.46,0,21,650,1
Precinct,50.22,53.50.22,44.89,0,17,1027,1
Precinct,50.23,53.50.23,46.94,0,20,896,1
Precinct,50.24,53.50.24,47.68,0,16,950,0
Precinct,50.25,53.50.25,48.23,0,12,609,2
Precinct,50.26,53.50.26,48.04,0,24,1106,0
Precinct,50.27,53.50.27,46.66,0,17,1066,2
Precinct,50.28,53.50.28,47.82,0,14,703,2
Precinct,50.29,53.50.29,45.39,0,16,802,2
Precinct,50.30,53.50.30,47.53,0,5,442,0
Precinct,50.31,53.50.31,49.15,0,17,708,0
Precinct,50.32,53.50.32,47.88,0,16,1133,2
Precinct,50.33,53.50.33,48.42,0,9,501,0
Precinct,50.34,53.50.34,48.17,1,30,1367,3
Precinct,50.35,53.50.35,46.35,0,5,301,0
Precinct,50.36,53.50.36,46.84,0,11,1014,6
Precinct,50.37,53.50.37,48.16,0,18,950,2
Precinct,50.38,53.50.38,46.21,0,21,1228,0
Precinct,50.39,53.50.39,46.75,0,19,1205,0
Precinct,50.40,53.50.40,49.71,0,3,184,0
Precinct,50.41,53.50.41,51.97,0,13,389,0
Precinct,50.42,53.50.42,47.77,0,37,1148,2
Precinct,50.43,53.50.43,45.99,0,12,771,2
Precinct,50.44,53.50.44,45.73,0,13,751,0
Precinct,50.45,53.50.45,46.27,0,7,443,0
Precinct,50.46,53.50.46,45.97,0,2,450,0
Precinct,50.47,53.50.47,46.5,0,12,742,2
Precinct,50.48,53.50.48,44.86,0,5,628,1
Precinct,50.49,53.50.49,48.09,0,11,392,1
Precinct,50.50,53.50.50,48.62,0,5,219,0
Precinct,50.51,53.50.51,46.46,0,21,1152,2
Precinct,50.52,53.50.52,50.78,0,15,464,0
Precinct,50.53,53.50.53,46.5,0,12,822,0
Precinct,50.54,53.50.54,44.5,0,2,151,0
Precinct,50.55,53.50.55,44.65,0,2,98,0
Precinct,53.01,54.53.01,49.32,0,36,1362,3
Precinct,53.02,54.53.02,47.98,1,23,1328,2
Precinct,53.03,54.53.03,47.24,0,19,1329,1
Precinct,53.04,54.53.04,47.54,0,24,1014,1
Precinct,53.05,54.53.05,52.9,0,20,455,3
Precinct,53.06,54.53.06,50.01,0,45,1224,0
Precinct,53.07,54.53.07,49.43,0,13,348,1
Precinct,53.08,54.53.08,49.84,1,45,1158,2
Precinct,53.09,54.53.09,49.34,1,35,1165,3
Precinct,53.10,54.53.10,48.35,0,32,1177,2
Precinct,53.11,54.53.11,48.63,0,25,1032,0
Precinct,53.12,54.53.12,48.55,1,24,641,2
Precinct,53.13,54.53.13,49.69,0,23,785,1
Precinct,53.14,54.53.14,48.55,1,13,750,1
Precinct,53.15,54.53.15,51.44,1,44,734,3
Precinct,53.16,54.53.16,50.99,0,48,841,2
Precinct,53.17,54.53.17,47.42,0,23,709,0
Precinct,53.18,54.53.18,50.73,1,11,603,0
Precinct,53.19,54.53.19,50.68,0,31,665,1
Precinct,53.20,54.53.20,48.31,0,17,733,1
Precinct,53.21,54.53.21,52.17,0,46,693,0
Precinct,53.22,54.53.22,49.03,0,36,1340,0
Precinct,53.23,54.53.23,48.22,0,20,823,2
Precinct,53.24,54.53.24,48.88,0,37,1102,0
Precinct,53.25,54.53.25,49.4,0,20,485,1
Precinct,53.26,54.53.26,52.77,0,12,320,0
Precinct,53.27,54.53.27,51.37,0,13,364,0
Precinct,53.28,54.53.28,49.1,0,20,716,0
Precinct,53.29,54.53.29,50.28,1,27,772,3
Precinct,53.30,54.53.30,48.17,0,13,752,1
Precinct,53.31,54.53.31,49.84,0,11,322,0
Precinct,55.01,54.55.01,48.51,0,24,1381,2
Precinct,55.02,54.55.02,47.71,1,19,1369,0
Precinct,55.03,54.55.03,48.22,0,34,1395,1
Precinct,55.04,54.55.04,47.42,0,24,1361,1
Precinct,55.05,54.55.05,49.29,0,25,920,0
Precinct,55.06,54.55.06,48.45,0,11,651,0
Precinct,55.07,54.55.07,49.41,1,20,953,1
Precinct,55.08,54.55.08,46.99,0,18,791,0
Precinct,55.09,54.55.09,43.84,0,4,343,0
Precinct,55.10,54.55.10,47.63,0,15,993,0
Precinct,55.11,54.55.11,53.8,0,18,288,0
Precinct,55.12,54.55.12,48.74,1,20,875,2
Precinct,55.13,54.55.13,46.81,0,8,490,0
Precinct,55.14,54.55.14,49.7,0,38,1326,0
Precinct,55.15,54.55.15,50.69,0,5,233,1
Precinct,55.16,54.55.16,49.0,0,21,666,0
Precinct,55.17,54.55.17,49.27,0,19,849,0
Precinct,55.18,54.55.18,47.57,1,11,857,2
Precinct,55.19,54.55.19,46.82,0,1,305,0
Precinct,55.20,54.55.20,47.63,0,24,1183,1
Precinct,55.21,54.55.21,50.8,0,11,451,0
Precinct,55.22,54.55.22,47.88,0,14,406,0
Precinct,55.23,54.55.23,58.65,0,5,62,0
Precinct,55.24,54.55.24,46.34,0,25,1045,0
Precinct,55.25,54.55.25,51.79,0,2,105,0
Precinct,55.26,54.55.26,47.79,0,16,1344,1
Precinct,55.27,54.55.27,47.88,1,28,1301,0
Precinct,55.28,54.55.28,47.01,0,7,732,0
Precinct,55.29,54.55.29,47.25,0,10,663,3
Precinct,54.01,55.54.01,46.9,0,20,1212,0
Precinct,54.02,55.54.02,47.55,0,17,889,1
