"shape","common_id","common_name","Total Voter Turnout (#)","Total Voter Turnout (%)","Number of Precincts with Invalid Ballots from 0-1%","Number of Precincts with Invalid Ballots from 1-3%","Number of Precincts with Invalid Ballots from 3-5%","Number of Precincts with Invalid Ballots > 5%","Invalid Ballots (%)","Precincts with More Ballots Than Votes (#)","Precincts with More Ballots Than Votes (%)","More Ballots Than Votes (Average)","More Ballots Than Votes (#)","Precincts with More Votes than Ballots (#)","Precincts with More Votes than Ballots (%)","More Votes than Ballots (Average)","More Votes than Ballots (#)","Average votes per minute (08:00-12:00)","Average votes per minute (12:00-17:00)","Average votes per minute (17:00-20:00)","Number of Precincts with votes per minute > 2 (08:00-12:00)","Number of Precincts with votes per minute > 2 (12:00-17:00)","Number of Precincts with votes per minute > 2 (17:00-20:00)","Number of Precincts with votes per minute > 2","Precincts Reported (#)","Precincts Reported (%)","Non-Parliamentary Opposition","Armed Veterans Patriots","United Opposition","United National Movement","Greens Party","Alliance of Patriots","Self-governance to People","Reformers","Future Georgia","Georgian Party","Christian Democrats","Unity Hall","Way of Georgia","Labour Party","Party of People","Merab Kostava Society","Georgian Dream"
"Precinct","8","36-8","308","33.0472",\N,\N,\N,\N,"6.0976",\N,\N,\N,"0",\N,\N,\N,"0","0.6250","0.4367","0.2611",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","18.5065","0.0000","0.0000","16.2338","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","10.7143","0.0000","0.0000","54.5455"
"Precinct","9","36-9","435","32.9296",\N,\N,\N,\N,"8.6134",\N,\N,\N,"0",\N,\N,\N,"0","1.0000","0.5867","0.3333",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","9.8851","0.0000","0.0000","25.2874","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","24.3678","0.0000","0.0000","40.4598"
"Precinct","10","36-10","310","38.7016",\N,\N,\N,\N,"6.6265",\N,\N,\N,"1",\N,\N,\N,"0","0.4167","0.5500","0.3722",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","20.6452","0.0000","0.0000","12.9032","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8.3871","0.0000","0.0000","57.7419"
"Precinct","11","36-11","452","51.7162",\N,\N,\N,\N,"5.2411",\N,\N,\N,"0",\N,\N,\N,"0","0.7208","0.9067","0.1778",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","25.4425","0.0000","0.0000","6.4159","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.5310","0.0000","0.0000","62.6106"
"Precinct","12","36-12","162","58.2734",\N,\N,\N,\N,"7.9545",\N,\N,\N,"0",\N,\N,\N,"0","0.4125","0.1867","0.1167",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","10.4938","0.0000","0.0000","10.4938","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8.0247","0.0000","0.0000","70.9877"
"Precinct","13","36-13","682","48.5409",\N,\N,\N,\N,"6.8306",\N,\N,\N,"0",\N,\N,\N,"0","1.2000","1.1933","0.4778",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","25.6598","0.0000","0.0000","25.6598","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","9.9707","0.0000","0.0000","38.7097"
"Precinct","14","36-14","230","69.2771",\N,\N,\N,\N,"6.1224",\N,\N,\N,"0",\N,\N,\N,"0","0.4250","0.3900","0.1444",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","18.2609","0.0000","0.0000","5.2174","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8.6957","0.0000","0.0000","67.8261"
"Precinct","15","36-15","657","52.9839",\N,\N,\N,\N,"6.8085",\N,\N,\N,"0",\N,\N,\N,"0","1.1125","1.1733","0.4778",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","14.0030","0.0000","0.0000","11.2633","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7.6104","0.0000","0.0000","67.1233"
"Precinct","16","36-16","320","47.8326",\N,\N,\N,\N,"6.7055",\N,\N,\N,"0",\N,\N,\N,"0","0.7417","0.3533","0.3278",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","9.6875","0.0000","0.0000","47.1875","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8.1250","0.0000","0.0000","35.0000"
"Precinct","17","36-17","269","51.6315",\N,\N,\N,\N,"9.4276",\N,\N,\N,"0",\N,\N,\N,"1","0.5958","0.4067","0.1778",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","17.8439","0.0000","0.0000","11.1524","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.5762","0.0000","0.0000","65.7993"
"Precinct","18","36-18","873","56.2138",\N,\N,\N,\N,"11.4604",\N,\N,\N,"2",\N,\N,\N,"0","1.2875","1.6133","1.0722",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","15.3494","0.0000","0.0000","9.3929","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6.0710","0.0000","0.0000","68.9576"
"Precinct","19","36-19","484","57.4140",\N,\N,\N,\N,"8.5066",\N,\N,\N,"4",\N,\N,\N,"0","0.9375","0.8233","0.3167",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","29.7521","0.0000","0.0000","6.8182","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8.2645","0.0000","0.0000","54.3388"
"Precinct","20","36-20","712","50.8208",\N,\N,\N,\N,"11.7720",\N,\N,\N,"0",\N,\N,\N,"0","1.0958","1.2800","0.8889",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","19.6629","0.0000","0.0000","16.5730","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","11.0955","0.0000","0.0000","52.6685"
"Precinct","21","36-21","250","43.7828",\N,\N,\N,\N,"6.7164",\N,\N,\N,"0",\N,\N,\N,"0","0.4833","0.4067","0.1667",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","8.0000","0.0000","0.0000","18.4000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","13.6000","0.0000","0.0000","60.0000"
"Precinct","22","36-22","308","42.1341",\N,\N,\N,\N,"10.2041",\N,\N,\N,"0",\N,\N,\N,"0","0.6042","0.4833","0.2944",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","12.0130","0.0000","0.0000","31.1688","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","9.0909","0.0000","0.0000","47.7273"
"Precinct","23","36-23","216","27.9793",\N,\N,\N,\N,"21.1679",\N,\N,\N,"2",\N,\N,\N,"0","0.7375","0.2600","0.1056",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","5.0926","0.0000","0.0000","1.8519","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.7778","0.0000","0.0000","89.3519"
"Precinct","24","36-24","112","62.2222",\N,\N,\N,\N,"6.6667",\N,\N,\N,"0",\N,\N,\N,"0","0.2792","0.1367","0.0667",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","41.0714","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8929","0.0000","0.0000","58.0357"
"Precinct","25","36-25","315","36.3741",\N,\N,\N,\N,"11.0169",\N,\N,\N,"0",\N,\N,\N,"0","0.6250","0.5167","0.2722",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","16.5079","0.0000","0.0000","10.4762","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7.3016","0.0000","0.0000","65.7143"
"Precinct","26","36-26","333","29.6000",\N,\N,\N,\N,"11.4362",\N,\N,\N,"1",\N,\N,\N,"0","0.6250","0.5467","0.3444",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","8.4084","0.0000","0.0000","16.8168","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","13.5135","0.0000","0.0000","60.9610"
"Precinct","27","36-27","345","39.0713",\N,\N,\N,\N,"8.2447",\N,\N,\N,"0",\N,\N,\N,"0","0.5208","0.5833","0.4222",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","17.1014","0.0000","0.0000","15.9420","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6.0870","0.0000","0.0000","60.8696"
"Precinct","28","36-28","293","38.3508",\N,\N,\N,\N,"6.3898",\N,\N,\N,"0",\N,\N,\N,"0","0.5458","0.4467","0.2667",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","12.6280","0.0000","0.0000","9.8976","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","14.6758","0.0000","0.0000","62.7986"
"Precinct","29","36-29","430","49.4822",\N,\N,\N,\N,"5.9081",\N,\N,\N,"1",\N,\N,\N,"0","0.6792","0.7933","0.3111",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","24.1860","0.0000","0.0000","6.2791","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4.8837","0.0000","0.0000","64.4186"
"Precinct","30","36-30","377","38.8260",\N,\N,\N,\N,"5.9850",\N,\N,\N,"0",\N,\N,\N,"0","0.5333","0.5867","0.5389",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","25.9947","0.0000","0.0000","13.5279","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6.1008","0.0000","0.0000","54.3767"
"Precinct","9","37-9","637","54.9138",\N,\N,\N,\N,"3.3384",\N,\N,\N,"0",\N,\N,\N,"0","0.9542","0.9433","0.8167",\N,\N,\N,\N,\N,\N,"0.7849","0.0000","2.0408","40.0314","0.0000","10.5181","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","46.6248"
"Precinct","10","37-10","503","45.2745",\N,\N,\N,\N,"5.0943",\N,\N,\N,"1",\N,\N,\N,"0","0.8375","0.8200","0.4611",\N,\N,\N,\N,\N,\N,"1.7893","0.0000","0.5964","30.6163","0.0000","18.4891","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","48.3101"
"Precinct","11","37-11","181","57.8275",\N,\N,\N,\N,"2.1622",\N,\N,\N,"1",\N,\N,\N,"0","0.4167","0.2267","0.0944",\N,\N,\N,\N,\N,\N,"4.4199","0.0000","0.0000","16.0221","0.0000","0.5525","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","78.4530"
"Precinct","12","37-12","752","53.5231",\N,\N,\N,\N,"3.3419",\N,\N,\N,"0",\N,\N,\N,"0","1.0125","1.1900","0.9889",\N,\N,\N,\N,\N,\N,"0.7979","0.0000","1.7287","45.2128","0.0000","4.1223","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","48.1383"
"Precinct","13","37-13","228","69.7248",\N,\N,\N,\N,"4.6025",\N,\N,\N,"2",\N,\N,\N,"0","0.3958","0.3667","0.1889",\N,\N,\N,\N,\N,\N,"0.8772","0.0000","1.7544","41.2281","0.0000","0.8772","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","54.3860"
"Precinct","14","37-14","684","61.1807",\N,\N,\N,\N,"2.9787",\N,\N,\N,"0",\N,\N,\N,"0","1.1833","0.9767","0.7111",\N,\N,\N,\N,\N,\N,"2.7778","0.0000","3.3626","21.0526","0.0000","1.6082","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","71.1988"
"Precinct","15","37-15","421","62.7422",\N,\N,\N,\N,"3.8813",\N,\N,\N,"3",\N,\N,\N,"0","0.7708","0.6167","0.3778",\N,\N,\N,\N,\N,\N,"6.1758","0.0000","2.8504","35.1544","0.0000","0.7126","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","54.3943"
"Precinct","16","37-16","781","58.9879",\N,\N,\N,\N,"3.1017",\N,\N,\N,"1",\N,\N,\N,"0","1.4458","1.1200","0.6833",\N,\N,\N,\N,\N,\N,"0.6402","0.0000","1.4085","43.6620","0.0000","2.8169","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","51.3444"
"Precinct","17","37-17","691","67.2179",\N,\N,\N,\N,"3.6262",\N,\N,\N,"0",\N,\N,\N,"0","1.0083","1.0400","0.9056",\N,\N,\N,\N,\N,\N,"2.1708","0.0000","1.4472","18.0897","0.0000","2.6049","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","75.6874"
"Precinct","18","37-18","555","48.9850",\N,\N,\N,\N,"0.8929",\N,\N,\N,"0",\N,\N,\N,"0","1.0500","0.6667","0.6000",\N,\N,\N,\N,\N,\N,"0.1802","0.0000","0.5405","22.3423","0.0000","4.1441","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","72.7928"
"Precinct","19","37-19","267","59.7315",\N,\N,\N,\N,"2.9091",\N,\N,\N,"0",\N,\N,\N,"0","0.5625","0.3767","0.1500",\N,\N,\N,\N,\N,\N,"0.7491","0.0000","0.3745","32.5843","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","66.2921"
"Precinct","20","37-20","371","54.1606",\N,\N,\N,\N,"2.3684",\N,\N,\N,"0",\N,\N,\N,"0","0.6167","0.5800","0.3222",\N,\N,\N,\N,\N,\N,"0.8086","0.0000","9.7035","33.9623","0.0000","1.3477","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","54.1779"
"Precinct","21","37-21","632","54.8611",\N,\N,\N,\N,"3.0675",\N,\N,\N,"1",\N,\N,\N,"0","0.8792","0.9300","0.9000",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","2.2152","23.5759","0.0000","0.3165","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","73.7342"
"Precinct","22","37-22","875","56.4516",\N,\N,\N,\N,"3.3149",\N,\N,\N,"13",\N,\N,\N,"0","1.2125","1.4133","1.0556",\N,\N,\N,\N,\N,\N,"3.7714","0.0000","0.8000","35.2000","0.0000","3.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","55.5429"
"Precinct","23","37-23","498","61.2546",\N,\N,\N,\N,"1.7751",\N,\N,\N,"0",\N,\N,\N,"0","0.8208","0.7967","0.3944",\N,\N,\N,\N,\N,\N,"1.2048","0.0000","3.2129","45.1807","0.0000","3.8153","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","46.5863"
"Precinct","24","37-24","497","56.0316",\N,\N,\N,\N,"3.6822",\N,\N,\N,"13",\N,\N,\N,"0","0.8667","0.8100","0.3611",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.6036","10.4628","0.0000","0.4024","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","85.9155"
"Precinct","25","37-25","288","47.4465",\N,\N,\N,\N,"10.5590",\N,\N,\N,"0",\N,\N,\N,"0","0.5542","0.5000","0.2167",\N,\N,\N,\N,\N,\N,"0.3472","0.0000","2.4306","51.3889","0.0000","2.0833","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","43.7500"
"Precinct","26","37-26","305","64.7558",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.4208","0.4433","0.3944",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","13.4426","0.0000","15.0820","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","71.4754"
"Precinct","27","37-27","684","56.8579",\N,\N,\N,\N,"1.1561",\N,\N,\N,"3",\N,\N,\N,"0","0.7000","1.1267","1.0333",\N,\N,\N,\N,\N,\N,"0.7310","0.0000","0.5848","27.3392","0.0000","1.1696","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","69.7368"
"Precinct","33","37-33","470","53.1674",\N,\N,\N,\N,"3.8855",\N,\N,\N,"3",\N,\N,\N,"0","0.6417","0.7500","0.6111",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","5.7447","38.5106","0.0000","10.4255","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","44.6809"
"Precinct","34","37-34","232","50.5447",\N,\N,\N,\N,"3.3333",\N,\N,\N,"1",\N,\N,\N,"0","0.4292","0.3133","0.2389",\N,\N,\N,\N,\N,\N,"0.4310","0.0000","22.8448","31.0345","0.0000","3.8793","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","41.3793"
"Precinct","35","37-35","368","42.7410",\N,\N,\N,\N,"3.9164",\N,\N,\N,"3",\N,\N,\N,"0","0.6917","0.4567","0.4444",\N,\N,\N,\N,\N,\N,"1.6304","0.0000","4.8913","24.7283","0.0000","1.9022","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","66.0326"
"Precinct","1","38-1","440","53.3981",\N,\N,\N,\N,"2.6549",\N,\N,\N,"0",\N,\N,\N,"0","0.8458","0.6433","0.3111",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","10.6818","15.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","74.3182"
"Precinct","2","38-2","515","48.9079",\N,\N,\N,\N,"4.9815",\N,\N,\N,"0",\N,\N,\N,"0","0.8708","0.9167","0.3222",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","10.2913","18.8350","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","70.8738"
"Precinct","3","38-3","916","62.1860",\N,\N,\N,\N,"5.2740",\N,\N,\N,"2",\N,\N,\N,"0","1.0667","1.6633","1.1778",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","6.9869","52.0742","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","40.7205"
"Precinct","4","38-4","529","60.0454",\N,\N,\N,\N,"4.1667",\N,\N,\N,"0",\N,\N,\N,"0","0.7708","0.9467","0.4611",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","6.4272","17.5803","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","75.9924"
"Precinct","5","38-5","490","45.1197",\N,\N,\N,\N,"2.3904",\N,\N,\N,"0",\N,\N,\N,"0","0.9375","0.5867","0.5611",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","8.7755","15.3061","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","75.9184"
"Precinct","6","38-6","471","58.1481",\N,\N,\N,\N,"5.2314",\N,\N,\N,"0",\N,\N,\N,"0","0.7208","0.7867","0.4889",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","27.1762","13.1635","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","59.6603"
"Precinct","7","38-7","637","50.6762",\N,\N,\N,\N,"2.5994",\N,\N,\N,"0",\N,\N,\N,"0","0.4083","1.4167","0.7278",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","6.7504","14.1287","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","79.1209"
"Precinct","8","38-8","533","70.5026",\N,\N,\N,\N,"2.3810",\N,\N,\N,"2",\N,\N,\N,"0","0.8000","0.9367","0.4056",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","4.8780","35.6473","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","59.0994"
"Precinct","9","38-9","475","53.4910",\N,\N,\N,\N,"4.6185",\N,\N,\N,"1",\N,\N,\N,"0","0.7958","0.7767","0.4111",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","22.1053","14.5263","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","63.1579"
"Precinct","10","38-10","337","47.9374",\N,\N,\N,\N,"0.8824",\N,\N,\N,"0",\N,\N,\N,"0","0.6292","0.4700","0.2667",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","10.9792","16.0237","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","72.9970"
"Precinct","11","38-11","263","68.1347",\N,\N,\N,\N,"4.0146",\N,\N,\N,"0",\N,\N,\N,"0","0.3917","0.4933","0.1778",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","19.7719","16.7300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","63.4981"
"Precinct","12","38-12","844","58.6518",\N,\N,\N,\N,"3.3219",\N,\N,\N,"1",\N,\N,\N,"0","1.4875","1.0600","1.1000",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","2.7251","63.6256","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","33.5308"
"Precinct","13","38-13","251","61.9753",\N,\N,\N,\N,"4.9242",\N,\N,\N,"0",\N,\N,\N,"0","0.6083","0.3267","0.1111",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","13.1474","28.6853","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","58.1673"
"Precinct","14","38-14","447","54.4458",\N,\N,\N,\N,"3.2468",\N,\N,\N,"0",\N,\N,\N,"0","0.8625","0.5367","0.5222",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","13.6465","10.2908","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","76.0626"
"Precinct","15","38-15","384","59.8131",\N,\N,\N,\N,"3.7594",\N,\N,\N,"0",\N,\N,\N,"0","0.5292","0.7033","0.3389",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","14.0625","23.6979","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","62.2396"
"Precinct","16","38-16","762","56.7386",\N,\N,\N,\N,"2.5575",\N,\N,\N,"27",\N,\N,\N,"0","1.2500","1.1733","0.7222",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","1.5748","54.1995","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","40.6824"
"Precinct","17","38-17","178","66.1710",\N,\N,\N,\N,"3.7838",\N,\N,\N,"0",\N,\N,\N,"0","0.2542","0.3533","0.1000",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","10.6742","17.9775","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","71.3483"
"Precinct","18","38-18","219","56.1538",\N,\N,\N,\N,"1.7937",\N,\N,\N,"0",\N,\N,\N,"0","0.4292","0.2733","0.2111",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","21.4612","17.3516","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","61.1872"
"Precinct","1","39-1","871","60.4861",\N,\N,\N,\N,"3.3296",\N,\N,\N,"0",\N,\N,\N,"0","1.3292","1.3667","0.9556",\N,\N,\N,\N,\N,\N,"2.9851","0.0000","14.6958","29.7359","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","52.5832"
"Precinct","2","39-2","155","59.8456",\N,\N,\N,\N,"3.1250",\N,\N,\N,"0",\N,\N,\N,"0","0.2542","0.2433","0.1444",\N,\N,\N,\N,\N,\N,"1.9355","0.0000","20.0000","29.0323","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","49.0323"
"Precinct","3","39-3","331","78.9976",\N,\N,\N,\N,"2.6471",\N,\N,\N,"0",\N,\N,\N,"0","0.6042","0.5433","0.1778",\N,\N,\N,\N,\N,\N,"2.4169","0.0000","10.5740","40.7855","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","46.2236"
"Precinct","4","39-4","678","55.1668",\N,\N,\N,\N,"3.2810",\N,\N,\N,"2",\N,\N,\N,"0","1.1667","0.9833","0.7000",\N,\N,\N,\N,\N,\N,"0.2950","0.0000","2.5074","32.1534","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","64.7493"
"Precinct","5","39-5","67","85.8974",\N,\N,\N,\N,"1.4706",\N,\N,\N,"0",\N,\N,\N,"0","0.1667","0.0867","0.0111",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","14.9254","28.3582","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","56.7164"
"Precinct","6","39-6","82","90.1099",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.1500","0.1233","0.0500",\N,\N,\N,\N,\N,\N,"8.5366","0.0000","41.4634","32.9268","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","17.0732"
"Precinct","7","39-7","212","70.4319",\N,\N,\N,\N,"1.8519",\N,\N,\N,"0",\N,\N,\N,"0","0.3750","0.3133","0.1778",\N,\N,\N,\N,\N,\N,"5.6604","0.0000","6.6038","41.5094","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","46.2264"
"Precinct","8","39-8","335","73.7885",\N,\N,\N,\N,"1.1799",\N,\N,\N,"0",\N,\N,\N,"0","0.4583","0.6233","0.2333",\N,\N,\N,\N,\N,\N,"2.3881","0.0000","14.6269","40.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","42.9851"
"Precinct","9","39-9","322","76.8496",\N,\N,\N,\N,"5.0147",\N,\N,\N,"1",\N,\N,\N,"0","0.5833","0.5767","0.1444",\N,\N,\N,\N,\N,\N,"2.7950","0.0000","34.4720","18.9441","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","43.4783"
"Precinct","10","39-10","207","73.4043",\N,\N,\N,\N,"1.8957",\N,\N,\N,"0",\N,\N,\N,"0","0.2417","0.3733","0.2278",\N,\N,\N,\N,\N,\N,"3.3816","0.0000","23.6715","28.5024","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","44.4444"
"Precinct","11","39-11","159","76.8116",\N,\N,\N,\N,"1.2422",\N,\N,\N,"13",\N,\N,\N,"0","0.3042","0.2500","0.0722",\N,\N,\N,\N,\N,\N,"1.2579","0.0000","20.1258","6.2893","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","64.1509"
