region,district id,district name,precinct,special precinct,possible voters,special voters,votes by 12,votes by 17,ballots signed for,num ballots,invalid votes,valid votes,logic check,logic check2,logic check,logic check2,logic check,logic check2,1 - Non-Parliamentary Opposition,2 - Armed Veterans Patriots,3 - United Opposition,5 - United National Movement,6 - Greens Party,8 - Alliance of Patriots,9 - Self-governance to People,11 - Reformers,13 - Future Georgia,14 - Georgian Party,16 - Christian Democrats,17 - Unity Hall,18 - Way of Georgia,20 - Labour Party,26 - Party of People,30 - Merab Kostava Society,41 - Georgian Dream
,55,,9,,354,6,98,200,222,350,5,,,,,,,,,,4,147,,6,,,,,,,,,,,60
,55,,10,,825,5,247,488,572,750,13,,,,,,,,,,18,251,,46,,,,,,,,,,,244
,55,,11,,281,4,65,182,193,300,8,,,,,,,,,,2,95,,4,,,,,,,,,,,84
,55,,12,,889,3,229,455,566,800,17,,,,,,,,,,9,246,,38,,,,,,,,,,,256
,55,,13,,481,1,155,241,271,450,14,,,,,,,,,,19,95,,43,,,,,,,,,,,100
,55,,14,,1344,0,272,678,841,1250,40,,,,,,,,,,50,289,,78,,,,,,,,,,,384
,55,,15,,223,5,70,140,165,250,5,,,,,,,,,,4,56,,3,,,,,,,,,,,97
,55,,16,,668,5,218,372,481,650,13,,,,,,,,,,9,168,,25,,,,,,,,,,,266
,55,,17,,869,3,241,460,581,800,22,,,,,,,,,,14,221,,62,,,,,,,,,,,262
,55,,18,,866,3,232,487,582,800,9,,,,,,,,,,2,393,,10,,,,,,,,,,,167
,55,,19,,309,0,93,206,247,300,4,,,,,,,,,,1,117,,4,,,,,,,,,,,121
,55,,20,,1114,1,282,590,725,1050,43,,,,,,,,,,18,250,,150,,,,,,,,,,,263
,55,,21,,468,2,135,300,330,450,4,,,,,,,,,,7,180,,16,,,,,,,,,,,123
,55,,22,,399,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,
,55,,23,,75,10,53,61,61,100,2,,,,,,,,,,0,36,,3,,,,,,,,,,,20
,55,,24,,991,4,221,462,529,950,13,,,,,,,,,,5,193,,33,,,,,,,,,,,285
,55,,25,,106,11,51,75,83,100,3,,,,,,,,,,10,22,,3,,,,,,,,,,,45
,55,,26,,1380,7,389,670,868,1300,24,,,,,,,,,,23,318,,67,,,,,,,,,,,433
,55,,27,,1325,7,309,628,786,1200,23,,,,,,,,,,13,257,,135,,,,,,,,,,,358
,55,,28,,950,5,202,579,658,900,24,,,,,,,,,,8,143,,38,,,,,,,,,,,444
,55,,29,,681,0,174,376,441,600,19,,,,,,,,,,7,179,,26,,,,,,,,,,,210
,56,,1,,1233,10,146,345,428,1150,20,,,,,,,,28,,,92,,35,,3,,,,,29,,,,221
,56,,2,,1032,14,180,300,374,950,17,,,,,,,,15,,,129,,13,,0,,,,,23,,,,177
,56,,3,,1007,7,137,262,341,950,16,,,,,,,,28,,,55,,18,,2,,,,,33,,,,189
,56,,4,,1021,7,134,263,354,950,24,,,,,,,,24,,,65,,13,,3,,,,,21,,,,204
,56,,5,,874,7,135,234,282,800,16,,,,,,,,21,,,63,,3,,4,,,,,21,,,,154
,56,,6,,883,7,108,181,233,800,7,,,,,,,,12,,,33,,12,,0,,,,,22,,,,147
,56,,7,,1334,4,148,281,356,1250,10,,,,,,,,25,,,71,,20,,5,,,,,22,,,,203
,56,,8,,955,9,128,227,283,900,12,,,,,,,,49,,,59,,14,,4,,,,,16,,,,129
,56,,9,,1321,6,132,218,272,1250,18,,,,,,,,27,,,70,,12,,4,,,,,15,,,,126
,56,,10,,969,9,128,213,243,900,4,,,,,,,,20,,,62,,9,,0,,,,,14,,,,134
,56,,11,,256,7,45,68,84,300,1,,,,,,,,6,,,35,,4,,0,,,,,7,,,,31
,56,,12,,253,7,35,80,92,250,3,,,,,,,,1,,,23,,2,,1,,,,,4,,,,58
,56,,13,,194,7,42,67,77,200,0,,,,,,,,4,,,22,,1,,0,,,,,4,,,,46
,56,,14,,508,5,154,253,270,500,15,,,,,,,,21,,,49,,24,,0,,,,,13,,,,148
,56,,15,,1335,3,226,489,582,1300,28,,,,,,,,77,,,110,,17,,2,,,,,67,,,,281
,56,,16,,974,4,181,354,398,950,14,,,,,,,,84,,,132,,7,,0,,,,,12,,,,149
,56,,17,,438,7,85,183,214,450,3,,,,,,,,4,,,37,,27,,1,,,,,16,,,,126
,56,,18,,523,6,74,249,281,500,12,,,,,,,,15,,,93,,4,,1,,,,,23,,,,133
,56,,19,,717,9,144,331,382,700,22,,,,,,,,21,,,173,,5,,4,,,,,12,,,,145
,56,,20,,577,2,80,245,265,550,11,,,,,,,,34,,,85,,1,,0,,,,,2,,,,132
,56,,21,,1068,6,299,527,634,1050,39,,,,,,,,55,,,284,,10,,3,,,,,51,,,,192
,56,,22,,1206,5,228,504,589,1150,12,,,,,,,,13,,,116,,22,,2,,,,,12,,,,412
,56,,23,,1442,4,263,592,750,1400,23,,,,,,,,9,,,133,,13,,37,,,,,113,,,,410
,56,,24,,431,4,75,204,223,450,11,,,,,,,,13,,,27,,9,,0,,,,,42,,,,121
,56,,25,,688,4,150,300,360,650,9,,,,,,,,24,,,65,,13,,2,,,,,50,,,,197
,56,,26,,389,4,66,162,185,400,5,,,,,,,,9,,,35,,3,,1,,,,,31,,,,101
,56,,27,,1110,5,211,532,640,1050,39,,,,,,,,66,,,68,,9,,1,,,,,21,,,,436
,56,,28,,541,5,150,294,350,500,8,,,,,,,,25,,,73,,4,,0,,,,,59,,,,181
,56,,29,,1266,3,217,563,679,1200,37,,,,,,,,47,,,105,,16,,2,,,,,45,,,,427
,56,,30,,435,5,78,166,186,400,10,,,,,,,,18,,,47,,6,,1,,,,,17,,,,86
,56,,31,,1043,4,119,319,364,1000,20,,,,,,,,30,,,32,,20,,5,,,,,32,,,,225
,56,,32,,1085,3,165,436,537,1050,17,,,,,,,,14,,,19,,11,,0,,,,,142,,,,334
,56,,33,,969,6,197,380,480,950,10,,,,,,,,6,,,51,,5,,0,,,,,92,,,,316
,56,,34,,698,4,105,272,329,650,5,,,,,,,,29,,,28,,51,,6,,,,,24,,,,186
,56,,35,,1329,6,266,477,594,1300,21,,,,,,,,46,,,93,,17,,1,,,,,88,,,,328
,56,,36,,473,4,98,176,204,500,10,,,,,,,,10,,,30,,40,,0,,,,,15,,,,99
,56,,37,,634,3,151,275,333,600,11,,,,,,,,6,,,57,,3,,0,,,,,65,,,,191
,56,,38,,616,6,114,257,333,600,45,,,,,,,,17,,,28,,3,,2,,,,,58,,,,178
,56,,39,,557,3,102,205,252,500,6,,,,,,,,13,,,54,,10,,2,,,,,21,,,,146
,56,,40,,871,4,145,330,422,850,21,,,,,,,,20,,,83,,6,,0,,,,,40,,,,252
,56,,41,,1137,0,194,473,578,1100,41,,,,,,,,65,,,138,,25,,1,,,,,37,,,,271
,56,,42,,457,4,76,198,260,450,7,,,,,,,,23,,,49,,2,,2,,,,,16,,,,161
,56,,43,,1038,3,253,478,562,1000,34,,,,,,,,14,,,149,,22,,2,,,,,44,,,,297
,56,,44,,589,4,167,297,343,550,31,,,,,,,,8,,,88,,5,,2,,,,,26,,,,183
,56,,45,,393,3,117,217,250,399,15,,,,,,,,8,,,83,,3,,5,,,,,54,,,,82
,56,,46,,824,6,95,236,294,750,16,,,,,,,,24,,,71,,24,,0,,,,,17,,,,142
,56,,47,,993,10,113,232,296,950,8,,,,,,,,14,,,54,,16,,2,,,,,32,,,,170
,56,,48,,602,9,78,129,160,550,1,,,,,,,,8,,,42,,6,,4,,,,,8,,,,91
,56,,49,,754,4,120,346,417,750,20,,,,,,,,10,,,51,,8,,1,,,,,100,,,,226
,56,,50,,667,7,123,292,340,650,9,,,,,,,,10,,,196,,8,,0,,,,,4,,,,113
,56,,51,,536,9,148,236,270,500,11,,,,,,,,10,,,90,,4,,3,,,,,4,,,,148
,56,,52,,523,10,99,218,255,500,10,,,,,,,,14,,,13,,4,,2,,,,,88,,,,124
,56,,53,,289,6,85,158,189,300,3,,,,,,,,2,,,27,,5,,0,,,,,4,,,,148
,56,,54,,560,5,120,194,236,550,5,,,,,,,,16,,,48,,24,,1,,,,,14,,,,127
,56,,55,,344,3,80,154,183,350,5,,,,,,,,9,,,37,,3,,1,,,,,26,,,,102
,56,,56,,149,3,40,94,101,150,2,,,,,,,,3,,,33,,3,,0,,,,,24,,,,36
,56,,57,,688,8,116,232,271,650,11,,,,,,,,8,,,84,,15,,3,,,,,13,,,,137
,56,,58,,744,6,138,311,363,700,22,,,,,,,,19,,,161,,2,,1,,,,,5,,,,151
,57,,1,,446,10,122,178,196,450,6,,,,,,,,,,70,56,,,,,,,,,,,,,64
,57,,2,,1181,0,0,0,0,1100,0,,,,,,,,,,0,0,,,,,,,,,,,,,0
,57,,3,,903,6,224,389,434,850,13,,,,,,,,,,155,56,,,,,,,,,,,,,210
,57,,4,,872,8,172,335,404,800,11,,,,,,,,,,153,95,,,,,,,,,,,,,145
,57,,5,,853,0,0,0,0,800,0,,,,,,,,,,0,0,,,,,,,,,,,,,0
,57,,6,,909,3,152,249,317,850,12,,,,,,,,,,135,65,,,,,,,,,,,,,105
,57,,7,,1096,2,217,389,452,1000,10,,,,,,,,,,201,69,,,,,,,,,,,,,172
,57,,8,,1237,4,214,398,489,1150,13,,,,,,,,,,214,85,,,,,,,,,,,,,178
,57,,9,,583,4,145,240,292,550,5,,,,,,,,,,93,63,,,,,,,,,,,,,130
,57,,10,,325,3,89,130,165,350,7,,,,,,,,,,30,39,,,,,,,,,,,,,89
,57,,11,,446,5,90,181,235,450,11,,,,,,,,,,35,26,,,,,,,,,,,,,163
,57,,12,,572,5,199,308,350,550,12,,,,,,,,,,147,57,,,,,,,,,,,,,134
,57,,13,,740,2,261,387,452,700,16,,,,,,,,,,139,91,,,,,,,,,,,,,206
,57,,14,,322,6,97,186,196,350,0,,,,,,,,,,45,23,,,,,,,,,,,,,128
,57,,15,,288,4,80,152,167,300,2,,,,,,,,,,65,51,,,,,,,,,,,,,49
,57,,16,,494,2,215,324,351,500,12,,,,,,,,,,70,74,,,,,,,,,,,,,195
,57,,17,,286,4,82,153,175,300,9,,,,,,,,,,44,46,,,,,,,,,,,,,76
,57,,18,,1109,3,259,537,663,1000,61,,,,,,,,,,209,171,,,,,,,,,,,,,222
,57,,19,,130,3,46,78,85,150,5,,,,,,,,,,8,29,,,,,,,,,,,,,43
,57,,20,,638,4,190,340,401,600,4,,,,,,,,,,60,110,,,,,,,,,,,,,226
,57,,21,,913,3,292,484,563,850,48,,,,,,,,,,144,186,,,,,,,,,,,,,184
,57,,22,,473,2,168,267,303,450,16,,,,,,,,,,34,121,,,,,,,,,,,,,132
,57,,23,,435,4,137,197,248,450,12,,,,,,,,,,50,53,,,,,,,,,,,,,130
,57,,24,,241,0,116,165,171,250,10,,,,,,,,,,53,25,,,,,,,,,,,,,83
,57,,25,,368,0,127,202,207,400,11,,,,,,,,,,64,44,,,,,,,,,,,,,88
,57,,26,,253,3,115,161,175,250,5,,,,,,,,,,33,72,,,,,,,,,,,,,65
,57,,27,,418,4,158,249,267,450,13,,,,,,,,,,85,90,,,,,,,,,,,,,79
,57,,28,,59,6,35,42,42,100,0,,,,,,,,,,18,9,,,,,,,,,,,,,15
,57,,29,,679,2,235,375,419,600,17,,,,,,,,,,125,47,,,,,,,,,,,,,230
,57,,30,,141,5,82,106,114,150,9,,,,,,,,,,47,13,,,,,,,,,,,,,45
,57,,31,,975,3,233,355,394,900,7,,,,,,,,,,72,117,,,,,,,,,,,,,198
,57,,32,,928,6,155,290,329,850,7,,,,,,,,,,141,36,,,,,,,,,,,,,145
,57,,33,,825,3,216,383,426,750,12,,,,,,,,,,91,123,,,,,,,,,,,,,200
,57,,34,,513,4,115,230,257,500,7,,,,,,,,,,157,28,,,,,,,,,,,,,64
,57,,35,,981,3,188,298,369,900,10,,,,,,,,,,130,133,,,,,,,,,,,,,96
,57,,36,,1008,6,205,385,431,950,14,,,,,,,,,,191,53,,,,,,,,,,,,,173
,57,,37,,544,8,186,324,382,500,38,,,,,,,,,,145,59,,,,,,,,,,,,,140
,58,,1,,737,4,156,259,315,650,19,,,,,,,,,25,20,134,,,,,,,,,,,,,116
,58,,2,,1295,5,218,346,432,1150,26,,,,,,,,,14,61,127,,,,,,,,,,,,,204
,58,,3,,1236,4,172,344,434,1100,35,,,,,,,,,29,44,141,,,,,,,,,,,,,186
,58,,4,,1205,5,139,322,390,1050,26,,,,,,,,,40,33,162,,,,,,,,,,,,,129
,58,,5,,773,12,107,197,241,650,21,,,,,,,,,20,27,69,,,,,,,,,,,,,104
,58,,6,,857,5,132,223,291,800,12,,,,,,,,,19,46,133,,,,,,,,,,,,,81
,58,,7,,977,4,139,245,302,900,24,,,,,,,,,11,29,96,,,,,,,,,,,,,142
,58,,8,,1074,4,150,349,453,950,33,,,,,,,,,42,14,162,,,,,,,,,,,,,202
,58,,9,,1202,3,170,406,514,1100,14,,,,,,,,,37,16,48,,,,,,,,,,,,,392
,58,,10,,582,3,105,190,226,500,7,,,,,,,,,20,7,73,,,,,,,,,,,,,118
,58,,11,,1122,2,224,422,553,1000,77,,,,,,,,,13,47,180,,,,,,,,,,,,,236
,58,,12,,472,7,137,218,251,450,24,,,,,,,,,6,22,92,,,,,,,,,,,,,107
,58,,13,,770,2,188,319,370,700,21,,,,,,,,,30,30,74,,,,,,,,,,,,,215
,58,,14,,1332,2,206,349,461,1200,37,,,,,,,,,21,46,129,,,,,,,,,,,,,227
,58,,15,,1429,6,224,379,496,1300,28,,,,,,,,,15,21,158,,,,,,,,,,,,,267
,58,,16,,678,8,145,287,355,600,21,,,,,,,,,6,19,147,,,,,,,,,,,,,161
,58,,17,,198,4,74,103,130,200,3,,,,,,,,,0,2,51,,,,,,,,,,,,,74
,58,,18,,433,2,116,201,253,450,5,,,,,,,,,1,5,66,,,,,,,,,,,,,176
,58,,19,,793,0,116,303,359,750,16,,,,,,,,,8,15,157,,,,,,,,,,,,,163
,58,,20,,895,4,128,258,377,800,21,,,,,,,,,13,10,117,,,,,,,,,,,,,216
,58,,21,,1329,3,200,388,484,1200,31,,,,,,,,,26,21,174,,,,,,,,,,,,,232
,58,,22,,978,3,189,372,474,900,26,,,,,,,,,4,27,219,,,,,,,,,,,,,198
,58,,23,,187,2,69,131,138,200,7,,,,,,,,,0,5,48,,,,,,,,,,,,,78
,58,,24,,254,2,100,166,177,250,9,,,,,,,,,0,4,45,,,,,,,,,,,,,119
,58,,25,,1099,0,169,407,578,1050,40,,,,,,,,,31,25,189,,,,,,,,,,,,,293
,58,,26,,527,2,110,207,251,500,13,,,,,,,,,8,25,64,,,,,,,,,,,,,141
,58,,27,,221,6,60,99,121,250,4,,,,,,,,,3,22,16,,,,,,,,,,,,,76
,58,,28,,149,2,29,61,82,150,1,,,,,,,,,0,11,28,,,,,,,,,,,,,42
,58,,29,,283,5,86,109,128,300,6,,,,,,,,,1,18,43,,,,,,,,,,,,,60
,58,,30,,706,3,183,287,378,650,18,,,,,,,,,6,30,80,,,,,,,,,,,,,243
,58,,31,,398,1,90,159,185,400,5,,,,,,,,,5,44,56,,,,,,,,,,,,,75
,58,,32,,223,4,45,91,129,250,2,,,,,,,,,2,17,38,,,,,,,,,,,,,70
,58,,33,,804,7,131,361,413,750,18,,,,,,,,,20,23,56,,,,,,,,,,,,,296
,58,,34,,1195,2,93,290,395,1100,19,,,,,,,,,292,8,33,,,,,,,,,,,,,43
,58,,35,,1005,0,115,381,505,950,18,,,,,,,,,32,33,95,,,,,,,,,,,,,327
,58,,36,,1095,1,230,449,579,1000,31,,,,,,,,,13,155,123,,,,,,,,,,,,,257
,58,,37,,400,1,137,199,253,400,13,,,,,,,,,4,32,111,,,,,,,,,,,,,92
,58,,38,,313,1,56,118,137,300,2,,,,,,,,,4,9,50,,,,,,,,,,,,,72
,58,,39,,116,5,34,67,79,150,0,,,,,,,,,2,28,5,,,,,,,,,,,,,44
,58,,40,,778,1,223,479,593,700,31,,,,,,,,,11,12,90,,,,,,,,,,,,,447
,58,,41,,677,1,229,403,470,650,53,,,,,,,,,89,12,31,,,,,,,,,,,,,285
,58,,42,,1336,2,170,362,461,1250,19,,,,,,,,,58,29,126,,,,,,,,,,,,,229
,58,,43,,1161,4,144,357,439,1100,20,,,,,,,,,10,20,120,,,,,,,,,,,,,269
,58,,44,,977,8,112,327,411,900,29,,,,,,,,,12,21,119,,,,,,,,,,,,,230
,58,,45,,1241,4,224,484,630,1100,57,,,,,,,,,19,159,83,,,,,,,,,,,,,311
,58,,46,,787,4,202,375,478,700,54,,,,,,,,,36,24,111,,,,,,,,,,,,,253
,58,,47,,808,2,201,322,402,750,37,,,,,,,,,35,57,151,,,,,,,,,,,,,122
,58,,48,,827,4,202,390,488,750,42,,,,,,,,,15,49,171,,,,,,,,,,,,,210
,58,,49,,1145,4,163,352,433,1050,22,,,,,,,,,11,59,121,,,,,,,,,,,,,220
,58,,50,,1036,9,212,331,398,900,22,,,,,,,,,11,65,151,,,,,,,,,,,,,149
,58,,51,,813,4,151,272,362,750,41,,,,,,,,,6,77,131,,,,,,,,,,,,,104
,58,,52,,499,7,106,204,234,500,14,,,,,,,,,1,50,57,,,,,,,,,,,,,112
,58,,53,,575,4,93,148,200,550,13,,,,,,,,,4,6,110,,,,,,,,,,,,,67
,58,,54,,392,7,72,112,129,400,6,,,,,,,,,13,16,55,,,,,,,,,,,,,39
,58,,55,,673,3,114,198,242,650,8,,,,,,,,,5,13,110,,,,,,,,,,,,,106
,58,,56,,741,4,146,242,299,700,22,,,,,,,,,10,16,143,,,,,,,,,,,,,108
,58,,57,,406,4,84,128,149,400,8,,,,,,,,,2,9,66,,,,,,,,,,,,,64
,58,,58,,206,5,49,74,90,250,5,,,,,,,,,0,1,50,,,,,,,,,,,,,33
,58,,59,,824,9,110,227,297,750,9,,,,,,,,,8,27,118,,,,,,,,,,,,,126
,58,,60,,1101,5,135,259,364,950,15,,,,,,,,,11,22,149,,,,,,,,,,,,,167
,58,,61,,1235,8,166,306,413,1100,27,,,,,,,,,28,32,150,,,,,,,,,,,,,174
,58,,62,,925,3,217,365,462,800,65,,,,,,,,,24,65,128,,,,,,,,,,,,,180
,58,,63,,686,7,109,260,336,600,13,,,,,,,,,16,16,94,,,,,,,,,,,,,163
,58,,64,,350,6,119,176,222,350,22,,,,,,,,,12,14,66,,,,,,,,,,,,,108
,58,,65,,901,5,142,278,357,800,30,,,,,,,,,20,34,143,,,,,,,,,,,,,130
,58,,66,,864,4,187,370,432,800,37,,,,,,,,,24,27,116,,,,,,,,,,,,,226
,58,,67,,781,16,126,206,275,750,13,,,,,,,,,36,6,94,,,,,,,,,,,,,112
,60,,11,,1604,3,365,700,806,1500,101,,,,,,,,54,,,170,,,,,,,,,,,,,480
,60,,12,,1112,5,285,510,628,1050,49,,,,,,,,25,,,61,,,,,,,,,,,,,493
,60,,13,,874,3,194,429,506,800,46,,,,,,,,46,,,149,,,,,,,,,,,,,265
,60,,14,,708,2,248,418,473,650,22,,,,,,,,18,,,44,,,,,,,,,,,,,389
,60,,15,,350,4,118,225,261,350,7,,,,,,,,6,,,38,,,,,,,,,,,,,210
,60,,16,,838,6,174,321,416,800,6,,,,,,,,29,,,151,,,,,,,,,,,,,230
,60,,17,,809,0,253,425,488,750,35,,,,,,,,32,,,97,,,,,,,,,,,,,324
,60,,18,,250,3,101,150,156,250,16,,,,,,,,6,,,34,,,,,,,,,,,,,100
,60,,19,,991,0,408,610,697,950,69,,,,,,,,99,,,129,,,,,,,,,,,,,400
,60,,20,,893,2,233,435,510,850,65,,,,,,,,59,,,55,,,,,,,,,,,,,331
,60,,21,,873,3,202,388,471,800,47,,,,,,,,32,,,131,,,,,,,,,,,,,261
,60,,22,,507,4,132,238,283,500,14,,,,,,,,26,,,63,,,,,,,,,,,,,179
,60,,23,,1570,1,361,755,987,1500,81,,,,,,,,77,,,202,,,,,,,,,,,,,626
,60,,24,,1228,0,321,631,777,1150,56,,,,,,,,48,,,132,,,,,,,,,,,,,541
,60,,25,,1153,1,260,500,594,1100,31,,,,,,,,32,,,163,,,,,,,,,,,,,368
,60,,26,,907,3,177,337,446,850,23,,,,,,,,32,,,114,,,,,,,,,,,,,277
,60,,27,,777,1,173,308,384,700,40,,,,,,,,23,,,34,,,,,,,,,,,,,287
,60,,28,,355,7,119,184,205,350,25,,,,,,,,18,,,26,,,,,,,,,,,,,136
,60,,29,,767,0,205,418,479,700,24,,,,,,,,61,,,71,,,,,,,,,,,,,323
,60,,30,,1270,0,328,561,658,1200,35,,,,,,,,48,,,124,,,,,,,,,,,,,451
,60,,31,,1166,3,300,595,713,1100,68,,,,,,,,80,,,115,,,,,,,,,,,,,448
,60,,32,,1008,4,265,507,616,950,62,,,,,,,,34,,,71,,,,,,,,,,,,,449
,60,,33,,1562,2,401,707,865,1500,65,,,,,,,,70,,,178,,,,,,,,,,,,,550
,60,,34,,1263,1,292,620,774,1260,62,,,,,,,,61,,,128,,,,,,,,,,,,,523
,60,,35,,1390,2,245,539,709,1300,37,,,,,,,,349,,,65,,,,,,,,,,,,,258
,60,,36,,751,4,170,313,386,700,36,,,,,,,,143,,,24,,,,,,,,,,,,,183
,60,,37,,756,0,180,317,354,700,19,,,,,,,,95,,,57,,,,,,,,,,,,,183
,60,,38,,674,1,206,401,454,650,42,,,,,,,,54,,,106,,,,,,,,,,,,,252
,60,,39,,904,0,250,520,618,850,80,,,,,,,,42,,,176,,,,,,,,,,,,,320
,60,,40,,1277,3,304,524,669,1200,37,,,,,,,,33,,,115,,,,,,,,,,,,,484
,60,,41,,1002,6,244,519,594,950,26,,,,,,,,46,,,50,,,,,,,,,,,,,471
,60,,42,,1228,6,260,505,628,1150,46,,,,,,,,57,,,58,,,,,,,,,,,,,467
,60,,43,,1489,0,307,632,799,1400,68,,,,,,,,84,,,113,,,,,,,,,,,,,534
,60,,44,,832,1,224,360,420,800,26,,,,,,,,17,,,73,,,,,,,,,,,,,304
,60,,45,,1468,1,320,610,750,1400,35,,,,,,,,32,,,81,,,,,,,,,,,,,602
,60,,46,,471,3,154,237,265,500,12,,,,,,,,13,,,38,,,,,,,,,,,,,202
,60,,47,,676,6,140,232,309,650,28,,,,,,,,16,,,48,,,,,,,,,,,,,217
,60,,48,,1427,3,221,401,527,1350,40,,,,,,,,58,,,121,,,,,,,,,,,,,308
,60,,49,,1564,5,300,540,702,1500,44,,,,,,,,36,,,101,,,,,,,,,,,,,521
,60,,50,,769,6,211,386,464,700,27,,,,,,,,35,,,83,,,,,,,,,,,,,319
,60,,51,,792,4,157,337,405,750,40,,,,,,,,36,,,102,,,,,,,,,,,,,227
,60,,52,,1475,0,431,702,886,1400,30,,,,,,,,29,,,401,,,,,,,,,,,,,426
,60,,53,,864,1,253,497,601,800,43,,,,,,,,109,,,205,,,,,,,,,,,,,245
,60,,54,,1028,0,274,604,773,1000,81,,,,,,,,63,,,113,,,,,,,,,,,,,516
,60,,58,,1023,4,219,584,654,950,95,,,,,,,,94,,,135,,,,,,,,,,,,,324
,60,,59,,1212,6,275,465,603,1150,29,,,,,,,,12,,,156,,,,,,,,,,,,,405
,60,,60,,738,6,189,361,396,700,32,,,,,,,,36,,,101,,,,,,,,,,,,,226
,60,,61,,1015,5,198,398,509,950,35,,,,,,,,35,,,68,,,,,,,,,,,,,371
,60,,62,,718,8,145,246,260,650,15,,,,,,,,15,,,55,,,,,,,,,,,,,174
,61,,1,,1246,6,340,621,729,1200,25,,,,,,,,,,7,191,,318,,,,,,,,,,,188
,61,,2,,1277,11,282,557,644,1200,32,,,,,,,,,,20,102,,258,,,,,,,,,,,232
,61,,3,,1209,6,251,535,683,1150,32,,,,,,,,,,18,84,,249,,,,,,,,,,,300
,61,,4,,1263,5,263,521,662,1200,35,,,,,,,,,,12,92,,238,,,,,,,,,,,285
,61,,5,,428,1,133,243,287,450,6,,,,,,,,,,8,18,,166,,,,,,,,,,,89
,61,,6,,627,0,169,375,463,600,17,,,,,,,,,,11,22,,224,,,,,,,,,,,189
,61,,7,,410,0,135,204,273,450,21,,,,,,,,,,11,23,,80,,,,,,,,,,,138
,61,,8,,921,1,303,580,673,900,28,,,,,,,,,,15,25,,350,,,,,,,,,,,252
,61,,9,,1021,5,205,495,661,950,24,,,,,,,,,,25,44,,347,,,,,,,,,,,218
,61,,10,,1285,2,277,605,849,1250,7,,,,,,,,,,17,44,,476,,,,,,,,,,,305
,61,,11,,892,1,261,565,635,850,32,,,,,,,,,,23,21,,186,,,,,,,,,,,373
,61,,12,,694,4,186,386,449,650,20,,,,,,,,,,20,57,,167,,,,,,,,,,,185
,61,,13,,55,6,33,43,46,100,1,,,,,,,,,,0,4,,3,,,,,,,,,,,38
,61,,14,,523,3,183,306,318,500,18,,,,,,,,,,8,34,,59,,,,,,,,,,,199
,61,,15,,902,3,265,475,522,850,38,,,,,,,,,,31,78,,175,,,,,,,,,,,200
,61,,16,,758,3,250,408,464,700,34,,,,,,,,,,31,67,,104,,,,,,,,,,,228
,61,,17,,591,2,166,300,362,550,17,,,,,,,,,,3,42,,180,,,,,,,,,,,120
,61,,18,,871,1,292,478,560,800,30,,,,,,,,,,20,80,,109,,,,,,,,,,,317
,61,,19,,400,5,141,235,263,400,13,,,,,,,,,,8,19,,75,,,,,,,,,,,148
,61,,20,,429,2,133,231,293,450,21,,,,,,,,,,13,18,,101,,,,,,,,,,,140
,61,,21,,508,4,136,307,364,500,5,,,,,,,,,,2,18,,188,,,,,,,,,,,151
,61,,22,,695,3,86,330,423,650,21,,,,,,,,,,85,45,,96,,,,,,,,,,,176
,61,,23,,947,2,252,472,581,900,30,,,,,,,,,,137,65,,124,,,,,,,,,,,225
,61,,24,,1190,0,311,563,703,1150,33,,,,,,,,,,133,65,,228,,,,,,,,,,,242
,61,,25,,1423,2,372,605,744,1350,54,,,,,,,,,,178,95,,92,,,,,,,,,,,323
,61,,26,,992,1,269,507,601,950,20,,,,,,,,,,15,71,,75,,,,,,,,,,,420
,61,,27,,918,1,253,493,573,850,26,,,,,,,,,,3,42,,232,,,,,,,,,,,270
,61,,28,,625,5,162,322,376,600,20,,,,,,,,,,7,89,,134,,,,,,,,,,,125
,61,,29,,867,1,260,423,524,800,17,,,,,,,,,,9,78,,176,,,,,,,,,,,244
,61,,30,,458,4,116,209,251,450,9,,,,,,,,,,3,38,,51,,,,,,,,,,,150
,61,,31,,319,2,106,186,210,350,5,,,,,,,,,,19,45,,50,,,,,,,,,,,91
,61,,32,,638,2,165,287,346,600,17,,,,,,,,,,43,61,,95,,,,,,,,,,,129
,61,,33,,523,2,129,242,305,500,21,,,,,,,,,,39,49,,66,,,,,,,,,,,130
,61,,34,,371,3,99,200,239,400,8,,,,,,,,,,10,48,,39,,,,,,,,,,,134
,61,,35,,673,3,215,362,389,650,19,,,,,,,,,,9,47,,174,,,,,,,,,,,139
,61,,36,,714,5,202,321,370,650,10,,,,,,,,,,49,49,,143,,,,,,,,,,,119
,61,,37,,1472,4,320,618,808,1400,41,,,,,,,,,,16,133,,324,,,,,,,,,,,294
,61,,38,,754,8,211,375,464,700,29,,,,,,,,,,8,31,,240,,,,,,,,,,,156
,62,,1,,908,6,245,440,560,850,12,,,,,,,,,,14,72,,166,2,,,,,,,,,,294
,62,,2,,363,1,142,229,254,350,7,,,,,,,,,,13,29,,55,1,,,,,,,,,,149
,62,,3,,380,3,135,255,268,400,5,,,,,,,,,,11,197,,9,0,,,,,,,,,,46
,62,,4,,570,4,112,319,380,550,30,,,,,,,,,,7,46,,86,1,,,,,,,,,,210
,62,,5,,394,6,139,252,278,400,5,,,,,,,,,,4,40,,52,0,,,,,,,,,,177
,62,,6,,802,4,224,429,551,750,38,,,,,,,,,,21,84,,158,2,,,,,,,,,,248
