shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),Free Georgia,National Democratic Party of Georgia,United National Movement,Movement for Fair Georgia,Christian-Democratic Movement,Public Movement,Freedom Party,Georgian Group,New Rights,People's Party,Merab Kostava Society,Future Georgia,Labour Council of Georgia,Labour,Sportsman's Union,Georgian Dream
Precinct,43,54-43,641,64.2929,\N,\N,\N,\N,2.2866,\N,\N,\N,0,\N,\N,\N,0,1.4583,0.69,0.55,\N,\N,\N,\N,\N,\N,0.156,0,34.4774,0,1.7161,0,0,0,1.092,0,0,0,0,0,0,62.5585
Precinct,44,54-44,701,56.7152,\N,\N,\N,\N,3.0429,\N,\N,\N,0,\N,\N,\N,0,1.3,1.0333,0.5611,\N,\N,\N,\N,\N,\N,0.2853,0,47.5036,0,0.8559,0,0,0,1.7118,0,0,0,0,0,0,49.6434
Precinct,45,54-45,487,60.2723,\N,\N,\N,\N,1.8145,\N,\N,\N,1,\N,\N,\N,0,0.6583,1.0333,0.1556,\N,\N,\N,\N,\N,\N,0.4107,0,33.6756,0,1.0267,0,0,0,0.4107,0,0,0,0,0,0,64.271
Precinct,46,54-46,605,65.3348,\N,\N,\N,\N,1.3051,\N,\N,\N,2,\N,\N,\N,0,1.0417,1.0067,0.3389,\N,\N,\N,\N,\N,\N,0.1653,0,41.157,0,3.4711,0,0,0,0.8264,0,0,0,0,0,0,54.0496
Precinct,47,54-47,363,75,\N,\N,\N,\N,1.0899,\N,\N,\N,0,\N,\N,\N,0,0.8917,0.3933,0.1944,\N,\N,\N,\N,\N,\N,0.551,0,45.73,0,2.4793,0,0,0,0.2755,0,0,0,0,0,0,50.9642
Precinct,48,54-48,709,71.6886,\N,\N,\N,\N,2.3416,\N,\N,\N,0,\N,\N,\N,0,1.375,0.95,0.6167,\N,\N,\N,\N,\N,\N,0.141,0,51.0578,0,1.4104,0,0,0,0.141,0,0,0,0,0,0,47.2496
Precinct,49,54-49,317,67.735,\N,\N,\N,\N,2.4615,\N,\N,\N,4,\N,\N,\N,0,0.5625,0.5433,0.15,\N,\N,\N,\N,\N,\N,0,0,47.3186,0,0.3155,0,0,0,2.2082,0,0,0,0,0,0,48.8959
Precinct,50,54-50,560,63.854,\N,\N,\N,\N,3.9451,\N,\N,\N,0,\N,\N,\N,0,1.0625,0.87,0.3722,\N,\N,\N,\N,\N,\N,0.3571,0,42.3214,0,1.25,0,0,0,0.8929,0,0,0,0,0,0,55.1786
Precinct,1,55-1,876,62.7507,\N,\N,\N,\N,3.9474,\N,\N,\N,0,\N,\N,\N,0,1.6333,1.2333,0.8333,\N,\N,\N,\N,\N,\N,0.5708,0,34.2466,1.1416,2.3973,0,0,0,3.0822,0,0,0,0,0.4566,0,58.105
Precinct,2,55-2,931,66.5475,\N,\N,\N,\N,2.4109,\N,\N,\N,1,\N,\N,\N,0,1.4917,1.56,0.7111,\N,\N,\N,\N,\N,\N,0.3222,0,35.5532,0.4296,1.7186,0,0,0,0.5371,0,0,0,0,0.2148,0,61.1171
Precinct,3,55-3,865,60.6167,\N,\N,\N,\N,2.6997,\N,\N,\N,1,\N,\N,\N,0,1.6833,1.1967,0.7,\N,\N,\N,\N,\N,\N,0.3468,0,42.7746,0,1.2717,0,0,0,0.6936,0,0,0,0,0.9249,0,53.8728
Precinct,4,55-4,903,65.1986,\N,\N,\N,\N,1.634,\N,\N,\N,0,\N,\N,\N,0,1.4292,1.3933,0.8722,\N,\N,\N,\N,\N,\N,0.5537,0,43.7431,0.443,1.4396,0,0,0,1.3289,0,0,0,0,0.3322,0,52.1595
Precinct,5,55-5,621,64.553,\N,\N,\N,\N,0.7987,\N,\N,\N,3,\N,\N,\N,0,1.1125,0.92,0.4611,\N,\N,\N,\N,\N,\N,0.161,0,77.2947,0.3221,1.7713,0,0,0,0.8052,0,0,0,0,1.1272,0,18.0354
Precinct,6,55-6,480,71.2166,\N,\N,\N,\N,3.0303,\N,\N,\N,0,\N,\N,\N,0,0.8958,0.09,1.4056,\N,\N,\N,\N,\N,\N,0.2083,0,50.625,0,1.25,0,0,0,1.875,0,0,0,0,0.4167,0,45.625
Precinct,7,55-7,689,69.3857,\N,\N,\N,\N,3.3661,\N,\N,\N,3,\N,\N,\N,0,1.2042,1.11,0.5056,\N,\N,\N,\N,\N,\N,0.4354,0,43.8316,0.7257,1.3062,0,0,0,0.4354,0,0,0,0,0.4354,0,52.3948
Precinct,8,55-8,504,62.1455,\N,\N,\N,\N,1.7544,\N,\N,\N,1,\N,\N,\N,0,0.9875,0.7133,0.3444,\N,\N,\N,\N,\N,\N,0,0,74.6032,0.1984,1.9841,0,0,0,0.3968,0,0,0,0,0.3968,0,22.2222
Precinct,9,55-9,195,54.9296,\N,\N,\N,\N,2.5,\N,\N,\N,0,\N,\N,\N,0,0.45,0.2633,0.0722,\N,\N,\N,\N,\N,\N,0.5128,0,70.7692,1.0256,1.0256,0,0,0,0,0,0,0,0,0.5128,0,26.1538
Precinct,10,55-10,711,82.387,\N,\N,\N,\N,3.0014,\N,\N,\N,0,\N,\N,\N,0,0.9583,0.9,1.2944,\N,\N,\N,\N,\N,\N,0.7032,0,60.4782,0.7032,3.2349,0,0,0,2.6723,0,0,0,0,0.9845,0,31.2236
Precinct,11,55-11,191,66.09,\N,\N,\N,\N,6.3725,\N,\N,\N,0,\N,\N,\N,0,0.325,0.39,0.05,\N,\N,\N,\N,\N,\N,0,0,78.0105,1.0471,1.5707,0,0,0,0,0,0,0,0,0.5236,0,18.8482
Precinct,12,55-12,586,63.3514,\N,\N,\N,\N,4.2484,\N,\N,\N,0,\N,\N,\N,0,1.1292,0.94,0.3278,\N,\N,\N,\N,\N,\N,0.1706,0,42.8328,0.3413,2.0478,0,0,0,0.1706,0,0,0,0,0.6826,0,53.7543
Precinct,13,55-13,257,55.6277,\N,\N,\N,\N,3.3835,\N,\N,\N,3,\N,\N,\N,0,0.7417,0.2067,0.1444,\N,\N,\N,\N,\N,\N,0,0,66.9261,0.7782,1.1673,0,0,0,1.1673,0,0,0,0,1.9455,0,26.8482
Precinct,14,55-14,921,64.9506,\N,\N,\N,\N,3.6611,\N,\N,\N,2,\N,\N,\N,0,1.5583,1.4033,0.8944,\N,\N,\N,\N,\N,\N,0.5429,0,41.1509,0.3257,0.9772,0,0,0,0.76,0,0,0,0,0.3257,0,55.7003
Precinct,15,55-15,158,68.3983,\N,\N,\N,\N,4.8193,\N,\N,\N,0,\N,\N,\N,0,0.3083,0.2667,0.0667,\N,\N,\N,\N,\N,\N,0,0,49.3671,0,0.6329,0,0,0,2.5316,0,0,0,0,1.8987,0,45.5696
Precinct,16,55-16,497,70.297,\N,\N,\N,\N,3.3074,\N,\N,\N,0,\N,\N,\N,0,1.1167,0.6,0.3667,\N,\N,\N,\N,\N,\N,0.4024,0,52.7163,0.4024,0.4024,0,0,0,1.2072,0,0,0,0,1.8109,0,43.0584
Precinct,17,55-17,608,69.3273,\N,\N,\N,\N,2.8754,\N,\N,\N,0,\N,\N,\N,0,0.9333,1.0033,0.5611,\N,\N,\N,\N,\N,\N,0,0,39.8026,0.3289,1.4803,0,0,0,0.1645,0,0,0,0,0.3289,0,57.8947
Precinct,18,55-18,581,66.0978,\N,\N,\N,\N,1.692,\N,\N,\N,0,\N,\N,\N,0,0.9667,0.91,0.4778,\N,\N,\N,\N,\N,\N,0.1721,0,57.4871,0.1721,0.6885,0,0,0,0.5164,0,0,0,0,0.5164,0,40.4475
Precinct,19,55-19,188,63.0872,\N,\N,\N,\N,2.5907,\N,\N,\N,0,\N,\N,\N,0,0.4625,0.2133,0.1,\N,\N,\N,\N,\N,\N,0,0,64.8936,0,3.7234,0,0,0,2.6596,0,0,0,0,1.5957,0,27.1277
Precinct,20,55-20,784,70,\N,\N,\N,\N,3.6855,\N,\N,\N,0,\N,\N,\N,0,1.1042,1.0667,1.2722,\N,\N,\N,\N,\N,\N,0,0,51.6582,0.6378,3.1888,0,0,0,1.148,0,0,0,0,1.2755,0,42.0918
Precinct,21,55-21,334,72.4512,\N,\N,\N,\N,1.7647,\N,\N,\N,2,\N,\N,\N,0,0.7083,0.43,0.2278,\N,\N,\N,\N,\N,\N,0,0,68.8623,0.2994,0,0,0,0,0.2994,0,0,0,0,0,0,29.9401
Precinct,22,55-22,268,67,\N,\N,\N,\N,2.5455,\N,\N,\N,4,\N,\N,\N,0,0.6833,0.3333,0.0611,\N,\N,\N,\N,\N,\N,0.3731,0,77.6119,0,0.7463,0,0,0,1.4925,0,0,0,0,0.7463,0,17.5373
Precinct,23,55-23,59,71.9512,\N,\N,\N,\N,3.2787,\N,\N,\N,0,\N,\N,\N,0,0.2083,0.0367,0,\N,\N,\N,\N,\N,\N,0,0,83.0508,0,0,0,0,0,0,0,0,0,0,1.6949,0,15.2542
Precinct,24,55-24,536,41.9405,\N,\N,\N,\N,3.2491,\N,\N,\N,0,\N,\N,\N,0,1.1542,0.78,0.2389,\N,\N,\N,\N,\N,\N,0,0,53.1716,0,3.7313,0,0,0,0.1866,0,0,0,0,1.4925,0,41.4179
Precinct,25,55-25,83,83,\N,\N,\N,\N,1.1905,\N,\N,\N,3,\N,\N,\N,0,0.2333,0.0933,0,\N,\N,\N,\N,\N,\N,0,0,36.1446,0,1.2048,0,0,0,2.4096,0,0,0,0,1.2048,0,55.4217
Precinct,26,55-26,923,65.0458,\N,\N,\N,\N,1.8085,\N,\N,\N,0,\N,\N,\N,0,1.7458,1.2667,0.7833,\N,\N,\N,\N,\N,\N,0.325,0,37.1614,0,1.1918,0,0,0,3.467,0,0,0,0,0.5417,0,57.3131
Precinct,27,55-27,839,61.3304,\N,\N,\N,\N,1.6413,\N,\N,\N,1,\N,\N,\N,0,1.6,1.2167,0.5778,\N,\N,\N,\N,\N,\N,0.4768,0,32.4195,0.1192,0.9535,0,0,0,1.1919,0,0,0,0,0.7151,0,64.0048
Precinct,28,55-28,627,66.0695,\N,\N,\N,\N,3.2407,\N,\N,\N,1,\N,\N,\N,0,1.1125,1.0333,0.3944,\N,\N,\N,\N,\N,\N,0.319,0,38.2775,0.9569,1.1164,0,0,0,1.9139,0,0,0,0,1.2759,0,55.9809
Precinct,29,55-29,444,63.1579,\N,\N,\N,\N,2.6316,\N,\N,\N,0,\N,\N,\N,0,0.7667,0.8067,0.1667,\N,\N,\N,\N,\N,\N,0.4505,0,46.1712,0.2252,1.3514,0,0,0,2.027,0,0,0,0,2.027,0,47.7477
Precinct,1,56-1,768,60.7115,\N,\N,\N,\N,1.9157,\N,\N,\N,0,\N,\N,\N,0,1.5208,1.1067,0.4778,\N,\N,\N,\N,\N,\N,0,0,16.7969,0,1.0417,0,0,0,0,0,0,0,0,0.5208,0,81.6406
Precinct,2,56-2,644,59.8513,\N,\N,\N,\N,1.5291,\N,\N,\N,7,\N,\N,\N,0,1.1792,1.03,0.3444,\N,\N,\N,\N,\N,\N,0,0,27.1739,0,1.087,0,0,0,0,0,0,0,0,0.1553,0,70.4969
Precinct,3,56-3,634,59.4747,\N,\N,\N,\N,0.9375,\N,\N,\N,4,\N,\N,\N,0,1.125,1.0167,0.3611,\N,\N,\N,\N,\N,\N,0,0,13.7224,0,0.1577,0,0,0,0,0,0,0,0,0,0,85.489
Precinct,4,56-4,634,59.8113,\N,\N,\N,\N,1.5528,\N,\N,\N,4,\N,\N,\N,0,1.1125,0.9933,0.4389,\N,\N,\N,\N,\N,\N,0,0,13.4069,0,1.4196,0,0,0,0,0,0,0,0,0.1577,0,84.3849
Precinct,5,56-5,536,59.4235,\N,\N,\N,\N,1.8315,\N,\N,\N,3,\N,\N,\N,0,0.7042,1.0733,0.3056,\N,\N,\N,\N,\N,\N,0,0,21.6418,0,0.3731,0,0,0,0,0,0,0,0,0,0,77.4254
Precinct,6,56-6,540,59.2105,\N,\N,\N,\N,0.5525,\N,\N,\N,1,\N,\N,\N,0,1.125,0.7167,0.3222,\N,\N,\N,\N,\N,\N,0,0,12.037,0,2.037,0,0,0,0,0,0,0,0,0.3704,0,85.3704
Precinct,7,56-7,734,54.0501,\N,\N,\N,\N,1.3441,\N,\N,\N,0,\N,\N,\N,0,1.4417,1.1067,0.3667,\N,\N,\N,\N,\N,\N,0,0,19.346,0,1.9074,0,0,0,0,0,0,0,0,0.2725,0,78.4741
Precinct,8,56-8,515,52.3374,\N,\N,\N,\N,2.6465,\N,\N,\N,2,\N,\N,\N,0,1,0.7767,0.3111,\N,\N,\N,\N,\N,\N,0,0,23.1068,0,1.5534,0,0,0,0,0,0,0,0,0.3883,0,74.5631
Precinct,9,56-9,667,48.8287,\N,\N,\N,\N,1.6224,\N,\N,\N,1,\N,\N,\N,0,1.3,1.0067,0.3556,\N,\N,\N,\N,\N,\N,0,0,17.5412,0,1.4993,0,0,0,0,0,0,0,0,0.1499,0,80.6597
Precinct,10,56-10,456,47.8992,\N,\N,\N,\N,1.5119,\N,\N,\N,0,\N,\N,\N,0,1.1208,0.5233,0.2056,\N,\N,\N,\N,\N,\N,0,0,16.6667,0,1.3158,0,0,0,0,0,0,0,0,0.4386,0,81.5789
Precinct,11,56-11,148,55.0186,\N,\N,\N,\N,1.3333,\N,\N,\N,0,\N,\N,\N,0,0.3375,0.1867,0.0722,\N,\N,\N,\N,\N,\N,0,0,31.0811,0,1.3514,0,0,0,0,0,0,0,0,0,0,67.5676
Precinct,12,56-12,144,56.25,\N,\N,\N,\N,1.3699,\N,\N,\N,1,\N,\N,\N,0,0.3333,0.19,0.05,\N,\N,\N,\N,\N,\N,0,0,24.3056,0,2.7778,0,0,0,0,0,0,0,0,2.0833,0,70.1389
Precinct,13,56-13,92,46.2312,\N,\N,\N,\N,4.1667,\N,\N,\N,2,\N,\N,\N,0,0.275,0.0967,0.0056,\N,\N,\N,\N,\N,\N,0,0,35.8696,0,6.5217,0,0,0,0,0,0,0,0,1.087,0,54.3478
Precinct,14,56-14,34,64.1509,\N,\N,\N,\N,0,\N,\N,\N,1,\N,\N,\N,0,0.075,0.0367,0.0278,\N,\N,\N,\N,\N,\N,0,0,41.1765,0,8.8235,0,0,0,0,0,0,0,0,0,0,47.0588
Precinct,15,56-15,874,65.2239,\N,\N,\N,\N,4.8966,\N,\N,\N,1,\N,\N,\N,0,1.7083,1.4433,0.4222,\N,\N,\N,\N,\N,\N,0,0,27.5744,0,1.8307,0,0,0,0,0,0,0,0,0.2288,0,70.2517
Precinct,16,56-16,619,64.4792,\N,\N,\N,\N,3.4321,\N,\N,\N,3,\N,\N,\N,0,1.45,0.7067,0.45,\N,\N,\N,\N,\N,\N,0,0,31.0178,0,2.2617,0,0,0,0,0,0,0,0,0.3231,0,65.9128
Precinct,17,56-17,311,67.316,\N,\N,\N,\N,2.5078,\N,\N,\N,0,\N,\N,\N,0,0.5375,0.47,0.2722,\N,\N,\N,\N,\N,\N,0,0,19.9357,0,0.9646,0,0,0,0,0,0,0,0,0.6431,0,78.4566
Precinct,18,56-18,370,71.0173,\N,\N,\N,\N,3.6458,\N,\N,\N,0,\N,\N,\N,0,0.65,0.67,0.15,\N,\N,\N,\N,\N,\N,0,0,41.6216,0,1.0811,0,0,0,0,0,0,0,0,0,0,57.2973
Precinct,19,56-19,448,63.0098,\N,\N,\N,\N,4.0685,\N,\N,\N,0,\N,\N,\N,0,0.8667,0.79,0.1222,\N,\N,\N,\N,\N,\N,0,0,47.3214,0,1.5625,0,0,0,0,0,0,0,0,0.4464,0,50.6696
Precinct,20,56-20,367,62.735,\N,\N,\N,\N,4.9223,\N,\N,\N,1,\N,\N,\N,0,0.5833,0.7033,0.1944,\N,\N,\N,\N,\N,\N,0,0,38.9646,0,0.8174,0,0,0,0,0,0,0,0,0.2725,0,59.673
Precinct,21,56-21,744,68.0073,\N,\N,\N,\N,3.7516,\N,\N,\N,1,\N,\N,\N,0,1.0875,1.2967,0.6833,\N,\N,\N,\N,\N,\N,0,0,45.1613,0,1.8817,0,0,0,0,0,0,0,0,0.4032,0,52.4194
Precinct,22,56-22,811,66.1501,\N,\N,\N,\N,3.6817,\N,\N,\N,0,\N,\N,\N,0,1.4167,1.2767,0.6611,\N,\N,\N,\N,\N,\N,0,0,36.8681,0,2.0962,0,0,0,0,0,0,0,0,0.1233,0,60.9125
Precinct,23,56-23,960,65.8436,\N,\N,\N,\N,2.834,\N,\N,\N,0,\N,\N,\N,0,1.8042,1.3833,0.7778,\N,\N,\N,\N,\N,\N,0,0,23.8542,0,1.7708,0,0,0,0,0,0,0,0,0.4167,0,73.9583
Precinct,24,56-24,308,74.9392,\N,\N,\N,\N,1.2821,\N,\N,\N,3,\N,\N,\N,0,0.7333,0.4167,0.0611,\N,\N,\N,\N,\N,\N,0,0,28.8961,0,1.9481,0,0,0,0,0,0,0,0,0.3247,0,67.8571
Precinct,25,56-25,468,68.4211,\N,\N,\N,\N,2.5,\N,\N,\N,1,\N,\N,\N,0,1.0208,0.67,0.1889,\N,\N,\N,\N,\N,\N,0,0,30.7692,0,0.2137,0,0,0,0,0,0,0,0,0.2137,0,68.5897
Precinct,26,56-26,597,66.2597,\N,\N,\N,\N,2.2913,\N,\N,\N,3,\N,\N,\N,0,1.2333,0.8,0.4167,\N,\N,\N,\N,\N,\N,0,0,23.4506,0,1.005,0,0,0,0,0,0,0,0,0.335,0,74.7069
Precinct,27,56-27,775,70.009,\N,\N,\N,\N,2.2699,\N,\N,\N,2,\N,\N,\N,0,1.35,1.1933,0.6167,\N,\N,\N,\N,\N,\N,0,0,23.4839,0,1.0323,0,0,0,0,0,0,0,0,0.2581,0,74.9677
Precinct,28,56-28,335,62.9699,\N,\N,\N,\N,0,\N,\N,\N,11,\N,\N,\N,0,0.45,0.56,0.3278,\N,\N,\N,\N,\N,\N,0,0,30.1493,0,0.597,0,0,0,0,0,0,0,0,0,0,65.9701
Precinct,29,56-29,868,70.4545,\N,\N,\N,\N,3.233,\N,\N,\N,0,\N,\N,\N,0,1.375,1.6033,0.4778,\N,\N,\N,\N,\N,\N,0,0,22.5806,0,1.4977,0,0,0,0,0,0,0,0,0.3456,0,75.576
Precinct,30,56-30,268,59.1611,\N,\N,\N,\N,6.2937,\N,\N,\N,2,\N,\N,\N,0,0.5833,0.4067,0.1333,\N,\N,\N,\N,\N,\N,0,0,24.2537,0,2.9851,0,0,0,0,0,0,0,0,0,0,72.0149
Precinct,31,56-31,729,67.2509,\N,\N,\N,\N,1.8843,\N,\N,\N,3,\N,\N,\N,0,1.3417,1.1267,0.4611,\N,\N,\N,\N,\N,\N,0,0,17.1468,0,1.3717,0,0,0,0,0,0,0,0,0,0,81.07
Precinct,32,56-32,681,71.9873,\N,\N,\N,\N,0.5839,\N,\N,\N,0,\N,\N,\N,0,1.0583,1.1167,0.5333,\N,\N,\N,\N,\N,\N,0,0,20.4112,0,0.8811,0,0,0,0,0,0,0,0,0.5874,0,78.1204
Precinct,33,56-33,712,73.9356,\N,\N,\N,\N,2.0633,\N,\N,\N,0,\N,\N,\N,0,1.4958,0.9333,0.4889,\N,\N,\N,\N,\N,\N,0,0,20.3652,0,1.5449,0,0,0,0,0,0,0,0,0,0,78.0899
Precinct,34,56-34,496,70.6553,\N,\N,\N,\N,2.1696,\N,\N,\N,2,\N,\N,\N,0,1.0042,0.6567,0.3833,\N,\N,\N,\N,\N,\N,0,0,14.7177,0,2.4194,0,0,0,0,0,0,0,0,0.4032,0,82.0565
Precinct,35,56-35,924,68.8525,\N,\N,\N,\N,3.2461,\N,\N,\N,0,\N,\N,\N,0,1.2042,1.7033,0.8611,\N,\N,\N,\N,\N,\N,0,0,24.8918,0,1.5152,0,0,0,0,0,0,0,0,1.0823,0,72.5108
Precinct,36,56-36,340,70.5394,\N,\N,\N,\N,2.8571,\N,\N,\N,0,\N,\N,\N,0,0.85,0.4167,0.1167,\N,\N,\N,\N,\N,\N,0,0,22.3529,0,1.7647,0,0,0,0,0,0,0,0,0.8824,0,75
Precinct,37,56-37,407,66.2866,\N,\N,\N,\N,2.864,\N,\N,\N,0,\N,\N,\N,0,0.7,0.6567,0.3,\N,\N,\N,\N,\N,\N,0,0,24.0786,0,0.7371,0,0,0,0,0,0,0,0,0.7371,0,74.4472
Precinct,38,56-38,442,70.72,\N,\N,\N,\N,2.4283,\N,\N,\N,2,\N,\N,\N,0,0.8792,0.6533,0.2556,\N,\N,\N,\N,\N,\N,0,0,21.0407,0,1.1312,0,0,0,0,0,0,0,0,0.4525,0,76.9231
Precinct,39,56-39,380,66.087,\N,\N,\N,\N,1.5544,\N,\N,\N,1,\N,\N,\N,0,0.5,0.73,0.2611,\N,\N,\N,\N,\N,\N,0,0,33.9474,0,0.5263,0,0,0,0,0,0,0,0,0.2632,0,65
Precinct,40,56-40,625,70.9421,\N,\N,\N,\N,2.0376,\N,\N,\N,3,\N,\N,\N,0,1.125,0.94,0.4778,\N,\N,\N,\N,\N,\N,0,0,24.96,0,1.28,0,0,0,0,0,0,0,0,0.16,0,73.12
Precinct,41,56-41,693,59.7929,\N,\N,\N,\N,2.1186,\N,\N,\N,0,\N,\N,\N,0,0.95,1.19,0.6833,\N,\N,\N,\N,\N,\N,0,0,39.3939,0,2.886,0,0,0,0,0,0,0,0,0.1443,0,57.5758
Precinct,42,56-42,295,64.1304,\N,\N,\N,\N,4.5307,\N,\N,\N,2,\N,\N,\N,0,0.5625,0.4333,0.2444,\N,\N,\N,\N,\N,\N,0,0,39.322,0,2.3729,0,0,0,0,0,0,0,0,0.678,0,56.9492
Precinct,43,56-43,680,64.6388,\N,\N,\N,\N,3.4091,\N,\N,\N,0,\N,\N,\N,0,1.3042,1.1467,0.2611,\N,\N,\N,\N,\N,\N,0,0,55.7353,0,1.3235,0,0,0,0,0,0,0,0,0.8824,0,42.0588
Precinct,44,56-44,397,66.835,\N,\N,\N,\N,1.4888,\N,\N,\N,1,\N,\N,\N,0,0.7,0.6267,0.2611,\N,\N,\N,\N,\N,\N,0,0,45.8438,0,1.5113,0,0,0,0,0,0,0,0,0.2519,0,52.1411
Precinct,45,56-45,252,64.1221,\N,\N,\N,\N,2.3256,\N,\N,\N,1,\N,\N,\N,0,0.4417,0.4533,0.0889,\N,\N,\N,\N,\N,\N,0,0,42.4603,0,1.9841,0,0,0,0,0,0,0,0,0.3968,0,54.7619
Precinct,46,56-46,524,62.2328,\N,\N,\N,\N,1.6886,\N,\N,\N,2,\N,\N,\N,0,1.0917,0.7467,0.2611,\N,\N,\N,\N,\N,\N,0,0,18.8931,0,0.9542,0,0,0,0,0,0,0,0,0.1908,0,79.5802
Precinct,47,56-47,606,60.9045,\N,\N,\N,\N,1.6234,\N,\N,\N,3,\N,\N,\N,0,1.1792,0.9333,0.2944,\N,\N,\N,\N,\N,\N,0,0,17.3267,0,1.1551,0,0,0,0,0,0,0,0,0.165,0,80.8581
Precinct,48,56-48,329,52.3052,\N,\N,\N,\N,0.9036,\N,\N,\N,1,\N,\N,\N,0,0.7375,0.4333,0.1389,\N,\N,\N,\N,\N,\N,0,0,22.4924,0,0.9119,0,0,0,0,0,0,0,0,0,0,76.2918
Precinct,49,56-49,549,73.0053,\N,\N,\N,\N,2.3132,\N,\N,\N,3,\N,\N,\N,0,1.025,0.7967,0.4278,\N,\N,\N,\N,\N,\N,0,0,26.9581,0,1.275,0,0,0,0,0,0,0,0,0,0,71.2204
Precinct,50,56-50,463,67.6901,\N,\N,\N,\N,3.9419,\N,\N,\N,2,\N,\N,\N,0,0.8375,0.7633,0.2889,\N,\N,\N,\N,\N,\N,0,0,51.4039,0,1.7279,0,0,0,0,0,0,0,0,0.432,0,46.0043
Precinct,51,56-51,361,67.2253,\N,\N,\N,\N,2.4324,\N,\N,\N,1,\N,\N,\N,0,0.7,0.5,0.2889,\N,\N,\N,\N,\N,\N,0,0,33.241,0,1.108,0,0,0,0,0,0,0,0,0.277,0,65.097
Precinct,52,56-52,527,78.0741,\N,\N,\N,\N,1.6791,\N,\N,\N,1,\N,\N,\N,0,1.2083,0.7,0.2,\N,\N,\N,\N,\N,\N,0,0,25.6167,0,0.5693,0,0,0,0,0,0,0,0,0.3795,0,73.2448
Precinct,53,56-53,240,79.7342,\N,\N,\N,\N,2.439,\N,\N,\N,0,\N,\N,\N,0,0.4292,0.3767,0.1667,\N,\N,\N,\N,\N,\N,0,0,19.5833,0,0.8333,0,0,0,0,0,0,0,0,0,0,79.5833
Precinct,54,56-54,402,69.7917,\N,\N,\N,\N,2.1898,\N,\N,\N,0,\N,\N,\N,0,0.6333,0.6767,0.3111,\N,\N,\N,\N,\N,\N,0,0,17.1642,0,1.4925,0,0,0,0,0,0,0,0,0,0,81.3433
Precinct,55,56-55,241,69.2529,\N,\N,\N,\N,0,\N,\N,\N,5,\N,\N,\N,0,0.5042,0.3367,0.1056,\N,\N,\N,\N,\N,\N,0,0,32.3651,0,2.4896,0,0,0,0,0,0,0,0,2.0747,0,60.9959
Precinct,56,56-56,115,79.3103,\N,\N,\N,\N,0.8621,\N,\N,\N,1,\N,\N,\N,0,0.2792,0.1433,0.0333,\N,\N,\N,\N,\N,\N,0,0,43.4783,0,3.4783,0,0,0,0,0,0,0,0,0.8696,0,51.3043
Precinct,57,56-57,450,63.1136,\N,\N,\N,\N,2.1739,\N,\N,\N,1,\N,\N,\N,0,0.9167,0.7333,0.1111,\N,\N,\N,\N,\N,\N,0,0,23.1111,0,1.1111,0,0,0,0,0,0,0,0,0,0,75.5556
Precinct,58,56-58,465,61.0236,\N,\N,\N,\N,5.2953,\N,\N,\N,4,\N,\N,\N,0,0.9667,0.6467,0.3611,\N,\N,\N,\N,\N,\N,0,0,45.5914,0,0.8602,0,0,0,0,0,0,0,0,0,0,52.6882
Precinct,1,57-1,225,47.7707,\N,\N,\N,\N,3.4335,\N,\N,\N,0,\N,\N,\N,0,0.5833,0.2433,0.1111,\N,\N,\N,\N,\N,\N,0,0,51.1111,0.8889,1.3333,0,0,0,0,0,0,0,0,0,0,46.6667
Precinct,2,57-2,717,58.1981,\N,\N,\N,\N,1.9152,\N,\N,\N,0,\N,\N,\N,0,1.7083,0.8367,0.3889,\N,\N,\N,\N,\N,\N,0,0,52.4407,2.7894,1.9526,0,0,0,0,0,0,0,0,0,0,42.8173
Precinct,3,57-3,524,51.3725,\N,\N,\N,\N,2.963,\N,\N,\N,1,\N,\N,\N,0,1.1667,0.76,0.1778,\N,\N,\N,\N,\N,\N,0,0,37.5954,0,1.7176,0,0,0,0,0,0,0,0,0,0,60.4962
Precinct,4,57-4,531,59,\N,\N,\N,\N,3.4545,\N,\N,\N,2,\N,\N,\N,0,1.1542,0.7133,0.3278,\N,\N,\N,\N,\N,\N,0,0,46.1394,0.565,0.7533,0,0,0,0,0,0,0,0,0,0,52.1657
Precinct,5,57-5,707,59.0643,\N,\N,\N,\N,1.8056,\N,\N,\N,6,\N,\N,\N,0,1.475,0.96,0.4333,\N,\N,\N,\N,\N,\N,0,0,37.6238,1.1315,1.8388,0,0,0,0,0,0,0,0,0,0,58.5573
