region,distr,district id,prec,precinct id,avg age,# > 99,85-99,# < 85,# no wdabceli,total voters,# of duplicates
,,41,31,,51.0740740741,0,4,50,0,54,0
,,41,32,,43.8139158576,0,22,1214,0,1236,0
,,41,33,,41.406779661,0,0,59,0,59,0
,,41,34,,46.7049861496,0,20,702,0,722,0
,,41,35,,47.9028169014,0,19,691,0,710,0
,,41,36,,41.64,0,1,74,0,75,0
,,41,37,,46.0916030534,0,17,769,0,786,0
,,43,01,,50.4867330017,0,34,1172,0,1206,0
,,43,02,,49.3340532757,0,37,1352,0,1389,0
,,43,03,,66.1728395062,0,3,78,0,81,0
,,43,04,,53.6518771331,0,13,280,0,293,1
,,43,05,,52.0925925926,1,5,156,0,162,0
,,43,06,,58.9887640449,0,2,87,0,89,0
,,43,07,,65.2666666667,0,3,27,0,30,0
,,43,08,,58.2105263158,0,14,176,0,190,0
,,43,09,,55.1393442623,0,16,228,0,244,0
,,43,10,,60.270531401,0,12,195,0,207,0
,,43,11,,55.6797583082,0,19,312,0,331,2
,,43,12,,59.82,0,8,92,0,100,0
,,43,13,,61.6494845361,0,8,89,0,97,0
,,43,14,,61.65,1,2,77,0,80,0
,,43,15,,49.4724409449,0,10,371,0,381,0
,,43,16,,57.5472103004,0,40,426,0,466,0
,,43,17,,53.7641509434,0,19,405,0,424,0
,,43,18,,66.6382978723,0,5,42,0,47,0
,,43,19,,64.0384615385,0,4,74,0,78,0
,,43,20,,65.412371134,0,10,87,0,97,0
,,43,21,,52.9144385027,0,8,179,0,187,1
,,43,22,,51.8642857143,0,5,135,0,140,0
,,43,23,,56.3884297521,0,8,113,0,121,0
,,44,01,,51.8911764706,0,11,329,0,340,0
,,44,02,,54.5663716814,0,20,432,0,452,0
,,44,03,,52.1633064516,0,19,477,0,496,0
,,44,04,,52.369519833,0,15,464,0,479,0
,,44,05,,48.676042677,0,20,1011,0,1031,0
,,44,06,,54.5079365079,0,5,184,0,189,0
,,44,07,,52.4259259259,0,2,160,0,162,0
,,44,08,,61.5,0,13,129,0,142,0
,,44,09,,56.4571428571,0,10,130,0,140,0
,,44,10,,68.7567567568,1,2,34,0,37,0
,,44,11,,56.03930131,0,11,218,0,229,0
,,44,12,,55.4306569343,0,14,260,0,274,0
,,44,13,,56.6798679868,0,17,286,0,303,0
,,44,14,,60.25,0,6,86,0,92,0
,,44,15,,57.6311926606,0,31,514,0,545,1
,,44,16,,64.6698113208,0,7,99,0,106,0
,,44,17,,61.928,0,11,114,0,125,0
,,44,18,,68.6041666667,0,4,44,0,48,0
,,44,19,,50.8515850144,0,20,674,0,694,0
,,44,20,,52.4192307692,0,13,247,0,260,0
,,44,21,,50.5859564165,0,6,407,0,413,0
,,44,22,,61.164021164,0,15,174,0,189,0
,,44,23,,52.9441340782,0,9,170,0,179,0
,,44,24,,52.9660493827,1,15,308,0,324,0
,,44,25,,61.7192982456,0,14,157,0,171,0
,,44,26,,55.2826086957,0,8,176,0,184,0
,,44,27,,51.2796116505,0,18,497,0,515,0
,,44,28,,52.8651079137,0,16,540,0,556,0
,,44,29,,50.5490196078,0,12,243,0,255,0
,,44,30,,50.1960784314,0,5,301,0,306,1
,,44,31,,53.0137931034,0,13,277,0,290,0
,,44,32,,56.9676025918,0,34,429,0,463,1
,,44,33,,57.7389162562,0,16,187,0,203,0
,,44,34,,63.1044776119,0,11,123,0,134,0
,,44,35,,65.3522727273,0,8,80,0,88,0
,,44,36,,62.9545454545,0,3,63,0,66,0
,,44,37,,47.802960222,0,19,1062,0,1081,0
,,45,01,,49.1154401154,0,22,671,0,693,0
,,45,02,,52.1078066914,0,16,253,0,269,1
,,45,03,,59.7828571429,0,10,165,0,175,0
,,45,04,,59.0279069767,0,18,197,0,215,0
,,45,05,,51.5408163265,0,20,274,0,294,0
,,45,06,,48.775,0,9,431,0,440,1
,,45,07,,47.3173076923,0,3,101,0,104,0
,,45,08,,54.2884012539,0,21,298,0,319,0
,,45,09,,54.5076923077,0,5,60,0,65,0
,,45,10,,50.9534883721,0,5,124,0,129,0
,,45,11,,50.6827586207,0,8,282,0,290,0
,,45,12,,49.1049723757,0,5,176,0,181,0
,,45,13,,50.0950413223,0,4,238,0,242,0
,,45,14,,53.3776824034,0,12,221,0,233,0
,,45,15,,58.6666666667,0,10,92,0,102,0
,,45,16,,52.8862068966,0,14,276,0,290,1
,,45,17,,49.210653753,0,12,401,0,413,1
,,45,18,,50.7493946731,0,27,799,0,826,0
,,45,19,,55.8783783784,0,6,68,0,74,0
,,45,20,,51.6552567237,0,16,393,0,409,0
,,45,21,,53.6666666667,0,2,31,0,33,0
,,45,22,,57.0273972603,0,12,134,0,146,0
,,45,23,,51.3402489627,0,16,225,0,241,0
,,45,24,,52.8431372549,0,12,243,0,255,1
,,45,25,,48.3731656184,1,12,941,0,954,1
,,45,26,,58.5421686747,0,10,156,0,166,0
,,45,27,,53.0510948905,0,10,127,0,137,0
,,45,28,,53.7844827586,0,14,218,0,232,0
,,45,29,,47.848324515,0,18,549,0,567,0
,,45,30,,47.547008547,0,6,228,0,234,0
,,45,31,,49.2142857143,0,11,661,0,672,0
,,45,32,,44.3870967742,0,0,93,0,93,0
,,45,33,,53.3617021277,0,3,91,0,94,2
,,45,34,,49.0398671096,0,11,290,0,301,0
,,45,35,,51.5033112583,0,6,145,0,151,0
,,45,36,,59.625,0,1,23,0,24,0
,,45,37,,48.8930987821,0,18,721,0,739,3
,,45,38,,50.4810126582,0,3,76,0,79,0
,,45,39,,53.2173913043,0,2,67,0,69,0
,,45,40,,55.9761904762,0,1,41,0,42,0
,,45,41,,51.96,0,5,45,0,50,0
,,46,01,,46.9545454545,0,19,1367,0,1386,0
,,46,02,,47.627027027,0,6,179,0,185,0
,,46,03,,47.5870967742,0,4,306,0,310,0
,,46,04,,45.1838235294,0,0,136,0,136,0
,,46,05,,46.5688888889,0,3,222,0,225,0
,,46,06,,49.2727272727,0,7,136,0,143,0
,,46,07,,46.2387640449,0,9,347,0,356,0
,,46,08,,50.8382352941,0,8,128,0,136,0
,,46,09,,50.5353846154,0,10,315,0,325,0
,,46,10,,49.7669902913,0,2,101,0,103,0
,,46,11,,46.8537735849,0,6,206,0,212,0
,,46,12,,51.2646370023,0,16,411,0,427,0
,,46,13,,49.8666666667,0,10,290,0,300,1
,,46,14,,49.9590163934,0,8,236,0,244,0
,,46,15,,48.4842767296,0,3,156,0,159,1
,,46,16,,53.914893617,0,3,44,0,47,0
,,46,17,,45.8178438662,0,7,262,0,269,1
,,46,18,,49.5523255814,0,3,169,0,172,0
,,46,19,,48.6203703704,0,2,106,0,108,0
,,46,20,,46.3574879227,0,9,198,0,207,0
,,46,21,,46.1818181818,0,2,119,0,121,0
,,46,22,,46.4755244755,0,2,141,0,143,0
,,46,23,,50.3945578231,0,2,145,0,147,0
,,47,01,,47.0096463023,0,32,901,0,933,0
,,47,02,,45.937691522,0,22,957,0,979,1
,,47,03,,46.7847682119,0,6,296,0,302,0
,,47,04,,49.2662337662,0,5,149,0,154,0
,,47,05,,50.0538922156,0,9,158,0,167,0
,,47,06,,46.867768595,0,2,119,0,121,0
,,47,07,,47.0619469027,1,4,108,0,113,0
,,47,08,,46.8,0,4,111,0,115,0
,,47,09,,51.3125,0,3,45,0,48,0
,,47,10,,50.3888888889,0,4,32,0,36,0
,,47,11,,45.876344086,0,7,179,0,186,0
,,47,12,,48.6086956522,0,4,42,0,46,0
,,47,13,,49.7466666667,0,5,70,0,75,0
,,47,14,,48.6202531646,0,3,76,0,79,0
,,47,15,,47.5,1,23,506,0,530,0
,,47,16,,47.6849315068,0,4,69,0,73,0
,,47,17,,44.3131313131,0,2,97,0,99,0
,,47,18,,43.3559322034,0,0,59,0,59,0
,,47,19,,45.6964285714,0,1,55,0,56,0
,,47,20,,45.4872231687,0,20,567,0,587,0
,,47,21,,49.2372881356,0,4,114,0,118,0
,,47,22,,48.2770562771,0,9,222,0,231,0
,,47,23,,46.5196850394,1,3,123,0,127,0
,,47,24,,46.38,0,6,144,0,150,0
,,47,25,,48.5175438596,0,12,102,0,114,1
,,47,26,,46.029535865,0,2,235,0,237,0
,,47,27,,45.6538461538,0,1,51,0,52,0
,,47,28,,48.1363636364,0,8,190,0,198,0
,,47,29,,46.969924812,1,1,131,0,133,0
,,47,30,,37.3658536585,0,3,161,0,164,0
,,47,31,,50.8222222222,1,1,43,0,45,0
,,47,32,,45.515,1,4,195,0,200,0
,,47,33,,47.0847457627,0,7,111,0,118,0
,,47,34,,44.1515151515,0,5,193,0,198,0
,,47,35,,44.1282051282,0,2,76,0,78,0
,,47,36,,46.1716621253,0,7,360,0,367,0
,,47,37,,45.9023136247,0,10,379,0,389,0
,,47,38,,44.7747126437,1,6,428,0,435,0
,,47,39,,48.4782608696,0,3,112,0,115,0
,,47,40,,46.2862453532,0,3,266,0,269,0
,,48,01,,46.8912310287,0,26,1160,0,1186,0
,,48,02,,47.323943662,0,23,829,0,852,0
,,48,03,,51.4032258065,0,16,542,0,558,2
,,48,04,,47.7054361568,1,22,768,0,791,3
,,48,05,,48.6544850498,0,7,294,0,301,0
,,48,06,,47.2051886792,0,11,413,0,424,0
,,48,07,,50.1544117647,0,7,265,0,272,0
,,48,08,,48.5602294455,0,25,1021,0,1046,3
,,48,09,,50.7351274788,0,31,675,0,706,0
,,48,10,,48.5298196949,0,19,702,0,721,2
,,48,11,,50.248,0,26,1099,0,1125,2
,,48,12,,51.0398860399,0,13,338,0,351,1
,,48,13,,52.3324808184,0,35,747,0,782,1
,,48,14,,51.7909090909,0,37,623,0,660,1
,,48,15,,48.2983425414,0,13,349,0,362,0
,,48,16,,48.8076923077,0,3,127,0,130,0
,,48,17,,49.8395721925,0,17,544,0,561,2
,,48,18,,56.8562874251,0,12,155,0,167,0
,,48,19,,51.3081570997,0,14,317,0,331,0
,,48,20,,47.6142857143,0,12,338,0,350,2
,,48,21,,54.5512048193,0,31,301,0,332,1
,,48,22,,50.2966101695,0,5,113,0,118,1
,,48,23,,49.3157894737,0,15,498,0,513,1
,,48,24,,51.4213836478,0,13,305,0,318,1
,,48,25,,50.0695364238,0,13,289,0,302,0
,,48,26,,51.9906542056,0,18,517,0,535,0
,,48,27,,50.3380480905,0,21,686,0,707,1
,,48,28,,49.6959247649,0,18,620,0,638,1
,,48,29,,49.502283105,1,25,850,0,876,0
,,48,30,,46.1024096386,1,25,970,0,996,2
,,48,31,,48.9984520124,1,12,633,0,646,1
,,48,32,,46.5515695067,0,8,438,0,446,3
,,48,33,,45.7016011645,0,11,676,0,687,0
,,48,34,,46.9119170984,0,3,190,0,193,0
,,48,35,,44.4844290657,0,4,285,0,289,1
,,48,36,,47.9171597633,0,1,168,0,169,0
,,48,37,,45.2736842105,0,9,276,0,285,1
,,49,01,,46.2530120482,1,9,1152,0,1162,1
,,49,02,,47.5347793568,0,32,1305,0,1337,1
,,49,03,,47.5127627628,0,28,1304,0,1332,0
,,49,04,,47.9413434248,0,34,1023,0,1057,1
,,49,05,,47.7351598174,0,22,1073,0,1095,1
,,49,06,,48.7435897436,1,24,1379,0,1404,1
,,49,07,,49.3546944858,0,19,652,0,671,0
,,49,08,,51.2087155963,1,13,422,0,436,2
,,49,09,,49.2710622711,0,24,1068,0,1092,1
,,49,10,,51.2073170732,0,19,555,0,574,2
,,49,11,,48.2523431867,0,36,1351,0,1387,2
,,49,12,,46.3069153069,0,31,1256,0,1287,2
,,49,13,,48.6853932584,0,20,692,0,712,0
,,49,14,,50.0954198473,0,35,1275,0,1310,1
,,49,15,,47.5608308605,0,31,1317,0,1348,3
,,49,16,,48.6088957055,0,23,629,0,652,1
,,49,17,,49.5713073005,0,29,1149,0,1178,0
,,49,18,,47.8281559815,1,38,1474,0,1513,2
,,49,19,,48.8537387017,0,36,1181,0,1217,2
,,49,20,,49.3988816403,0,28,1045,0,1073,1
,,49,21,,48.7212837838,0,35,1149,0,1184,2
,,49,22,,47.1290893015,0,30,1101,0,1131,1
,,49,23,,49.1791164659,0,32,1213,0,1245,0
,,49,24,,48.198341396,0,32,1415,0,1447,2
,,49,25,,47.71522694,0,25,1341,0,1366,0
,,49,26,,48.1189851269,0,17,1126,0,1143,1
,,49,27,,47.7334963325,0,19,799,0,818,0
,,49,28,,46.6302367942,0,7,542,0,549,0
,,49,29,,49.6496062992,0,29,733,0,762,3
,,49,30,,48.9052774019,0,26,713,0,739,0
,,49,31,,46.313304721,0,11,688,0,699,0
,,49,32,,49.0062189055,0,24,780,0,804,2
,,49,33,,50.074829932,0,3,291,0,294,0
,,50,01,,47.412729026,0,22,1015,0,1037,2
,,50,02,,46.9495875344,0,20,1071,0,1091,0
,,50,03,,46.1291390728,0,13,1195,0,1208,2
,,50,04,,46.8234732824,0,21,1027,0,1048,1
,,50,05,,43.6807592752,0,7,1152,0,1159,2
,,50,06,,45.7307692308,0,10,1030,0,1040,2
,,50,07,,48.8666666667,0,21,444,0,465,0
,,50,08,,47.291011236,0,18,872,0,890,0
,,50,09,,47.3005128205,0,17,958,0,975,0
,,50,10,,46.2128121607,0,19,902,0,921,0
,,50,11,,48.5079726651,0,13,426,0,439,0
,,50,12,,48.3033448674,0,13,854,0,867,0
,,50,13,,45.9623824451,0,10,309,0,319,0
,,50,14,,45.4924623116,0,5,393,0,398,0
,,50,15,,47.8698940998,0,23,1299,0,1322,1
,,50,16,,49.8994565217,0,20,716,0,736,3
,,50,17,,47.3815789474,0,16,516,0,532,1
,,50,18,,48.3443258972,0,20,1011,0,1031,2
,,50,19,,46.5200683177,0,17,1154,0,1171,0
,,50,20,,45.9112318841,0,10,542,0,552,0
,,50,21,,46.8164852255,0,21,622,0,643,1
,,50,22,,44.8658301158,0,14,1022,0,1036,1
,,50,23,,47.2825112108,0,21,871,0,892,1
,,50,24,,48.1688034188,0,21,915,0,936,1
,,50,25,,47.9983136594,0,14,579,0,593,2
,,50,26,,48.1265229616,0,27,1040,0,1067,0
,,50,27,,47.1866028708,0,21,1024,0,1045,2
,,50,28,,48.4643377001,0,14,673,0,687,2
,,50,29,,45.3508322663,0,14,767,0,781,1
,,50,30,,47.4943566591,0,4,439,0,443,0
,,50,31,,49.6019971469,0,19,682,0,701,0
,,50,32,,47.8489208633,0,18,1094,0,1112,2
,,50,33,,48.8711018711,0,12,469,0,481,0
,,50,34,,48.5395522388,1,37,1302,0,1340,0
,,50,35,,46.3069306931,0,6,297,0,303,0
,,50,36,,47.1291291291,0,10,989,0,999,6
,,50,37,,48.4015151515,0,18,906,0,924,2
,,50,38,,46.4442609414,0,22,1189,0,1211,0
,,50,39,,47.0671197961,0,23,1154,0,1177,0
,,50,40,,50.1871657754,0,7,180,0,187,0
,,50,41,,52.4652406417,0,14,360,0,374,0
,,50,42,,48.140871177,0,34,1045,0,1079,1
,,50,43,,46.3530927835,0,15,761,0,776,0
,,50,44,,45.8331125828,0,14,741,0,755,0
,,50,45,,46.2698412698,0,7,434,0,441,0
,,50,46,,45.2783964365,0,4,445,0,449,0
,,50,47,,46.6774193548,0,10,734,0,744,3
,,50,48,,44.5885022693,0,6,655,0,661,1
,,50,49,,48.2202531646,0,14,381,0,395,1
,,50,50,,47.9098712446,0,4,229,0,233,0
,,50,51,,46.7248908297,0,23,1122,0,1145,2
,,50,52,,50.8695652174,0,17,443,0,460,0
,,50,53,,47.366786141,0,19,818,0,837,1
,,50,54,,45.2432432432,0,4,144,0,148,0
,,50,55,,44.8163265306,0,2,96,0,98,0
,,50,56,,47.3301886792,0,4,208,0,212,0
,,50,57,,47.1022727273,0,0,88,0,88,0
,,51,01,,47.300892133,0,19,1214,0,1233,0
,,51,02,,47.1382042254,0,21,1115,0,1136,1
,,51,03,,48.4265402844,0,19,1247,0,1266,3
,,51,04,,46.9973890339,0,23,1126,0,1149,1
,,51,05,,45.4422018349,0,19,1071,0,1090,2
,,51,06,,46.9941860465,0,14,1362,0,1376,0
,,51,07,,47.7770849571,0,22,1261,0,1283,4
,,51,08,,48.6144688645,0,20,1072,0,1092,1
,,51,09,,43.9802919708,0,11,1359,0,1370,1
,,51,10,,43.8161434978,0,14,1324,0,1338,4
,,51,11,,46.985840708,0,27,1103,0,1130,2
,,51,12,,48.1176911544,0,29,1305,0,1334,2
,,51,13,,47.6436663234,0,20,951,0,971,0
,,51,14,,49.143683703,0,17,1020,0,1037,0
,,51,15,,49.1232876712,0,25,924,0,949,1
,,51,16,,49.2709529277,0,21,850,0,871,1
,,51,17,,47.4224637681,1,27,1352,0,1380,0
,,51,18,,48.1691125087,0,24,1407,0,1431,1
,,51,19,,45.3680078508,0,15,1004,0,1019,0
,,51,20,,49.8631863186,0,34,1077,0,1111,0
,,51,21,,47.6656017039,0,17,922,0,939,1
,,51,22,,48.7773399015,0,28,987,0,1015,0
,,51,23,,48.1355555556,0,20,880,0,900,0
,,51,24,,48.9317460317,0,38,1222,0,1260,2
,,51,25,,47.1848739496,0,4,353,0,357,1
,,51,26,,49.7012578616,0,16,938,0,954,0
,,51,27,,49.4542222222,0,39,1086,0,1125,1
,,51,28,,47.7694736842,0,19,931,0,950,2
,,51,29,,49.0621650589,0,16,917,0,933,0
,,51,30,,49.1868020305,1,25,959,0,985,3
,,51,31,,49.4477351916,0,9,565,0,574,0
,,51,32,,47.9868804665,0,6,680,0,686,0
,,51,33,,49.2760849492,0,28,1055,0,1083,1
,,51,34,,47.9821693908,0,20,1326,0,1346,1
,,51,35,,47.8455723542,0,16,910,0,926,0
,,51,36,,49.1858913251,0,27,1022,0,1049,1
,,51,37,,48.0545302013,0,20,1172,0,1192,2
,,51,38,,47.6848484848,0,15,645,0,660,1
,,51,39,,48.8585131894,0,24,810,0,834,2
,,51,40,,47.703666997,0,27,982,0,1009,1
,,51,41,,50.1923454367,0,39,980,0,1019,2
,,51,42,,45.5977605512,0,12,1149,0,1161,2
,,51,43,,43.1166500499,0,1,1002,0,1003,1
,,51,44,,49.2621621622,0,20,1090,0,1110,2
,,51,45,,46.5719844358,0,21,1264,0,1285,2
,,51,46,,44.6741803279,1,3,972,0,976,4
,,51,47,,47.5588464536,0,30,1253,0,1283,1
,,51,48,,44.9244186047,0,10,1194,0,1204,2
,,51,49,,48.6309794989,0,25,853,0,878,0
,,51,50,,49.0108254398,0,20,719,0,739,0
,,51,51,,48.3083870968,0,22,753,0,775,0
,,51,52,,48.0260223048,0,11,527,0,538,0
,,51,53,,47.4651741294,0,16,788,0,804,1
,,52,01,,47.8103896104,0,24,1131,0,1155,0
,,52,02,,48.8287740628,0,17,970,0,987,2
,,52,03,,47.9834881321,0,13,956,0,969,0
,,52,04,,49.3803622498,0,26,1023,0,1049,0
,,52,05,,49.0227048371,0,25,988,0,1013,3
,,52,06,,48.8062709966,1,20,872,0,893,0
,,52,07,,51.130198915,0,11,542,0,553,0
,,52,08,,48.1762785637,0,16,903,0,919,0
,,52,09,,48.4667318982,1,21,1000,0,1022,1
,,52,10,,47.0316901408,0,5,279,0,284,0
,,52,11,,48.73125,1,10,469,0,480,0
,,52,12,,48.233460076,0,22,1293,0,1315,3
,,52,13,,49.4273182957,0,20,778,0,798,0
,,52,14,,49.0907216495,0,23,947,0,970,2
,,52,15,,50.8466195762,1,39,951,0,991,1
,,52,16,,48.9353493222,0,24,935,0,959,1
,,52,17,,47.15,0,8,452,0,460,1
,,52,18,,48.0202702703,0,5,291,0,296,0
,,52,19,,46.1676300578,0,13,333,0,346,2
,,52,20,,53.6516393443,0,11,233,0,244,0
,,52,21,,50.3512544803,0,17,262,0,279,0
,,52,22,,48.8775894539,0,12,519,0,531,0
,,52,23,,47.7819956616,0,21,901,0,922,2
,,52,24,,46.7415730337,0,13,788,0,801,1
,,52,25,,47.467191601,0,11,751,0,762,1
,,52,26,,49.0437580438,0,19,758,0,777,0
,,52,27,,48.3207236842,0,16,592,0,608,0
,,52,28,,50.2865979381,1,17,467,0,485,0
,,52,29,,48.3201320132,0,15,591,0,606,0
,,52,30,,49.665,0,10,590,0,600,0
,,53,01,,49.6140740741,0,37,1313,0,1350,3
,,53,02,,48.2430981595,0,21,1283,0,1304,2
,,53,03,,47.8049155146,0,22,1280,0,1302,1
,,53,04,,48.0610134436,0,25,942,0,967,0
,,53,05,,51.6789366053,0,22,467,0,489,3
,,53,06,,49.8735343384,0,48,1146,0,1194,0
,,53,07,,48.7023121387,0,12,334,0,346,1
,,53,08,,49.6232269504,1,40,1087,0,1128,3
,,53,09,,48.9851398601,1,31,1112,0,1144,2
,,53,10,,48.575389948,0,29,1125,0,1154,2
,,53,11,,48.3165322581,0,21,971,0,992,0
,,53,12,,48.2551834131,1,21,605,0,627,2
,,53,13,,49.42578125,0,23,745,0,768,1
,,53,14,,48.6865671642,0,11,726,0,737,1
,,53,15,,51.6258692629,0,47,672,0,719,1
,,53,16,,50.3784119107,1,35,770,0,806,3
,,53,17,,48.1749271137,0,22,664,0,686,0
,,53,18,,51.039049236,0,11,578,0,589,0
,,53,19,,50.482388974,1,23,629,0,653,1
,,53,20,,48.4319775596,0,15,698,0,713,1
,,53,21,,51.9881481481,0,45,630,0,675,0
,,53,22,,49.0967250571,0,31,1282,0,1313,0
,,53,23,,48.5359801489,0,22,784,0,806,2
,,53,24,,49.0064516129,0,30,1055,0,1085,0
,,53,25,,49.0021321962,0,17,452,0,469,1
,,53,26,,52.1923076923,0,10,302,0,312,0
,,53,27,,51.6055555556,0,16,344,0,360,0
,,53,28,,49.0269503546,0,18,687,0,705,0
,,53,29,,50.0402144772,0,26,720,0,746,2
,,53,30,,48.4541778976,0,15,727,0,742,0
,,53,31,,49.5111821086,0,11,302,0,313,0
,,54,01,,47.1467661692,0,19,1187,0,1206,0
,,54,02,,47.5715909091,0,21,859,0,880,1
,,54,03,,48.2715053763,0,22,1094,0,1116,2
,,54,04,,46.5895131086,0,17,1318,0,1335,1
,,54,05,,48.2064873418,0,21,1243,0,1264,1
,,54,06,,47.6349453978,0,13,1269,0,1282,1
,,54,07,,48.1861969806,0,32,1359,0,1391,2
,,54,08,,47.3587842847,0,25,1324,0,1349,1
,,54,09,,47.9294642857,0,14,1106,0,1120,1
,,54,10,,48.417282127,0,21,1333,0,1354,1
,,54,11,,46.7229371688,0,13,1308,0,1321,1
,,54,12,,48.0648148148,1,19,844,0,864,2
,,54,13,,48.625,0,21,1075,0,1096,0
,,54,14,,46.7601809955,0,7,1319,0,1326,0
,,54,15,,46.9367396594,0,5,817,0,822,2
,,54,16,,48.14,0,15,685,0,700,1
,,54,17,,48.0597938144,0,4,481,0,485,0
,,54,18,,47.9351944167,0,16,987,0,1003,2
,,54,19,,49.8137931034,0,10,425,0,435,0
,,54,20,,48.5758928571,0,18,654,0,672,0
,,54,21,,49.2147505423,0,22,900,0,922,0
,,54,22,,47.3106617647,0,17,1071,0,1088,0
,,54,23,,46.1182682154,0,14,933,0,947,0
,,54,24,,49.3508474576,0,12,578,0,590,0
,,54,25,,48.1895321174,0,31,1230,0,1261,0
,,54,26,,49.2644230769,0,18,1022,0,1040,0
,,54,27,,48.7912317328,0,21,937,0,958,1
,,54,28,,48.788863109,0,34,1259,0,1293,3
,,54,29,,48.9588431591,0,21,878,0,899,0
,,54,30,,48.9437172775,0,23,741,0,764,1
,,54,31,,49.469273743,0,9,349,0,358,0
,,54,32,,50.2565789474,0,8,144,0,152,0
,,54,33,,44.5109489051,0,11,400,0,411,1
,,54,34,,49.9565714286,0,17,858,0,875,4
,,54,35,,47.7011915674,0,25,1066,0,1091,1
,,54,36,,49.7887323944,0,6,491,0,497,0
,,54,37,,49.887254902,1,15,392,0,408,0
,,54,38,,48.2844036697,0,5,213,0,218,0
,,54,39,,48.5941530525,0,15,1148,0,1163,2
,,54,40,,47.2237196765,0,12,1101,0,1113,2
,,54,41,,48.2363221884,0,22,1294,0,1316,1
,,54,42,,46.8415697674,0,20,1356,0,1376,2
,,54,43,,47.3237179487,0,14,922,0,936,1
,,54,44,,48.0659439928,0,16,1091,0,1107,1
,,54,45,,47.3354350567,0,11,782,0,793,0
,,54,46,,48.8290697674,0,18,842,0,860,4
,,54,47,,48.8172268908,1,11,464,0,476,1
,,54,48,,47.3931623932,0,19,917,0,936,1
,,54,49,,47.2091097308,0,9,474,0,483,0
,,54,50,,47.7780346821,0,13,852,0,865,1
,,55,01,,48.733135656,0,28,1321,0,1349,2
,,55,02,,47.6436950147,0,20,1344,0,1364,0
,,55,03,,48.613519471,0,32,1329,0,1361,1
,,55,04,,47.7819548872,0,25,1305,0,1330,1
,,55,05,,49.2652838428,0,22,894,0,916,0
,,55,06,,48.8150470219,0,9,629,0,638,0
,,55,07,,49.4317460317,1,22,922,0,945,1
,,55,08,,46.5847880299,0,14,788,0,802,0
,,55,09,,44.0412979351,0,2,337,0,339,0
,,55,10,,47.8282828283,0,15,975,0,990,0
,,55,11,,52.8116883117,0,18,290,0,308,0
,,55,12,,49.0652173913,1,20,853,0,874,2
,,55,13,,46.8528225806,0,8,488,0,496,0
,,55,14,,49.7884615385,0,34,1266,0,1300,1
,,55,15,,50.5263157895,0,2,226,0,228,1
,,55,16,,48.7605421687,0,17,647,0,664,0
,,55,17,,49.3865546218,0,17,816,0,833,0
,,55,18,,47.4396248535,0,10,843,0,853,2
,,55,19,,47.1734693878,0,2,292,0,294,0
,,55,20,,48.0414827891,0,23,1110,0,1133,1
,,55,21,,50.4977973568,0,11,443,0,454,0
,,55,22,,48.1483375959,0,11,380,0,391,0
,,55,23,,53.9466666667,0,5,70,0,75,0
,,55,24,,46.2290076336,0,23,1025,0,1048,0
,,55,25,,50.6380952381,0,1,104,0,105,0
,,55,26,,48.1519461078,0,15,1321,0,1336,1
,,55,27,,48.1320754717,0,31,1241,0,1272,0
,,55,28,,46.6833773087,0,10,748,0,758,0
,,55,29,,47.6909937888,0,10,634,0,644,3
,,56,01,,46.3195962994,0,22,1167,0,1189,1
,,56,02,,46.7283702213,0,17,977,0,994,2
,,56,03,,45.7908163265,0,11,969,0,980,1
,,56,04,,48.5270833333,0,21,939,0,960,1
,,56,05,,49.1642156863,0,21,795,0,816,1
,,56,06,,44.7565632458,0,7,831,0,838,3
,,56,07,,47.8720565149,0,22,1252,0,1274,2
,,56,08,,46.5038674033,0,15,890,0,905,2
,,56,09,,45.3671497585,0,15,1227,0,1242,1
,,56,10,,46.2078346028,0,7,912,0,919,2
,,56,11,,46.3385214008,0,2,255,0,257,0
,,56,12,,45.9121338912,0,2,237,0,239,0
,,56,13,,46.5459459459,0,4,181,0,185,0
,,56,14,,49.7283950617,0,9,477,0,486,1
,,56,15,,49.6251005632,1,36,1206,0,1243,3
,,56,16,,47.7190775681,0,14,940,0,954,4
,,56,17,,50.2482435597,0,9,418,0,427,5
,,56,18,,50.0405679513,0,14,479,0,493,1
,,56,19,,50.6541353383,0,18,647,0,665,1
,,56,20,,48.8021778584,0,18,533,0,551,1
,,56,21,,51.4426229508,0,41,996,0,1037,1
,,56,22,,51.2234130256,0,55,1158,0,1213,0
,,56,23,,49.0491684743,0,28,1355,0,1383,4
,,56,24,,53.2603406326,0,13,398,0,411,0
,,56,25,,50.6276595745,0,26,632,0,658,2
,,56,26,,50.9064171123,0,11,363,0,374,0
,,56,27,,49.2365692743,0,24,1037,0,1061,0
,,56,28,,51.36900369,0,15,527,0,542,1
,,56,29,,48.7603053435,0,32,1278,0,1310,1
,,56,30,,51.4558823529,0,10,398,0,408,0
,,56,31,,50.6392785571,0,27,971,0,998,0
,,56,32,,48.4231499051,0,32,1022,0,1054,1
,,56,33,,48.4968814969,0,23,939,0,962,0
,,56,34,,50.586259542,0,14,641,0,655,0
,,56,35,,50.7415818324,0,36,1241,0,1277,0
,,56,36,,48.6471816284,0,10,469,0,479,0
,,56,37,,48.2136075949,0,16,616,0,632,0
,,56,38,,51.3001579779,0,26,607,0,633,1
,,56,39,,50.0119047619,0,14,490,0,504,1
