shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),Non-Parliamentary Opposition,Armed Veterans Patriots,United Opposition,United National Movement,Greens Party,In the Name of the Lord,Alliance of Patriots,Self-governance to People,People's Party,Reformers,Our Georgia,Future Georgia,Georgian Party,People's Movement,Christian Democrats,Unity Hall,Way of Georgia,Freedom Party,Labour,Party of People,Merab Kostava Society,Labour Council of Georgia,Georgian Dream
Precinct,57,59-57,400,26.94,,,,,5.44,,,,0,,,,0,0.58,0.61,0.56,,,,,,,4.25,1.0,9.25,22.25,,,3.75,1.0,,1.25,,,,,,,0.75,,3.5,0.0,,,53.0
Precinct,58,59-58,372,25.96,,,,,3.88,,,,0,,,,0,0.55,0.52,0.55,,,,,,,1.88,0.81,12.1,18.01,,,4.03,1.34,,0.27,,,,,,,0.81,,3.23,0.0,,,57.8
Precinct,59,59-59,356,24.45,,,,,4.04,,,,0,,,,0,0.52,0.56,0.43,,,,,,,1.69,1.4,10.11,30.62,,,4.78,0.56,,0.0,,,,,,,0.0,,9.83,0.28,,,39.89
Precinct,60,59-60,411,28.7,,,,,6.16,,,,0,,,,0,0.55,0.63,0.66,,,,,,,0.97,2.68,6.57,37.96,,,6.08,1.46,,0.0,,,,,,,1.22,,6.57,0.0,,,36.5
Precinct,61,59-61,344,31.08,,,,,3.64,,,,0,,,,0,0.56,0.45,0.48,,,,,,,1.45,1.45,13.37,34.88,,,3.49,0.58,,0.29,,,,,,,0.87,,6.69,0.0,,,36.92
Precinct,62,59-62,390,30.33,,,,,3.47,,,,0,,,,0,0.76,0.44,0.49,,,,,,,15.13,0.26,8.72,36.67,,,4.1,0.26,,0.0,,,,,,,0.26,,3.08,0.0,,,31.54
Precinct,63,59-63,438,29.94,,,,,3.95,,,,0,,,,0,0.76,0.49,0.7,,,,,,,1.37,0.0,10.96,38.36,,,2.74,2.51,,0.23,,,,,,,0.46,,5.02,0.0,,,37.44
Precinct,64,59-64,371,25.08,,,,,3.89,,,,0,,,,0,0.67,0.51,0.41,,,,,,,6.47,0.0,12.4,29.11,,,5.39,2.16,,0.27,,,,,,,0.54,,4.31,0.54,,,38.81
Precinct,65,59-65,382,25.88,,,,,5.21,,,,0,,,,0,0.74,0.46,0.48,,,,,,,3.93,0.26,7.59,36.91,,,6.81,0.52,,0.26,,,,,,,0.79,,5.24,0.26,,,37.43
Precinct,66,59-66,356,25.43,,,,,4.3,,,,0,,,,0,0.48,0.54,0.53,,,,,,,7.87,0.0,11.52,30.9,,,3.37,2.81,,0.0,,,,,,,0.28,,3.09,0.0,,,40.17
Precinct,67,59-67,259,25.98,,,,,4.78,,,,0,,,,0,0.45,0.29,0.43,,,,,,,2.32,0.0,6.56,34.75,,,6.18,0.77,,0.39,,,,,,,0.39,,5.79,0.39,,,42.47
Precinct,68,59-68,275,21.24,,,,,3.85,,,,0,,,,0,0.46,0.29,0.49,,,,,,,1.09,0.0,12.73,35.64,,,2.18,1.45,,1.09,,,,,,,0.0,,4.36,1.45,,,40.0
Precinct,69,59-69,245,25.57,,,,,3.16,,,,0,,,,0,0.5,0.24,0.34,,,,,,,2.04,0.0,15.92,26.94,,,4.08,5.31,,0.41,,,,,,,0.41,,4.08,0.82,,,40.0
Precinct,70,59-70,384,29.49,,,,,5.19,,,,0,,,,0,0.84,0.44,0.4,,,,,,,1.04,1.04,9.64,26.04,,,3.65,1.04,,0.26,,,,,,,0.26,,4.43,0.26,,,52.34
Precinct,71,59-71,262,20.55,,,,,2.96,,,,0,,,,0,0.47,0.31,0.36,,,,,,,0.76,0.76,16.03,27.86,,,4.2,1.91,,0.0,,,,,,,0.76,,7.63,0.38,,,39.69
Precinct,72,59-72,273,22.96,,,,,5.86,,,,0,,,,0,0.53,0.29,0.42,,,,,,,0.37,0.37,12.45,28.94,,,6.23,5.13,,0.0,,,,,,,0.37,,5.13,1.1,,,39.93
Precinct,73,59-73,395,29.11,,,,,7.93,,,,0,,,,0,0.7,0.51,0.6,,,,,,,3.54,1.27,16.71,23.8,,,6.58,2.03,,0.0,,,,,,,0.76,,6.08,0.0,,,38.99
Precinct,74,59-74,345,29.19,,,,,4.7,,,,0,,,,0,0.63,0.42,0.48,,,,,,,1.45,0.29,6.96,38.55,,,2.03,1.45,,0.29,,,,,,,1.16,,6.67,0.87,,,40.29
Precinct,76,59-76,373,28.65,,,,,4.36,,,,0,,,,0,0.6,0.4,0.7,,,,,,,8.85,0.27,7.24,23.32,,,5.9,5.36,,0.0,,,,,,,0.27,,5.09,0.8,,,42.9
Precinct,77,59-77,409,27.92,,,,,2.15,,,,0,,,,0,0.68,0.46,0.66,,,,,,,1.71,0.0,10.02,32.52,,,3.42,0.0,,0.24,,,,,,,0.49,,4.65,0.0,,,46.94
Precinct,78,59-78,325,24.07,,,,,3.56,,,,0,,,,0,0.62,0.41,0.37,,,,,,,4.31,0.0,5.23,33.54,,,3.69,1.23,,0.0,,,,,,,0.0,,0.92,0.0,,,47.38
Precinct,79,59-79,460,32.74,,,,,6.31,,,,0,,,,0,0.8,0.67,0.53,,,,,,,3.91,0.0,9.35,28.26,,,3.48,0.87,,0.0,,,,,,,0.0,,6.09,0.22,,,47.61
Precinct,80,59-80,291,24.09,,,,,3.0,,,,0,,,,0,0.5,0.35,0.42,,,,,,,1.03,0.34,9.62,33.33,,,4.12,2.06,,0.34,,,,,,,1.37,,5.15,0.34,,,42.27
Precinct,81,59-81,307,23.07,,,,,4.36,,,,0,,,,0,0.53,0.47,0.29,,,,,,,3.26,0.33,7.49,36.48,,,1.63,0.65,,0.0,,,,,,,0.0,,3.91,0.0,,,46.25
Precinct,82,59-82,226,20.55,,,,,5.04,,,,0,,,,0,0.49,0.22,0.29,,,,,,,1.77,0.89,10.18,40.71,,,3.54,0.0,,0.0,,,,,,,0.44,,4.87,0.0,,,37.61
Precinct,83,59-83,346,25.07,,,,,3.35,,,,0,,,,0,0.5,0.52,0.46,,,,,,,2.89,1.16,7.8,40.46,,,3.76,1.16,,0.0,,,,,,,0.29,,3.47,0.0,,,38.73
Precinct,85,59-85,321,24.43,,,,,4.75,,,,0,,,,0,0.58,0.34,0.53,,,,,,,1.87,0.0,16.82,24.61,,,4.67,2.18,,0.0,,,,,,,0.93,,4.05,0.0,,,44.55
Precinct,86,59-86,308,22.32,,,,,2.53,,,,0,,,,0,0.51,0.34,0.51,,,,,,,1.95,0.32,13.64,35.71,,,6.17,0.32,,0.0,,,,,,,0.32,,5.84,0.0,,,35.71
Precinct,87,59-87,280,22.03,,,,,4.76,,,,0,,,,0,0.47,0.38,0.37,,,,,,,11.43,0.36,8.21,31.07,,,2.5,0.36,,0.0,,,,,,,5.36,,7.14,0.36,,,33.57
Precinct,88,59-88,251,20.31,,,,,0.79,,,,0,,,,0,0.33,0.37,0.34,,,,,,,3.98,0.0,6.77,33.47,,,1.2,1.99,,0.4,,,,,,,2.79,,3.98,0.8,,,44.22
Precinct,89,59-89,188,20.24,,,,,3.59,,,,0,,,,0,0.33,0.22,0.27,,,,,,,2.66,0.0,9.57,25.53,,,4.26,0.0,,0.0,,,,,,,2.13,,3.19,1.06,,,51.6
Precinct,90,59-90,293,24.73,,,,,4.25,,,,0,,,,0,0.52,0.4,0.33,,,,,,,2.39,0.34,9.9,33.79,,,4.78,2.73,,0.0,,,,,,,1.71,,1.71,0.0,,,42.66
Precinct,91,59-91,289,23.67,,,,,2.69,,,,0,,,,0,0.53,0.38,0.32,,,,,,,6.23,0.35,4.5,35.29,,,2.77,0.35,,0.0,,,,,,,1.73,,5.88,0.0,,,42.91
Precinct,92,59-92,116,23.87,,,,,4.92,,,,0,,,,0,0.2,0.14,0.18,,,,,,,0.0,1.72,6.03,35.34,,,6.9,0.86,,0.0,,,,,,,0.0,,3.45,0.0,,,45.69
Precinct,93,59-93,316,26.2,,,,,3.36,,,,0,,,,0,0.57,0.37,0.43,,,,,,,0.63,0.32,8.23,27.22,,,0.95,0.0,,0.0,,,,,,,0.32,,3.16,0.32,,,58.86
Precinct,94,59-94,335,21.81,,,,,4.29,,,,0,,,,0,0.45,0.56,0.41,,,,,,,2.99,0.3,9.25,40.3,,,3.88,0.9,,0.0,,,,,,,0.3,,7.76,0.3,,,34.03
Precinct,95,59-95,300,24.86,,,,,4.46,,,,0,,,,0,0.53,0.42,0.34,,,,,,,1.0,0.0,11.67,30.0,,,5.67,6.0,,1.33,,,,,,,1.0,,6.67,0.33,,,36.0
Precinct,96,59-96,281,22.66,,,,,2.77,,,,0,,,,0,0.34,0.32,0.62,,,,,,,0.71,0.0,25.62,31.32,,,2.49,0.0,,0.0,,,,,,,0.71,,2.14,0.0,,,37.01
Precinct,97,59-97,210,22.29,,,,,4.55,,,,0,,,,0,0.41,0.26,0.24,,,,,,,0.0,1.43,13.33,41.43,,,3.33,4.76,,0.0,,,,,,,1.43,,3.33,0.48,,,30.48
Precinct,98,59-98,320,23.67,,,,,2.14,,,,0,,,,0,0.53,0.37,0.49,,,,,,,0.31,0.0,12.81,33.13,,,5.31,2.19,,0.0,,,,,,,0.31,,3.75,0.31,,,41.88
Precinct,99,59-99,295,25.13,,,,,5.14,,,,0,,,,0,0.5,0.46,0.31,,,,,,,2.03,0.34,6.78,40.0,,,4.07,0.68,,0.0,,,,,,,1.36,,6.78,0.0,,,37.97
Precinct,100,59-100,222,25.52,,,,,3.9,,,,0,,,,0,0.46,0.27,0.21,,,,,,,0.45,0.9,18.47,28.38,,,5.41,0.9,,0.0,,,,,,,1.35,,4.5,0.45,,,39.19
Precinct,101,59-101,322,29.51,,,,,3.59,,,,0,,,,0,0.58,0.43,0.36,,,,,,,0.62,0.62,8.07,28.57,,,6.21,3.11,,0.0,,,,,,,0.31,,3.73,0.0,,,48.76
Precinct,102,59-102,329,25.78,,,,,2.95,,,,0,,,,0,0.5,0.52,0.36,,,,,,,1.82,0.3,17.93,31.61,,,2.13,0.0,,0.0,,,,,,,0.3,,11.55,0.0,,,34.04
Precinct,103,59-103,309,23.79,,,,,3.74,,,,0,,,,0,0.4,0.45,0.49,,,,,,,1.62,0.0,16.18,24.6,,,2.59,0.32,,0.32,,,,,,,0.65,,5.5,0.0,,,48.22
Precinct,104,59-104,279,24.93,,,,,2.79,,,,0,,,,0,0.55,0.36,0.27,,,,,,,1.08,0.36,11.83,37.99,,,3.94,0.36,,0.0,,,,,,,1.43,,4.3,0.0,,,38.71
Precinct,105,59-105,385,28.04,,,,,2.53,,,,0,,,,0,0.69,0.46,0.51,,,,,,,2.34,0.26,5.19,43.64,,,2.08,0.26,,0.0,,,,,,,0.0,,4.16,0.0,,,42.08
Precinct,106,59-106,353,26.05,,,,,4.59,,,,0,,,,0,0.63,0.45,0.47,,,,,,,3.68,0.85,8.5,33.99,,,4.25,0.0,,0.0,,,,,,,0.57,,5.1,0.0,,,43.06
Precinct,107,59-107,312,27.15,,,,,2.19,,,,0,,,,0,0.48,0.45,0.38,,,,,,,3.21,0.64,7.69,28.53,,,1.6,1.28,,0.0,,,,,,,0.64,,3.21,0.0,,,53.21
Precinct,108,59-108,390,27.9,,,,,3.47,,,,0,,,,0,0.59,0.57,0.51,,,,,,,0.26,0.77,14.87,26.41,,,2.31,0.77,,0.0,,,,,,,0.26,,3.33,0.0,,,50.77
Precinct,109,59-109,370,25.98,,,,,3.39,,,,0,,,,0,0.58,0.58,0.39,,,,,,,0.54,0.81,8.11,38.11,,,4.32,0.27,,0.0,,,,,,,1.08,,2.43,0.0,,,44.32
Precinct,110,59-110,359,25.73,,,,,5.03,,,,0,,,,0,0.7,0.45,0.42,,,,,,,0.56,0.28,6.69,37.88,,,3.62,0.28,,0.0,,,,,,,0.56,,3.34,0.0,,,46.8
Precinct,111,59-111,325,28.97,,,,,6.34,,,,0,,,,0,0.47,0.44,0.56,,,,,,,1.23,0.31,13.54,25.85,,,4.62,0.0,,0.0,,,,,,,0.0,,5.85,0.0,,,48.62
Precinct,112,59-112,384,26.25,,,,,3.76,,,,0,,,,0,0.6,0.45,0.66,,,,,,,2.08,1.3,6.77,27.34,,,8.85,0.26,,0.0,,,,,,,3.13,,5.73,0.26,,,44.27
Precinct,113,59-113,244,25.74,,,,,4.69,,,,0,,,,0,0.37,0.32,0.39,,,,,,,0.41,0.0,11.48,26.23,,,4.92,0.82,,0.41,,,,,,,7.38,,5.33,1.23,,,41.8
Precinct,114,59-114,288,30.7,,,,,3.68,,,,0,,,,0,0.49,0.38,0.37,,,,,,,1.74,1.04,13.19,30.9,,,5.56,0.35,,0.0,,,,,,,2.78,,3.13,0.0,,,40.63
Precinct,115,59-115,343,26.47,,,,,3.92,,,,0,,,,0,0.48,0.42,0.65,,,,,,,3.79,0.58,12.83,25.66,,,4.66,0.58,,0.0,,,,,,,0.29,,4.96,0.0,,,46.65
Precinct,116,59-116,432,31.91,,,,,3.57,,,,0,,,,0,0.68,0.55,0.67,,,,,,,0.93,0.23,14.35,24.07,,,9.26,0.69,,0.0,,,,,,,0.0,,5.56,0.0,,,44.91
Precinct,117,59-117,302,34.36,,,,,2.58,,,,0,,,,0,0.49,0.44,0.34,,,,,,,0.66,0.0,4.64,25.17,,,3.97,0.99,,0.33,,,,,,,1.99,,3.31,0.66,,,57.95
Precinct,118,59-118,305,35.84,,,,,4.98,,,,0,,,,0,0.55,0.48,0.26,,,,,,,3.93,0.33,10.49,19.67,,,5.57,0.0,,0.0,,,,,,,0.66,,7.21,0.33,,,51.8
Precinct,119,59-119,562,37.59,,,,,3.6,,,,0,,,,0,0.95,0.78,0.67,,,,,,,2.67,0.18,9.61,17.97,,,9.07,1.78,,0.53,,,,,,,0.53,,4.98,0.53,,,50.89
Precinct,120,59-120,409,29.34,,,,,3.31,,,,0,,,,0,0.63,0.43,0.79,,,,,,,1.47,0.49,10.76,28.12,,,6.6,0.49,,0.0,,,,,,,0.49,,2.69,0.0,,,48.9
Precinct,121,59-121,347,30.55,,,,,4.67,,,,0,,,,0,0.44,0.53,0.56,,,,,,,1.15,1.73,11.53,20.75,,,10.95,2.02,,0.0,,,,,,,0.58,,4.9,0.0,,,46.4
Precinct,122,59-122,431,29.44,,,,,3.36,,,,0,,,,0,0.6,0.64,0.6,,,,,,,2.09,0.7,9.74,23.67,,,5.1,2.32,,0.23,,,,,,,0.46,,4.64,0.0,,,51.04
Precinct,123,59-123,466,36.24,,,,,3.32,,,,0,,,,0,0.76,0.53,0.78,,,,,,,1.93,0.21,18.45,16.52,,,3.86,0.0,,0.21,,,,,,,0.0,,3.65,0.21,,,54.72
Precinct,124,59-124,422,29.82,,,,,5.59,,,,0,,,,0,0.66,0.63,0.56,,,,,,,2.13,0.0,11.85,25.36,,,4.74,0.95,,0.0,,,,,,,0.24,,2.84,0.47,,,51.18
Precinct,125,59-125,402,27.46,,,,,3.83,,,,0,,,,0,0.7,0.56,0.46,,,,,,,1.24,0.5,8.96,20.9,,,5.72,0.25,,0.0,,,,,,,0.25,,3.73,0.0,,,58.46
Precinct,126,59-126,416,27.94,,,,,4.15,,,,0,,,,0,0.61,0.63,0.54,,,,,,,4.33,0.0,9.62,26.68,,,5.29,0.0,,0.0,,,,,,,0.24,,4.57,0.0,,,49.28
Precinct,127,59-127,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Precinct,128,59-128,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Precinct,1,60-1,667,46.74,,,,,3.05,,,,0,,,,0,1.24,0.76,0.91,,,,,,,2.4,0.45,11.69,8.1,,,17.69,,,,,,,,,,11.24,,4.8,,1.2,,42.28
Precinct,2,60-2,580,46.55,,,,,6.0,,,,0,,,,0,1.15,0.81,0.54,,,,,,,2.76,0.0,20.34,14.31,,,11.55,,,,,,,,,,8.1,,3.28,,0.69,,38.97
Precinct,3,60-3,499,45.74,,,,,7.08,,,,0,,,,0,0.87,0.59,0.83,,,,,,,3.21,0.4,14.23,10.42,,,13.43,,,,,,,,,,3.21,,4.41,,1.0,,49.1
Precinct,4,60-4,593,44.96,,,,,7.92,,,,0,,,,0,1.2,0.73,0.76,,,,,,,3.2,1.18,12.98,11.47,,,16.86,,,,,,,,,,6.41,,5.06,,1.35,,41.48
Precinct,5,60-5,492,46.33,,,,,6.11,,,,0,,,,0,0.84,0.86,0.36,,,,,,,1.22,0.2,11.59,11.38,,,14.63,,,,,,,,,,5.28,,3.66,,2.44,,49.59
Precinct,6,60-6,644,51.98,,,,,5.57,,,,0,,,,0,1.04,1.08,0.61,,,,,,,1.86,1.55,11.02,10.25,,,16.15,,,,,,,,,,5.43,,4.04,,1.24,,47.52
Precinct,7,60-7,548,39.09,,,,,3.86,,,,0,,,,0,1.03,0.65,0.71,,,,,,,2.55,0.55,9.85,16.24,,,16.06,,,,,,,,,,4.93,,7.3,,2.01,,40.15
Precinct,8,60-8,671,48.17,,,,,6.68,,,,0,,,,0,1.03,1.0,0.96,,,,,,,1.49,1.49,15.95,12.97,,,14.46,,,,,,,,,,5.81,,4.47,,1.64,,41.88
Precinct,9,60-9,497,45.14,,,,,4.79,,,,0,,,,0,0.82,0.65,0.72,,,,,,,3.62,2.21,12.07,10.46,,,13.88,,,,,,,,,,8.05,,4.43,,1.01,,44.27
Precinct,10,60-10,406,53.85,,,,,7.94,,,,0,,,,0,0.8,0.61,0.37,,,,,,,6.4,0.99,14.78,10.59,,,12.07,,,,,,,,,,4.93,,3.94,,1.72,,44.58
Precinct,11,60-11,734,45.76,,,,,8.93,,,,0,,,,0,1.52,1.12,0.59,,,,,,,0.55,0.27,11.85,18.53,,,5.45,,,0.0,,,,,,0.0,0.0,,3.54,,,,59.81
Precinct,12,60-12,587,52.79,,,,,6.53,,,,0,,,,0,1.19,0.75,0.66,,,,,,,0.34,0.0,10.9,9.2,,,2.21,,,0.17,,,,,,0.51,0.17,,1.7,,,,74.79
Precinct,13,60-13,495,56.64,,,,,2.17,,,,0,,,,0,0.81,0.78,0.43,,,,,,,0.0,0.0,18.59,23.03,,,8.69,,,0.2,,,,,,0.0,0.0,,1.62,,,,47.88
Precinct,14,60-14,455,64.27,,,,,3.81,,,,0,,,,0,1.03,0.57,0.31,,,,,,,0.22,0.44,5.49,6.81,,,3.08,,,0.22,,,,,,0.0,0.22,,1.1,,,,81.98
Precinct,15,60-15,257,73.43,,,,,1.53,,,,0,,,,0,0.78,0.12,0.2,,,,,,,0.0,0.39,4.28,13.62,,,3.5,,,0.0,,,,,,0.0,0.0,,1.95,,,,76.26
Precinct,16,60-16,407,48.57,,,,,2.16,,,,0,,,,0,0.73,0.49,0.53,,,,,,,1.23,0.0,5.9,34.15,,,4.91,,,0.0,,,,,,0.0,0.0,,1.97,,,,51.84
Precinct,17,60-17,468,57.85,,,,,4.1,,,,0,,,,0,1.05,0.57,0.35,,,,,,,1.28,0.0,5.13,15.17,,,12.82,,,0.21,,,,,,0.43,0.64,,2.78,,,,61.54
Precinct,18,60-18,149,59.6,,,,,4.49,,,,0,,,,0,0.42,0.16,0.03,,,,,,,1.34,0.0,4.7,23.49,,,9.4,,,1.34,,,,,,0.0,0.67,,0.67,,,,58.39
Precinct,19,60-19,643,64.88,,,,,7.75,,,,0,,,,0,1.7,0.67,0.48,,,,,,,4.67,0.78,11.2,16.02,,,11.66,,,0.0,,,,,,0.0,0.31,,3.73,,,,51.63
Precinct,20,60-20,489,54.76,,,,,4.12,,,,0,,,,0,0.97,0.67,0.42,,,,,,,0.61,1.02,23.31,9.0,,,11.45,,,0.0,,,,,,0.0,0.2,,0.82,,,,53.58
Precinct,21,60-21,447,51.2,,,,,5.1,,,,0,,,,0,0.84,0.62,0.46,,,,,,,0.89,0.22,14.32,16.11,,,16.55,,,0.0,,,,,,0.45,0.0,,2.24,,,,49.22
Precinct,22,60-22,275,54.24,,,,,2.83,,,,0,,,,0,0.55,0.35,0.25,,,,,,,0.0,0.0,8.36,20.0,,,11.64,,,0.0,,,,,,0.0,0.36,,2.91,,,,56.36
Precinct,23,60-23,921,58.66,,,,,6.69,,,,0,,,,0,1.5,1.31,1.29,,,,,,,1.3,2.93,6.95,14.33,,,10.75,,,2.39,,,,,,0.65,0.76,,5.43,,,,54.51
Precinct,24,60-24,733,59.69,,,,,5.66,,,,0,,,,0,1.34,1.03,0.81,,,,,,,1.09,0.14,4.77,18.83,,,9.69,,,0.27,,,,,,0.0,0.68,,4.37,,,,59.75
Precinct,25,60-25,579,50.22,,,,,2.53,,,,0,,,,0,1.08,0.8,0.52,,,,,,,0.35,1.38,7.08,19.86,,,8.46,,,0.69,,,,,,0.17,0.17,,3.11,,,,58.55
Precinct,26,60-26,430,47.41,,,,,3.59,,,,0,,,,0,0.74,0.53,0.61,,,,,,,0.93,0.23,8.14,23.02,,,8.6,,,0.23,,,,,,0.0,0.7,,5.12,,,,53.02
Precinct,27,60-27,350,45.05,,,,,8.85,,,,0,,,,0,0.72,0.45,0.42,,,,,,,0.86,0.57,12.57,8.0,,,6.57,,,0.29,,,,,,0.29,0.0,,0.57,,,,70.29
Precinct,28,60-28,188,52.96,,,,,8.29,,,,0,,,,0,0.5,0.22,0.12,,,,,,,1.6,0.53,9.04,17.55,,,10.64,,,0.0,,,,,,0.53,0.53,,1.6,,,,57.98
Precinct,29,60-29,465,60.63,,,,,2.92,,,,0,,,,0,0.85,0.71,0.34,,,,,,,3.44,2.58,6.02,15.91,,,4.52,,,0.43,,,,,,0.43,0.22,,2.37,,,,64.09
Precinct,30,60-30,634,49.92,,,,,3.65,,,,0,,,,0,1.37,0.78,0.54,,,,,,,0.79,0.16,5.52,9.31,,,16.72,,,0.0,,,,,,0.16,0.16,,2.21,,,,64.98
Precinct,31,60-31,661,56.69,,,,,7.29,,,,0,,,,0,1.25,0.98,0.66,,,,,,,1.21,1.06,6.35,14.22,,,16.49,,,0.15,,,,,,0.15,1.06,,5.9,,,,52.34
Precinct,32,60-32,573,56.85,,,,,6.98,,,,0,,,,0,1.1,0.81,0.61,,,,,,,0.7,0.52,4.36,12.22,,,19.9,,,0.17,,,,,,0.17,0.17,,1.4,,,,60.38
Precinct,33,60-33,823,52.69,,,,,4.86,,,,0,,,,0,1.67,1.02,0.88,,,,,,,2.31,0.24,13.85,17.74,,,8.51,,,0.36,,,,,,0.0,0.24,,4.98,,,,51.4
Precinct,34,60-34,732,57.96,,,,,5.43,,,,0,,,,0,1.22,1.09,0.86,,,,,,,1.78,0.27,6.28,15.71,,,7.24,,,1.78,,,,,,0.27,1.09,,5.19,,,,60.38
Precinct,35,60-35,664,47.77,,,,,6.35,,,,0,,,,0,1.02,0.98,0.94,,,,,,,8.13,0.15,9.34,13.1,,,11.75,,,0.3,,,,,,0.15,0.75,,5.57,,,,50.75
Precinct,36,60-36,360,47.94,,,,,6.74,,,,0,,,,0,0.71,0.48,0.41,,,,,,,3.06,1.67,10.0,16.67,,,12.5,,,1.11,,,,,,0.0,0.28,,4.72,,,,50.56
Precinct,37,60-37,336,44.44,,,,,5.08,,,,0,,,,0,0.75,0.46,0.21,,,,,,,2.38,0.6,10.71,16.67,,,8.93,,,0.6,,,,,,0.6,0.0,,5.36,,,,54.17
Precinct,38,60-38,424,62.91,,,,,6.61,,,,0,,,,0,0.86,0.65,0.29,,,,,,,7.31,0.0,11.08,19.58,,,8.96,,,0.0,,,,,,0.0,0.94,,3.3,,,,48.82
Precinct,39,60-39,554,61.28,,,,,10.36,,,,0,,,,0,1.04,0.9,0.54,,,,,,,1.81,0.72,8.3,22.56,,,9.03,,,0.72,,,,,,0.18,0.36,,4.87,,,,51.44
Precinct,40,60-40,641,50.2,,,,,4.19,,,,0,,,,0,1.27,0.73,0.81,,,,,,,0.94,0.62,5.46,15.91,,,5.77,,,0.16,,,,,,0.0,0.16,,1.4,,,,69.58
Precinct,41,60-41,578,57.68,,,,,2.69,,,,0,,,,0,1.02,0.92,0.42,,,,,,,1.21,0.17,7.44,7.44,,,6.4,,,0.0,,,,,,0.0,0.17,,1.73,,,,75.26
Precinct,42,60-42,611,49.76,,,,,2.71,,,,0,,,,0,1.08,0.82,0.68,,,,,,,0.65,0.82,10.64,6.06,,,8.35,,,0.65,,,,,,0.16,0.16,,1.31,,,,71.03
Precinct,43,60-43,764,51.31,,,,,4.38,,,,0,,,,0,1.28,1.08,0.93,,,,,,,4.45,0.79,7.98,12.43,,,11.65,,,0.65,,,,,,0.13,0.39,,3.93,,,,57.07
Precinct,44,60-44,420,50.48,,,,,0.0,,,,0,,,,0,0.93,0.45,0.33,,,,,,,0.0,0.0,8.33,15.48,,,3.81,,,0.48,,,,,,0.0,0.0,,2.14,,,,67.14
Precinct,45,60-45,726,49.46,,,,,3.2,,,,0,,,,0,1.33,0.97,0.78,,,,,,,1.24,0.96,4.96,16.53,,,14.6,,,0.55,,,,,,0.14,0.83,,2.89,,,,57.3
Precinct,46,60-46,251,53.29,,,,,5.28,,,,0,,,,0,0.64,0.28,0.16,,,,,,,2.39,1.59,2.79,21.12,,,13.94,,,0.0,,,,,,0.0,0.8,,1.99,,,,55.38
Precinct,47,60-47,285,42.16,,,,,7.77,,,,0,,,,0,0.58,0.31,0.43,,,,,,,1.4,0.35,8.77,17.19,,,14.74,,,0.35,,,,,,0.0,0.7,,4.91,,,,51.58
Precinct,48,60-48,520,36.44,,,,,1.33,,,,0,,,,0,0.92,0.6,0.7,,,,,,,0.19,0.58,7.5,20.77,,,8.65,,,0.0,,,,,,0.38,3.46,,4.81,,,,53.65
Precinct,49,60-49,670,42.84,,,,,4.56,,,,0,,,,0,1.25,0.8,0.9,,,,,,,0.15,0.3,3.88,13.28,,,4.93,,,0.15,,,,,,0.0,0.3,,1.49,,,,75.52
Precinct,50,60-50,441,57.35,,,,,4.96,,,,0,,,,0,0.88,0.58,0.43,,,,,,,1.36,0.45,9.52,12.47,,,8.39,,,0.23,,,,,,0.45,0.68,,9.3,,,,57.14
Precinct,51,60-51,378,47.73,,,,,6.67,,,,0,,,,0,0.65,0.6,0.38,,,,,,,0.26,0.79,8.99,19.84,,,15.34,,,1.06,,,,,,0.0,0.26,,7.14,,,,46.3
Precinct,52,60-52,853,57.83,,,,,3.72,,,,0,,,,0,1.8,0.9,1.02,,,,,,,0.35,0.12,3.63,29.78,,,2.46,,,0.23,,,,,,0.0,0.0,,5.04,,,,58.38
Precinct,53,60-53,570,65.97,,,,,5.16,,,,0,,,,0,1.05,0.81,0.58,,,,,,,3.86,0.0,6.49,36.84,,,8.77,,,1.4,,,,,,0.0,0.18,,1.93,,,,40.35
Precinct,54,60-54,713,69.36,,,,,7.76,,,,0,,,,0,1.14,1.1,0.94,,,,,,,1.96,0.56,4.91,15.85,,,11.64,,,0.14,,,,,,0.14,0.84,,5.19,,,,58.63
Precinct,55,60-55,487,43.25,,,,,5.8,,,,0,,,,0,0.97,0.66,0.48,,,,,,,0.82,1.85,17.25,10.88,,,13.76,,,,,,,,,,4.93,,4.52,,1.64,,43.94
