shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),Non-Parliamentary Opposition,Armed Veterans Patriots,United Opposition,United National Movement,Greens Party,Alliance of Patriots,Self-governance to People,Reformers,Future Georgia,Georgian Party,Christian Democrats,Unity Hall,Way of Georgia,Labour Party,Party of People,Merab Kostava Society,Georgian Dream
Precinct,58,23-58,107,36.15,,,,,3.6,,,,0,,,,0,0.2,0.15,0.11,,,,,,,,,5.61,7.48,,,,,,,,,,,,,86.92
Precinct,59,23-59,276,39.09,,,,,4.17,,,,0,,,,0,0.45,0.39,0.35,,,,,,,,,3.62,2.17,,,,,,,,,,,,,93.48
Precinct,60,23-60,391,36.1,,,,,7.78,,,,0,,,,0,0.68,0.55,0.52,,,,,,,,,17.39,6.14,,,,,,,,,,,,,76.21
Precinct,61,23-61,328,31.15,,,,,6.55,,,,0,,,,0,0.66,0.49,0.25,,,,,,,,,15.24,10.67,,,,,,,,,,,,,74.09
Precinct,62,23-62,413,38.85,,,,,4.4,,,,0,,,,0,0.54,0.62,0.64,,,,,,,,,4.36,15.98,,,,,,,,,,,,,78.21
Precinct,1,24-1,467,43.52,,,,,5.85,,,,0,,,,0,0.88,0.76,0.31,,,,,,,,,22.91,9.64,,,,,,,,,,,,,67.45
Precinct,2,24-2,541,43.28,,,,,4.92,,,,0,,,,0,1.02,0.83,0.43,,,,,,,,,15.16,14.23,,,,,,,,,,,,,70.61
Precinct,3,24-3,226,37.98,,,,,3.42,,,,0,,,,0,0.43,0.36,0.12,,,,,,,,,1.77,22.57,,,,,,,,,,,,,75.66
Precinct,4,24-4,554,41.28,,,,,11.22,,,,0,,,,0,0.9,0.99,0.61,,,,,,,,,5.6,13.18,,,,,,,,,,,,,77.08
Precinct,5,24-5,180,25.64,,,,,6.74,,,,0,,,,0,0.35,0.24,0.19,,,,,,,,,5.56,3.89,,,,,,,,,,,,,90.56
Precinct,6,24-6,47,43.12,,,,,9.62,,,,0,,,,0,0.11,0.07,0.03,,,,,,,,,6.38,14.89,,,,,,,,,,,,,78.72
Precinct,7,24-7,207,39.2,,,,,0.48,,,,0,,,,0,0.48,0.25,0.1,,,,,,,,,0.0,8.7,,,,,,,,,,,,,90.82
Precinct,8,24-8,383,61.67,,,,,6.13,,,,0,,,,0,0.76,0.57,0.31,,,,,,,,,47.78,9.14,,,,,,,,,,,,,43.08
Precinct,9,24-9,264,55.11,,,,,11.71,,,,0,,,,0,0.62,0.31,0.32,,,,,,,,,31.06,12.12,,,,,,,,,,,,,56.06
Precinct,10,24-10,205,46.91,,,,,8.48,,,,0,,,,0,0.37,0.39,0.09,,,,,,,,,5.37,2.93,,,,,,,,,,,,,91.71
Precinct,11,24-11,42,72.41,,,,,16.0,,,,0,,,,0,0.09,0.07,0.03,,,,,,,,,0.0,0.0,,,,,,,,,,,,,100.0
Precinct,12,24-12,418,60.84,,,,,4.13,,,,0,,,,0,0.75,0.58,0.45,,,,,,,,,1.44,6.22,,,,,,,,,,,,,92.34
Precinct,13,24-13,87,68.5,,,,,4.4,,,,0,,,,0,0.17,0.15,0.03,,,,,,,,,3.45,35.63,,,,,,,,,,,,,47.13
Precinct,14,24-14,124,43.66,,,,,9.49,,,,0,,,,0,0.33,0.15,0.07,,,,,,,,,28.23,9.68,,,,,,,,,,,,,62.1
Precinct,15,24-15,120,59.41,,,,,5.51,,,,0,,,,0,0.33,0.13,0.04,,,,,,,,,5.0,7.5,,,,,,,,,,,,,80.0
Precinct,16,24-16,311,64.79,,,,,3.12,,,,0,,,,0,0.53,0.45,0.34,,,,,,,,,29.26,10.29,,,,,,,,,,,,,60.45
Precinct,17,24-17,445,66.02,,,,,5.72,,,,0,,,,0,0.35,1.11,0.3,,,,,,,,,56.4,14.16,,,,,,,,,,,,,29.44
Precinct,18,24-18,89,66.92,,,,,1.11,,,,0,,,,0,0.21,0.1,0.06,,,,,,,,,6.74,10.11,,,,,,,,,,,,,83.15
Precinct,19,24-19,200,49.63,,,,,5.21,,,,0,,,,0,0.46,0.28,0.09,,,,,,,,,1.0,8.0,,,,,,,,,,,,,91.0
Precinct,20,24-20,215,52.57,,,,,9.66,,,,0,,,,0,0.42,0.38,0.14,,,,,,,,,1.86,5.12,,,,,,,,,,,,,93.02
Precinct,21,24-21,184,52.42,,,,,2.65,,,,0,,,,0,0.5,0.14,0.15,,,,,,,,,3.26,16.85,,,,,,,,,,,,,79.89
Precinct,22,24-22,464,43.65,,,,,20.55,,,,0,,,,0,0.83,0.99,0.49,,,,,,,,,15.95,20.26,,,,,,,,,,,,,62.93
Precinct,23,24-23,42,48.28,,,,,0.0,,,,0,,,,0,0.06,0.08,0.02,,,,,,,,,2.38,26.19,,,,,,,,,,,,,71.43
Precinct,24,24-24,341,49.85,,,,,5.8,,,,0,,,,0,0.61,0.52,0.33,,,,,,,,,8.21,24.05,,,,,,,,,,,,,67.74
Precinct,25,24-25,120,41.1,,,,,13.67,,,,0,,,,0,0.22,0.23,0.09,,,,,,,,,14.17,13.33,,,,,,,,,,,,,72.5
Precinct,26,24-26,178,47.85,,,,,4.81,,,,0,,,,0,0.48,0.19,0.07,,,,,,,,,3.37,9.55,,,,,,,,,,,,,87.08
Precinct,27,24-27,29,126.09,,,,,3.33,,,,0,,,,0,0.09,0.03,0.0,,,,,,,,,0.0,17.24,,,,,,,,,,,,,82.76
Precinct,28,24-28,135,33.83,,,,,4.93,,,,0,,,,0,0.42,0.14,0.01,,,,,,,,,2.96,17.78,,,,,,,,,,,,,79.26
Precinct,29,24-29,256,39.88,,,,,6.57,,,,0,,,,0,0.65,0.37,0.05,,,,,,,,,3.13,12.5,,,,,,,,,,,,,84.38
Precinct,30,24-30,59,41.55,,,,,3.28,,,,0,,,,0,0.2,0.02,0.04,,,,,,,,,16.95,30.51,,,,,,,,,,,,,52.54
Precinct,31,24-31,77,26.64,,,,,3.75,,,,0,,,,0,0.14,0.09,0.11,,,,,,,,,2.6,27.27,,,,,,,,,,,,,70.13
Precinct,32,24-32,567,78.86,,,,,3.08,,,,0,,,,0,0.8,0.93,0.64,,,,,,,,,5.47,47.09,,,,,,,,,,,,,47.44
Precinct,33,24-33,38,40.0,,,,,0.0,,,,0,,,,0,0.11,0.02,0.03,,,,,,,,,26.32,28.95,,,,,,,,,,,,,44.74
Precinct,34,24-34,20,66.67,,,,,0.0,,,,0,,,,0,0.08,0.0,0.0,,,,,,,,,30.0,0.0,,,,,,,,,,,,,70.0
Precinct,35,24-35,86,30.18,,,,,5.49,,,,0,,,,0,0.24,0.08,0.04,,,,,,,,,1.16,38.37,,,,,,,,,,,,,60.47
Precinct,36,24-36,115,47.13,,,,,2.54,,,,0,,,,0,0.23,0.13,0.13,,,,,,,,,7.83,13.91,,,,,,,,,,,,,77.39
Precinct,37,24-37,111,47.23,,,,,2.63,,,,0,,,,0,0.19,0.2,0.05,,,,,,,,,0.0,23.42,,,,,,,,,,,,,76.58
Precinct,38,24-38,249,52.98,,,,,1.97,,,,0,,,,0,0.63,0.3,0.08,,,,,,,,,0.4,10.84,,,,,,,,,,,,,88.76
Precinct,39,24-39,337,50.83,,,,,0.59,,,,0,,,,0,0.5,0.5,0.38,,,,,,,,,0.59,12.46,,,,,,,,,,,,,85.16
Precinct,40,24-40,98,60.12,,,,,0.0,,,,0,,,,0,0.22,0.13,0.03,,,,,,,,,1.02,10.2,,,,,,,,,,,,,88.78
Precinct,41,24-41,34,77.27,,,,,2.86,,,,0,,,,0,0.09,0.04,0.01,,,,,,,,,8.82,0.0,,,,,,,,,,,,,91.18
Precinct,42,24-42,126,52.07,,,,,0.0,,,,0,,,,0,0.34,0.12,0.04,,,,,,,,,8.73,11.11,,,,,,,,,,,,,76.19
Precinct,43,24-43,427,42.83,,,,,16.6,,,,0,,,,0,0.76,0.74,0.6,,,,,,,,,15.22,15.22,,,,,,,,,,,,,69.09
Precinct,44,24-44,128,44.6,,,,,3.03,,,,0,,,,0,0.23,0.22,0.05,,,,,,,,,0.78,8.59,,,,,,,,,,,,,90.63
Precinct,45,24-45,146,48.67,,,,,2.67,,,,0,,,,0,0.44,0.13,0.03,,,,,,,,,5.48,16.44,,,,,,,,,,,,,78.08
Precinct,46,24-46,169,35.14,,,,,12.44,,,,0,,,,0,0.47,0.24,0.04,,,,,,,,,9.47,4.73,,,,,,,,,,,,,85.8
Precinct,47,24-47,176,51.16,,,,,5.88,,,,0,,,,0,0.53,0.18,0.03,,,,,,,,,0.57,13.07,,,,,,,,,,,,,86.36
Precinct,48,24-48,305,46.78,,,,,12.61,,,,0,,,,0,0.43,0.63,0.32,,,,,,,,,24.59,6.56,,,,,,,,,,,,,68.85
Precinct,49,24-49,189,58.15,,,,,5.03,,,,0,,,,0,0.31,0.34,0.13,,,,,,,,,22.22,10.58,,,,,,,,,,,,,67.2
Precinct,50,24-50,399,50.63,,,,,11.92,,,,0,,,,0,0.68,0.71,0.43,,,,,,,,,12.03,16.79,,,,,,,,,,,,,69.42
Precinct,1,25-1,314,36.13,,,,,1.88,,,,0,,,,0,0.58,0.41,0.32,,,,,,,,,17.2,21.02,,4.14,,,,,,,,,,,57.01
Precinct,2,25-2,281,27.39,,,,,4.1,,,,0,,,,0,0.6,0.36,0.24,,,,,,,,,19.57,13.88,,5.34,,,,,,,,,,,61.21
Precinct,3,25-3,259,29.3,,,,,4.07,,,,0,,,,0,0.45,0.39,0.26,,,,,,,,,23.17,29.34,,6.95,,,,,,,,,,,39.0
Precinct,4,25-4,178,27.77,,,,,6.32,,,,0,,,,0,0.41,0.18,0.2,,,,,,,,,20.22,34.83,,3.93,,,,,,,,,,,41.01
Precinct,5,25-5,99,41.25,,,,,1.98,,,,0,,,,0,0.12,0.18,0.11,,,,,,,,,34.34,29.29,,2.02,,,,,,,,,,,34.34
Precinct,6,25-6,146,60.58,,,,,9.88,,,,0,,,,0,0.3,0.22,0.12,,,,,,,,,18.49,43.15,,0.68,,,,,,,,,,,37.67
Precinct,7,25-7,62,54.39,,,,,0.0,,,,0,,,,0,0.08,0.08,0.1,,,,,,,,,24.19,50.0,,0.0,,,,,,,,,,,24.19
Precinct,8,25-8,340,55.28,,,,,4.23,,,,0,,,,0,0.67,0.48,0.29,,,,,,,,,5.88,64.41,,7.35,,,,,,,,,,,22.35
Precinct,9,25-9,55,71.43,,,,,1.79,,,,0,,,,0,0.08,0.12,0.02,,,,,,,,,32.73,25.45,,34.55,,,,,,,,,,,7.27
Precinct,10,25-10,161,62.89,,,,,8.52,,,,0,,,,0,0.38,0.24,0.07,,,,,,,,,42.24,3.11,,1.24,,,,,,,,,,,52.8
Precinct,11,25-11,59,50.86,,,,,6.35,,,,0,,,,0,0.22,0.03,0.0,,,,,,,,,5.08,0.0,,0.0,,,,,,,,,,,94.92
Precinct,12,25-12,81,44.51,,,,,5.81,,,,0,,,,0,0.2,0.1,0.05,,,,,,,,,0.0,7.41,,0.0,,,,,,,,,,,92.59
Precinct,13,25-13,140,17.35,,,,,2.1,,,,0,,,,0,0.42,0.11,0.06,,,,,,,,,4.29,16.43,,0.0,,,,,,,,,,,79.29
Precinct,14,25-14,39,28.68,,,,,0.0,,,,0,,,,0,0.09,0.05,0.02,,,,,,,,,10.26,25.64,,2.56,,,,,,,,,,,61.54
Precinct,15,25-15,162,32.46,,,,,5.81,,,,0,,,,0,0.26,0.26,0.18,,,,,,,,,17.9,35.8,,1.85,,,,,,,,,,,44.44
Precinct,16,25-16,152,49.51,,,,,2.56,,,,0,,,,0,0.19,0.31,0.09,,,,,,,,,8.55,83.55,,0.0,,,,,,,,,,,7.89
Precinct,17,25-17,116,22.75,,,,,4.13,,,,0,,,,0,0.23,0.16,0.09,,,,,,,,,15.52,25.0,,12.07,,,,,,,,,,,47.41
Precinct,18,25-18,118,35.54,,,,,4.07,,,,0,,,,0,0.2,0.18,0.11,,,,,,,,,1.69,87.29,,2.54,,,,,,,,,,,8.47
Precinct,19,25-19,33,23.74,,,,,2.94,,,,0,,,,0,0.05,0.05,0.04,,,,,,,,,9.09,21.21,,0.0,,,,,,,,,,,69.7
Precinct,20,25-20,359,55.92,,,,,5.28,,,,0,,,,0,0.49,0.66,0.36,,,,,,,,,28.97,10.03,,1.39,,,,,,,,,,,59.61
Precinct,21,25-21,119,48.37,,,,,7.03,,,,0,,,,0,0.25,0.2,0.05,,,,,,,,,6.72,8.4,,0.84,,,,,,,,,,,84.03
Precinct,22,25-22,143,45.54,,,,,2.72,,,,0,,,,0,0.35,0.13,0.13,,,,,,,,,5.59,6.29,,0.0,,,,,,,,,,,88.11
Precinct,23,25-23,117,30.31,,,,,1.68,,,,0,,,,0,0.27,0.15,0.06,,,,,,,,,29.91,7.69,,1.71,,,,,,,,,,,60.68
Precinct,24,25-24,12,31.58,,,,,0.0,,,,0,,,,0,0.03,0.01,0.01,,,,,,,,,0.0,8.33,,0.0,,,,,,,,,,,91.67
Precinct,25,25-25,282,55.4,,,,,5.37,,,,0,,,,0,0.53,0.49,0.12,,,,,,,,,18.09,2.84,,2.84,,,,,,,,,,,76.24
Precinct,26,25-26,243,35.47,,,,,1.62,,,,0,,,,0,0.41,0.37,0.2,,,,,,,,,25.51,30.45,,0.41,,,,,,,,,,,43.62
Precinct,27,25-27,392,46.61,,,,,3.69,,,,0,,,,0,0.83,0.46,0.38,,,,,,,,,14.8,2.04,,1.02,,,,,,,,,,,82.14
Precinct,28,25-28,224,61.88,,,,,0.89,,,,0,,,,0,0.63,0.15,0.17,,,,,,,,,16.96,1.34,,0.0,,,,,,,,,,,81.7
Precinct,29,25-29,305,44.92,,,,,7.01,,,,0,,,,0,0.58,0.44,0.31,,,,,,,,,34.75,51.48,,1.64,,,,,,,,,,,12.13
Precinct,30,25-30,248,38.1,,,,,8.82,,,,0,,,,0,0.43,0.39,0.29,,,,,,,,,31.45,33.87,,2.02,,,,,,,,,,,32.66
Precinct,31,25-31,298,59.96,,,,,3.87,,,,0,,,,0,0.66,0.45,0.09,,,,,,,,,0.34,16.44,,1.34,,,,,,,,,,,81.88
Precinct,32,25-32,250,46.21,,,,,5.3,,,,0,,,,0,0.44,0.37,0.27,,,,,,,,,24.4,38.8,,1.6,,,,,,,,,,,35.2
Precinct,33,25-33,70,12.7,,,,,9.09,,,,0,,,,0,0.14,0.09,0.09,,,,,,,,,7.14,22.86,,14.29,,,,,,,,,,,55.71
Precinct,34,25-34,487,47.1,,,,,8.29,,,,0,,,,0,0.76,0.97,0.32,,,,,,,,,19.1,2.05,,0.62,,,,,,,,,,,77.41
Precinct,35,25-35,248,54.51,,,,,4.62,,,,0,,,,0,0.53,0.42,0.04,,,,,,,,,22.58,5.65,,6.85,,,,,,,,,,,64.92
Precinct,36,25-36,171,57.58,,,,,4.47,,,,0,,,,0,0.24,0.33,0.13,,,,,,,,,2.92,40.35,,0.0,,,,,,,,,,,56.14
Precinct,37,25-37,379,30.86,,,,,7.34,,,,0,,,,0,0.83,0.59,0.18,,,,,,,,,23.75,39.84,,1.06,,,,,,,,,,,35.36
Precinct,38,25-38,265,59.42,,,,,1.85,,,,0,,,,0,0.29,0.45,0.36,,,,,,,,,33.96,21.51,,1.51,,,,,,,,,,,41.89
Precinct,39,25-39,384,43.05,,,,,4.24,,,,0,,,,0,0.75,0.56,0.29,,,,,,,,,25.0,2.08,,1.3,,,,,,,,,,,71.61
Precinct,40,25-40,267,70.08,,,,,1.84,,,,0,,,,0,0.59,0.39,0.07,,,,,,,,,26.59,1.87,,0.37,,,,,,,,,,,71.16
Precinct,41,25-41,160,83.77,,,,,0.0,,,,0,,,,0,0.25,0.28,0.08,,,,,,,,,46.88,8.13,,0.63,,,,,,,,,,,44.38
Precinct,42,25-42,243,50.31,,,,,9.33,,,,0,,,,0,0.5,0.37,0.19,,,,,,,,,25.1,2.88,,1.23,,,,,,,,,,,70.78
Precinct,43,25-43,161,54.03,,,,,1.83,,,,0,,,,0,0.37,0.26,-0.02,,,,,,,,,7.45,18.63,,27.95,,,,,,,,,,,45.96
Precinct,44,25-44,26,42.62,,,,,7.14,,,,0,,,,0,0.08,0.02,0.02,,,,,,,,,3.85,19.23,,3.85,,,,,,,,,,,73.08
Precinct,45,25-45,123,41.28,,,,,12.14,,,,0,,,,0,0.21,0.24,0.11,,,,,,,,,7.32,13.01,,2.44,,,,,,,,,,,77.24
Precinct,1,26-1,485,39.05,,,,,5.27,,,,0,,,,0,0.79,0.75,0.54,,,,,,,,1.44,5.77,41.86,,,,,,,,,,,,,50.93
Precinct,2,26-2,292,37.77,,,,,5.19,,,,0,,,,0,0.4,0.49,0.35,,,,,,,,1.37,8.9,51.37,,,,,,,,,,,,,38.36
Precinct,3,26-3,308,26.78,,,,,6.38,,,,0,,,,0,0.46,0.58,0.26,,,,,,,,1.3,6.17,50.65,,,,,,,,,,,,,41.88
Precinct,4,26-4,216,44.35,,,,,4.85,,,,0,,,,0,0.47,0.32,0.11,,,,,,,,3.24,5.09,43.06,,,,,,,,,,,,,48.61
Precinct,5,26-5,0,0.0,,,,,,,,,0,,,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
Precinct,6,26-6,323,37.25,,,,,3.29,,,,0,,,,0,0.6,0.34,0.49,,,,,,,,4.02,5.26,31.58,,,,,,,,,,,,,59.13
Precinct,7,26-7,65,47.45,,,,,9.72,,,,0,,,,0,0.21,0.06,0.03,,,,,,,,1.54,9.23,24.62,,,,,,,,,,,,,64.62
Precinct,8,26-8,654,47.19,,,,,4.53,,,,0,,,,0,1.04,0.93,0.86,,,,,,,,8.87,5.35,32.11,,,,,,,,,,,,,53.52
Precinct,9,26-9,229,54.65,,,,,5.37,,,,0,,,,0,0.38,0.27,0.39,,,,,,,,13.1,3.06,24.02,,,,,,,,,,,,,59.83
Precinct,10,26-10,103,55.68,,,,,2.83,,,,0,,,,0,0.23,0.13,0.07,,,,,,,,3.88,1.94,22.33,,,,,,,,,,,,,71.84
Precinct,11,26-11,341,60.57,,,,,4.48,,,,0,,,,0,0.33,0.64,0.47,,,,,,,,5.28,5.57,32.26,,,,,,,,,,,,,56.89
Precinct,12,26-12,276,62.59,,,,,4.17,,,,0,,,,0,0.42,0.49,0.22,,,,,,,,1.81,8.7,27.17,,,,,,,,,,,,,62.32
Precinct,13,26-13,107,53.5,,,,,4.46,,,,0,,,,0,0.18,0.16,0.11,,,,,,,,1.87,12.15,14.02,,,,,,,,,,,,,71.96
Precinct,14,26-14,482,54.46,,,,,5.3,,,,0,,,,0,0.84,0.6,0.71,,,,,,,,1.87,8.71,34.65,,,,,,,,,,,,,54.77
Precinct,15,26-15,179,68.32,,,,,2.72,,,,0,,,,0,0.3,0.28,0.16,,,,,,,,0.56,2.23,48.6,,,,,,,,,,,,,48.6
Precinct,16,26-16,117,56.25,,,,,1.68,,,,0,,,,0,0.19,0.13,0.19,,,,,,,,2.56,5.13,39.32,,,,,,,,,,,,,52.99
Precinct,17,26-17,412,48.82,,,,,2.83,,,,0,,,,0,0.57,0.6,0.61,,,,,,,,2.67,14.32,23.79,,,,,,,,,,,,,58.5
Precinct,18,26-18,97,66.44,,,,,5.83,,,,0,,,,0,0.25,0.12,0.04,,,,,,,,1.03,10.31,12.37,,,,,,,,,,,,,76.29
Precinct,19,26-19,160,44.32,,,,,5.33,,,,0,,,,0,0.22,0.24,0.25,,,,,,,,5.0,2.5,36.88,,,,,,,,,,,,,55.63
Precinct,20,26-20,226,40.87,,,,,5.44,,,,0,,,,0,0.42,0.34,0.21,,,,,,,,2.21,5.31,38.05,,,,,,,,,,,,,54.42
Precinct,21,26-21,239,58.15,,,,,3.63,,,,0,,,,0,0.42,0.34,0.26,,,,,,,,1.26,3.35,18.83,,,,,,,,,,,,,76.57
Precinct,22,26-22,422,38.89,,,,,2.77,,,,0,,,,0,0.94,0.55,0.23,,,,,,,,2.84,3.79,43.36,,,,,,,,,,,,,49.29
Precinct,23,26-23,273,33.83,,,,,4.21,,,,0,,,,0,0.58,0.36,0.21,,,,,,,,0.0,2.93,45.42,,,,,,,,,,,,,51.65
Precinct,24,26-24,265,71.24,,,,,4.33,,,,0,,,,0,0.65,0.33,0.12,,,,,,,,3.02,9.43,28.3,,,,,,,,,,,,,59.25
Precinct,25,26-25,82,85.42,,,,,4.65,,,,0,,,,0,0.21,0.11,0.02,,,,,,,,0.0,0.0,60.98,,,,,,,,,,,,,39.02
Precinct,26,26-26,202,57.55,,,,,0.98,,,,0,,,,0,0.33,0.33,0.14,,,,,,,,3.47,1.49,22.28,,,,,,,,,,,,,72.77
Precinct,27,26-27,230,63.89,,,,,5.35,,,,0,,,,0,0.55,0.28,0.15,,,,,,,,0.43,1.3,51.3,,,,,,,,,,,,,46.96
Precinct,28,26-28,70,56.0,,,,,6.67,,,,0,,,,0,0.24,0.05,0.02,,,,,,,,2.86,1.43,45.71,,,,,,,,,,,,,50.0
Precinct,29,26-29,299,61.9,,,,,4.47,,,,0,,,,0,0.53,0.55,0.12,,,,,,,,0.0,6.69,7.02,,,,,,,,,,,,,85.95
Precinct,30,26-30,216,62.61,,,,,5.68,,,,0,,,,0,0.22,0.44,0.24,,,,,,,,0.0,6.94,30.56,,,,,,,,,,,,,62.04
Precinct,31,26-31,71,50.35,,,,,0.0,,,,0,,,,0,0.15,0.09,0.05,,,,,,,,0.0,2.82,46.48,,,,,,,,,,,,,43.66
Precinct,32,26-32,39,86.67,,,,,2.5,,,,0,,,,0,0.15,0.01,0.0,,,,,,,,0.0,2.56,41.03,,,,,,,,,,,,,56.41
Precinct,33,26-33,191,30.32,,,,,2.05,,,,0,,,,0,0.33,0.3,0.14,,,,,,,,7.85,14.66,24.61,,,,,,,,,,,,,52.88
Precinct,34,26-34,88,57.14,,,,,1.12,,,,0,,,,0,0.29,0.06,0.01,,,,,,,,0.0,4.55,20.45,,,,,,,,,,,,,75.0
Precinct,35,26-35,175,51.62,,,,,4.37,,,,0,,,,0,0.34,0.26,0.14,,,,,,,,0.0,4.57,40.0,,,,,,,,,,,,,54.86
Precinct,36,26-36,77,34.53,,,,,0.0,,,,0,,,,0,0.22,0.08,0.01,,,,,,,,2.6,1.3,24.68,,,,,,,,,,,,,71.43
Precinct,37,26-37,277,52.96,,,,,4.15,,,,0,,,,0,0.57,0.48,0.05,,,,,,,,2.17,5.05,20.58,,,,,,,,,,,,,72.2
Precinct,38,26-38,177,52.68,,,,,9.69,,,,0,,,,0,0.48,0.19,0.13,,,,,,,,1.69,12.99,26.55,,,,,,,,,,,,,58.76
Precinct,39,26-39,107,60.8,,,,,5.31,,,,0,,,,0,0.33,0.1,0.02,,,,,,,,9.35,4.67,17.76,,,,,,,,,,,,,68.22
Precinct,40,26-40,607,62.19,,,,,2.72,,,,0,,,,0,1.02,0.78,0.81,,,,,,,,3.62,8.73,34.76,,,,,,,,,,,,,52.88
Precinct,41,26-41,117,14.85,,,,,3.31,,,,0,,,,0,0.3,0.12,0.07,,,,,,,,1.71,6.84,28.21,,,,,,,,,,,,,63.25
Precinct,7,27-7,495,38.55,,,,,6.43,,,,0,,,,0,0.73,0.56,1.03,,,,,,,0.61,,,6.06,,3.43,,,,,,,,,14.34,7.68,67.68
Precinct,8,27-8,401,42.84,,,,,4.98,,,,0,,,,0,0.56,0.48,0.8,,,,,,,1.0,,,7.98,,1.0,,,,,,,,,5.74,7.98,76.06
Precinct,9,27-9,767,56.48,,,,,6.58,,,,0,,,,0,1.44,1.12,0.78,,,,,,,4.56,,,9.52,,10.82,,,,,,,,,7.69,7.43,59.84
Precinct,10,27-10,502,42.65,,,,,5.82,,,,0,,,,0,0.82,0.7,0.7,,,,,,,2.19,,,7.97,,10.76,,,,,,,,,17.73,18.53,42.63
Precinct,11,27-11,371,39.47,,,,,5.12,,,,0,,,,0,0.0,0.0,2.17,,,,,,,1.89,,,12.13,,10.24,,,,,,,,,6.2,13.21,56.33
Precinct,12,27-12,699,61.91,,,,,5.28,,,,0,,,,0,0.9,0.86,1.48,,,,,,,1.14,,,6.72,,3.15,,,,,,,,,2.0,23.32,63.52
Precinct,13,27-13,595,47.3,,,,,3.25,,,,0,,,,0,1.0,0.92,0.54,,,,,,,1.01,,,5.55,,0.84,,,,,,,,,4.2,7.56,78.66
Precinct,14,27-14,348,34.73,,,,,6.2,,,,0,,,,0,0.76,0.29,0.56,,,,,,,1.15,,,20.69,,6.9,,,,,,,,,1.15,0.86,69.25
Precinct,15,27-15,447,34.87,,,,,3.25,,,,0,,,,0,0.56,0.72,0.62,,,,,,,0.89,,,9.84,,24.16,,,,,,,,,9.84,20.58,34.68
Precinct,16,27-16,387,31.57,,,,,7.42,,,,0,,,,0,0.52,0.56,0.69,,,,,,,1.55,,,13.7,,10.85,,,,,,,,,2.84,38.5,32.56
Precinct,17,27-17,459,36.81,,,,,6.71,,,,0,,,,0,0.64,0.69,0.73,,,,,,,0.87,,,11.76,,10.02,,,,,,,,,10.46,16.56,50.11
Precinct,18,27-18,455,33.75,,,,,8.45,,,,0,,,,0,0.78,0.59,0.73,,,,,,,1.54,,,11.65,,13.19,,,,,,,,,7.03,17.36,49.23
Precinct,19,27-19,692,52.78,,,,,5.85,,,,0,,,,0,0.98,1.27,0.66,,,,,,,1.01,,,21.39,,7.95,,,,,,,,,3.9,20.95,44.8
Precinct,20,27-20,283,59.45,,,,,3.41,,,,0,,,,0,0.46,0.4,0.36,,,,,,,0.71,,,14.49,,3.53,,,,,,,,,1.41,9.89,68.9
Precinct,21,27-21,299,31.71,,,,,4.78,,,,0,,,,0,0.35,0.5,0.44,,,,,,,0.67,,,8.7,,18.39,,,,,,,,,12.71,12.04,47.49
Precinct,22,27-22,277,30.57,,,,,6.42,,,,0,,,,0,0.34,0.4,0.53,,,,,,,1.44,,,11.19,,19.49,,,,,,,,,18.05,27.08,22.74
Precinct,23,27-23,483,45.39,,,,,6.58,,,,0,,,,0,0.76,0.58,0.89,,,,,,,0.62,,,4.76,,35.61,,,,,,,,,1.86,30.02,27.12
Precinct,24,27-24,603,47.11,,,,,3.21,,,,0,,,,0,0.96,0.93,0.63,,,,,,,0.5,,,3.48,,10.78,,,,,,,,,2.99,46.43,35.32
Precinct,25,27-25,191,37.82,,,,,9.05,,,,0,,,,0,0.33,0.28,0.27,,,,,,,1.57,,,9.42,,4.19,,,,,,,,,12.57,28.27,43.98
Precinct,26,27-26,601,45.84,,,,,6.82,,,,0,,,,0,0.97,0.83,0.92,,,,,,,3.99,,,6.16,,12.15,,,,,,,,,33.78,13.31,30.62
Precinct,27,27-27,441,44.64,,,,,7.55,,,,0,,,,0,0.71,0.68,0.57,,,,,,,2.27,,,9.07,,21.77,,,,,,,,,4.99,9.52,52.38
Precinct,28,27-28,349,47.1,,,,,5.68,,,,0,,,,0,0.58,0.51,0.42,,,,,,,1.15,,,10.89,,18.34,,,,,,,,,6.59,7.74,55.3
Precinct,29,27-29,281,38.55,,,,,6.64,,,,0,,,,0,0.44,0.59,0.1,,,,,,,0.71,,,11.03,,4.63,,,,,,,,,2.49,8.54,72.6
